,title,company,salary,summary
21,ENG4,Comcast,,"Oversees the researching, writing and editing of documentation and technical requirements, including evaluation plans, test results, technical manuals and…"
22,Special Agent,Federal Bureau of Investigation,"$62,556 - $80,721 a year","Possess a valid driver’s license with at least six months driving experience.You will have an opportunity to work with federal, state and local law enforcement…"
23,Server,McCormick & Schmick's Philadelphia,,Great training and development programs.Multiple benefit plans to suit your needs.Have 1+ year Bartender experience.
24,Ramp Agent,GAT Airline Ground Support,,Communicate with managers and lead agents to manage daily schedules.Adhere to safety guidelines and maintain safe working conditions for yourself and others.
25,Bookseller - Part-Time,Barnes & Noble,,"Ensure all customer transactions are processed accurately and in a timely manner.Greet and establish rapport with customers, proactively engaging them in…"
26,Seasonal Warehouse Team Member,Amazon HVH,,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own.Work a set, full-time schedule."
27,LEGAL ASSISTANT (OA),US Department of the Treasury,"$35,585 - $56,114 a year","Specialized experience for this position includes experience receiving visitors and phone calls; receiving, opening, time stamping, reviewing, and distributing…"
28,Seasonal In-Store Shopper/Cashier--$15 starting pay--shift 4...,Whole Foods Market,,"Completion of certain milestones such as obtaining an advanced degree or certification, time in current position, or developing skills to perform at the higher…"
29,Part-Time Stocker,ALDI,$14 an hour,Ability to safely and properly operate powered industrial equipment.Our store employees work many roles - from store associate to cashier to stocker - while…
30,Crew,AMC Theatres,,"Ability to effectively multitask as needed, including but not limited to greeting guests, tearing and scanning tickets, checking IDs, directing guests and…"
31,ADMINISTRATIVE SUPPORT ASSISTANT (OA),US Department of the Navy,"$47,484 - $61,732 a year","If you claim membership, license, certification, or credentials, you must submit a copy of said document in your application package.Must be a US Citizen."
32,"Customer Success Advocate, Cash App - Messaging",Cash App,$24 an hour,Collaborate with members of other teams to root out answers and be a resource to teammates.Effectively solve customer inquiries via in-app chat/messaging and…
33,Barista/Cafe Server - Part-Time,Barnes & Noble,,Ensure all customer transactions are processed accurately and in a timely manner.Protect Company assets by ensuring the accurate execution of loss prevention…
34,Warehouse Package Handler,FedEx Ground PH US,,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
35,Customer Service Agent,GAT Airline Ground Support,,"Handle credit cards, and personal check transactions with accuracy and properly account for all collections and conduct the appropriate airline closeout…"
36,ENG4,Comcast,,"Oversees the researching, writing and editing of documentation and technical requirements, including evaluation plans, test results, technical manuals and…"
37,Special Agent,Federal Bureau of Investigation,"$62,556 - $80,721 a year","Possess a valid driver’s license with at least six months driving experience.You will have an opportunity to work with federal, state and local law enforcement…"
38,Server,McCormick & Schmick's Philadelphia,,Great training and development programs.Multiple benefit plans to suit your needs.Have 1+ year Bartender experience.
39,Ramp Agent,GAT Airline Ground Support,,Communicate with managers and lead agents to manage daily schedules.Adhere to safety guidelines and maintain safe working conditions for yourself and others.
40,Bookseller - Part-Time,Barnes & Noble,,"Ensure all customer transactions are processed accurately and in a timely manner.Greet and establish rapport with customers, proactively engaging them in…"
41,Seasonal Warehouse Team Member,Amazon HVH,,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own.Work a set, full-time schedule."
42,LEGAL ASSISTANT (OA),US Department of the Treasury,"$35,585 - $56,114 a year","Specialized experience for this position includes experience receiving visitors and phone calls; receiving, opening, time stamping, reviewing, and distributing…"
43,Seasonal In-Store Shopper/Cashier--$15 starting pay--shift 4...,Whole Foods Market,,"Completion of certain milestones such as obtaining an advanced degree or certification, time in current position, or developing skills to perform at the higher…"
44,Part-Time Stocker,ALDI,$14 an hour,Ability to safely and properly operate powered industrial equipment.Our store employees work many roles - from store associate to cashier to stocker - while…
45,ADMINISTRATIVE SUPPORT ASSISTANT (OA),US Department of the Navy,"$47,484 - $61,732 a year","If you claim membership, license, certification, or credentials, you must submit a copy of said document in your application package.Must be a US Citizen."
46,"Customer Success Advocate, Cash App - Messaging",Cash App,$24 an hour,Collaborate with members of other teams to root out answers and be a resource to teammates.Effectively solve customer inquiries via in-app chat/messaging and…
47,Crew,AMC Theatres,,"Ability to effectively multitask as needed, including but not limited to greeting guests, tearing and scanning tickets, checking IDs, directing guests and…"
48,LEGAL ASSISTANT (OA),US Department of the Treasury,"$35,585 - $56,114 a year","Specialized experience for this position includes experience receiving visitors and phone calls; receiving, opening, time stamping, reviewing, and distributing…"
49,Customer Service Agent,GAT Airline Ground Support,,"Handle credit cards, and personal check transactions with accuracy and properly account for all collections and conduct the appropriate airline closeout…"
50,Special Agent,Federal Bureau of Investigation,"$62,556 - $80,721 a year","Possess a valid driver’s license with at least six months driving experience.You will have an opportunity to work with federal, state and local law enforcement…"
51,Ramp Agent,GAT Airline Ground Support,,Communicate with managers and lead agents to manage daily schedules.Adhere to safety guidelines and maintain safe working conditions for yourself and others.
52,Seasonal In-Store Shopper/Cashier--$15 starting pay--shift 4...,Whole Foods Market,,"Completion of certain milestones such as obtaining an advanced degree or certification, time in current position, or developing skills to perform at the higher…"
53,TEMPORARY COVID-19 VACCINATION CALL CENTER REP - REMOTE / WO...,NAVIENT,$16 - $17 an hour,"Answer inbound calls from state consumers on the COVID-19 virus, register consumers for the vaccination and schedule appointments in the state provided system."
54,Warehouse Package Handler,FedEx Ground PH US,,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
55,ENG4,Comcast,,"Oversees the researching, writing and editing of documentation and technical requirements, including evaluation plans, test results, technical manuals and…"
56,Administrative Assistant Pool,SEPTA,"$40,000 - $55,000 a year","Handles all telephone calls, mail, correspondence, files, financial records, meeting schedules, travel arrangements, and payroll."
57,Seasonal Warehouse Team Member,Amazon HVH,,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own.Work a set, full-time schedule."
58,Barista/Cafe Server - Part-Time,Barnes & Noble,,Ensure all customer transactions are processed accurately and in a timely manner.Protect Company assets by ensuring the accurate execution of loss prevention…
59,"Bus/Light Rail Operator, City/Suburban",SEPTA,,Valid driver’s license with no driving with a suspended/revoked license over the past 5 years.Collects tickets or cash fares from passengers.
60,ADMINISTRATIVE SUPPORT ASSISTANT (OA),US Department of the Navy,"$47,484 - $61,732 a year","If you claim membership, license, certification, or credentials, you must submit a copy of said document in your application package.Must be a US Citizen."
61,Crew,AMC Theatres,,"Ability to effectively multitask as needed, including but not limited to greeting guests, tearing and scanning tickets, checking IDs, directing guests and…"
62,"Customer Success Advocate, Cash App - Messaging",Cash App,$24 an hour,Collaborate with members of other teams to root out answers and be a resource to teammates.Effectively solve customer inquiries via in-app chat/messaging and…
63,Warehouse Package Handler,FedEx Ground PH US,,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
64,Special Agent,Federal Bureau of Investigation,"$62,556 - $80,721 a year","Possess a valid driver’s license with at least six months driving experience.You will have an opportunity to work with federal, state and local law enforcement…"
65,Barista/Cafe Server - Part-Time,Barnes & Noble,,Ensure all customer transactions are processed accurately and in a timely manner.Protect Company assets by ensuring the accurate execution of loss prevention…
66,Customer Service Agent,GAT Airline Ground Support,,"Handle credit cards, and personal check transactions with accuracy and properly account for all collections and conduct the appropriate airline closeout…"
67,Seasonal Warehouse Team Member,Amazon HVH,,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own.Work a set, full-time schedule."
68,Seasonal In-Store Shopper/Cashier--$15 starting pay--shift 4...,Whole Foods Market,,"Completion of certain milestones such as obtaining an advanced degree or certification, time in current position, or developing skills to perform at the higher…"
69,Ramp Agent,GAT Airline Ground Support,,Communicate with managers and lead agents to manage daily schedules.Adhere to safety guidelines and maintain safe working conditions for yourself and others.
70,Pat Registrar IV,"Jefferson - Center City, Philadelphia, PA",,"Interacts with co-workers, visitors, and other staff consistent with the core values of the University.Sends out any relevant paperwork to patients."
71,ENG4,Comcast,,"Oversees the researching, writing and editing of documentation and technical requirements, including evaluation plans, test results, technical manuals and…"
72,Bookseller - Part-Time,Barnes & Noble,,"Ensure all customer transactions are processed accurately and in a timely manner.Greet and establish rapport with customers, proactively engaging them in…"
73,Server,McCormick & Schmick's Philadelphia,,Great training and development programs.Multiple benefit plans to suit your needs.Have 1+ year Bartender experience.
74,"Bus/Light Rail Operator, City/Suburban",SEPTA,,Valid driver’s license with no driving with a suspended/revoked license over the past 5 years.Collects tickets or cash fares from passengers.
75,ADMINISTRATIVE SUPPORT ASSISTANT (OA),US Department of the Navy,"$47,484 - $61,732 a year","If you claim membership, license, certification, or credentials, you must submit a copy of said document in your application package.Must be a US Citizen."
76,"Customer Success Advocate, Cash App - Messaging",Cash App,$24 an hour,Collaborate with members of other teams to root out answers and be a resource to teammates.Effectively solve customer inquiries via in-app chat/messaging and…
77,Crew,AMC Theatres,,"Ability to effectively multitask as needed, including but not limited to greeting guests, tearing and scanning tickets, checking IDs, directing guests and…"
78,LEGAL ASSISTANT (OA),US Department of the Treasury,"$35,585 - $56,114 a year","Specialized experience for this position includes experience receiving visitors and phone calls; receiving, opening, time stamping, reviewing, and distributing…"
79,Customer Service Agent,GAT Airline Ground Support,,"Handle credit cards, and personal check transactions with accuracy and properly account for all collections and conduct the appropriate airline closeout…"
80,Seasonal In-Store Shopper/Cashier--$15 starting pay--shift 4...,Whole Foods Market,,"Completion of certain milestones such as obtaining an advanced degree or certification, time in current position, or developing skills to perform at the higher…"
81,Special Agent,Federal Bureau of Investigation,"$62,556 - $80,721 a year","Possess a valid driver’s license with at least six months driving experience.You will have an opportunity to work with federal, state and local law enforcement…"
82,Ramp Agent,GAT Airline Ground Support,,Communicate with managers and lead agents to manage daily schedules.Adhere to safety guidelines and maintain safe working conditions for yourself and others.
83,Warehouse Package Handler,FedEx Ground PH US,,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
84,ENG4,Comcast,,"Oversees the researching, writing and editing of documentation and technical requirements, including evaluation plans, test results, technical manuals and…"
85,Administrative Assistant Pool,SEPTA,"$40,000 - $55,000 a year","Handles all telephone calls, mail, correspondence, files, financial records, meeting schedules, travel arrangements, and payroll."
86,TEMPORARY COVID-19 VACCINATION CALL CENTER REP - REMOTE / WO...,NAVIENT,$16 - $17 an hour,"Answer inbound calls from state consumers on the COVID-19 virus, register consumers for the vaccination and schedule appointments in the state provided system."
87,Seasonal Warehouse Team Member,Amazon HVH,,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own.Work a set, full-time schedule."
88,Server,McCormick & Schmick's Philadelphia,,Great training and development programs.Multiple benefit plans to suit your needs.Have 1+ year Bartender experience.
89,"Bus/Light Rail Operator, City/Suburban",SEPTA,,Valid driver’s license with no driving with a suspended/revoked license over the past 5 years.Collects tickets or cash fares from passengers.
90,ADMINISTRATIVE SUPPORT ASSISTANT (OA),US Department of the Navy,"$47,484 - $61,732 a year","If you claim membership, license, certification, or credentials, you must submit a copy of said document in your application package.Must be a US Citizen."
91,"Customer Success Advocate, Cash App - Messaging",Cash App,$24 an hour,Collaborate with members of other teams to root out answers and be a resource to teammates.Effectively solve customer inquiries via in-app chat/messaging and…
92,Crew,AMC Theatres,,"Ability to effectively multitask as needed, including but not limited to greeting guests, tearing and scanning tickets, checking IDs, directing guests and…"
93,LEGAL ASSISTANT (OA),US Department of the Treasury,"$35,585 - $56,114 a year","Specialized experience for this position includes experience receiving visitors and phone calls; receiving, opening, time stamping, reviewing, and distributing…"
94,Customer Service Agent,GAT Airline Ground Support,,"Handle credit cards, and personal check transactions with accuracy and properly account for all collections and conduct the appropriate airline closeout…"
95,Seasonal In-Store Shopper/Cashier--$15 starting pay--shift 4...,Whole Foods Market,,"Completion of certain milestones such as obtaining an advanced degree or certification, time in current position, or developing skills to perform at the higher…"
96,Special Agent,Federal Bureau of Investigation,"$62,556 - $80,721 a year","Possess a valid driver’s license with at least six months driving experience.You will have an opportunity to work with federal, state and local law enforcement…"
97,Ramp Agent,GAT Airline Ground Support,,Communicate with managers and lead agents to manage daily schedules.Adhere to safety guidelines and maintain safe working conditions for yourself and others.
98,Warehouse Package Handler,FedEx Ground PH US,,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
99,ENG4,Comcast,,"Oversees the researching, writing and editing of documentation and technical requirements, including evaluation plans, test results, technical manuals and…"
100,Administrative Assistant Pool,SEPTA,"$40,000 - $55,000 a year","Handles all telephone calls, mail, correspondence, files, financial records, meeting schedules, travel arrangements, and payroll."
101,TEMPORARY COVID-19 VACCINATION CALL CENTER REP - REMOTE / WO...,NAVIENT,$16 - $17 an hour,"Answer inbound calls from state consumers on the COVID-19 virus, register consumers for the vaccination and schedule appointments in the state provided system."
102,Seasonal Warehouse Team Member,Amazon HVH,,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own.Work a set, full-time schedule."
103,Server,McCormick & Schmick's Philadelphia,,Great training and development programs.Multiple benefit plans to suit your needs.Have 1+ year Bartender experience.
104,"Bus/Light Rail Operator, City/Suburban",SEPTA,,Valid driver’s license with no driving with a suspended/revoked license over the past 5 years.Collects tickets or cash fares from passengers.
105,ADMINISTRATIVE SUPPORT ASSISTANT (OA),US Department of the Navy,"$47,484 - $61,732 a year","If you claim membership, license, certification, or credentials, you must submit a copy of said document in your application package.Must be a US Citizen."
106,Crew,AMC Theatres,,"Ability to effectively multitask as needed, including but not limited to greeting guests, tearing and scanning tickets, checking IDs, directing guests and…"
107,"Customer Success Advocate, Cash App - Messaging",Cash App,$24 an hour,Collaborate with members of other teams to root out answers and be a resource to teammates.Effectively solve customer inquiries via in-app chat/messaging and…
108,Warehouse Package Handler,FedEx Ground PH US,,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
109,Special Agent,Federal Bureau of Investigation,"$62,556 - $80,721 a year","Possess a valid driver’s license with at least six months driving experience.You will have an opportunity to work with federal, state and local law enforcement…"
110,Barista/Cafe Server - Part-Time,Barnes & Noble,,Ensure all customer transactions are processed accurately and in a timely manner.Protect Company assets by ensuring the accurate execution of loss prevention…
111,Customer Service Agent,GAT Airline Ground Support,,"Handle credit cards, and personal check transactions with accuracy and properly account for all collections and conduct the appropriate airline closeout…"
112,Seasonal Warehouse Team Member,Amazon HVH,,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own.Work a set, full-time schedule."
113,Seasonal In-Store Shopper/Cashier--$15 starting pay--shift 4...,Whole Foods Market,,"Completion of certain milestones such as obtaining an advanced degree or certification, time in current position, or developing skills to perform at the higher…"
114,Ramp Agent,GAT Airline Ground Support,,Communicate with managers and lead agents to manage daily schedules.Adhere to safety guidelines and maintain safe working conditions for yourself and others.
115,Pat Registrar IV,"Jefferson - Center City, Philadelphia, PA",,"Interacts with co-workers, visitors, and other staff consistent with the core values of the University.Sends out any relevant paperwork to patients."
116,ENG4,Comcast,,"Oversees the researching, writing and editing of documentation and technical requirements, including evaluation plans, test results, technical manuals and…"
117,Bookseller - Part-Time,Barnes & Noble,,"Ensure all customer transactions are processed accurately and in a timely manner.Greet and establish rapport with customers, proactively engaging them in…"
118,Server,McCormick & Schmick's Philadelphia,,Great training and development programs.Multiple benefit plans to suit your needs.Have 1+ year Bartender experience.
119,"Bus/Light Rail Operator, City/Suburban",SEPTA,,Valid driver’s license with no driving with a suspended/revoked license over the past 5 years.Collects tickets or cash fares from passengers.
120,ADMINISTRATIVE SUPPORT ASSISTANT (OA),US Department of the Navy,"$47,484 - $61,732 a year","If you claim membership, license, certification, or credentials, you must submit a copy of said document in your application package.Must be a US Citizen."
121,"Customer Success Advocate, Cash App - Messaging",Cash App,$24 an hour,Collaborate with members of other teams to root out answers and be a resource to teammates.Effectively solve customer inquiries via in-app chat/messaging and…
122,Crew,AMC Theatres,,"Ability to effectively multitask as needed, including but not limited to greeting guests, tearing and scanning tickets, checking IDs, directing guests and…"
123,LEGAL ASSISTANT (OA),US Department of the Treasury,"$35,585 - $56,114 a year","Specialized experience for this position includes experience receiving visitors and phone calls; receiving, opening, time stamping, reviewing, and distributing…"
124,Customer Service Agent,GAT Airline Ground Support,,"Handle credit cards, and personal check transactions with accuracy and properly account for all collections and conduct the appropriate airline closeout…"
125,Seasonal In-Store Shopper/Cashier--$15 starting pay--shift 4...,Whole Foods Market,,"Completion of certain milestones such as obtaining an advanced degree or certification, time in current position, or developing skills to perform at the higher…"
126,Special Agent,Federal Bureau of Investigation,"$62,556 - $80,721 a year","Possess a valid driver’s license with at least six months driving experience.You will have an opportunity to work with federal, state and local law enforcement…"
127,Ramp Agent,GAT Airline Ground Support,,Communicate with managers and lead agents to manage daily schedules.Adhere to safety guidelines and maintain safe working conditions for yourself and others.
128,Warehouse Package Handler,FedEx Ground PH US,,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
129,ENG4,Comcast,,"Oversees the researching, writing and editing of documentation and technical requirements, including evaluation plans, test results, technical manuals and…"
130,Administrative Assistant Pool,SEPTA,"$40,000 - $55,000 a year","Handles all telephone calls, mail, correspondence, files, financial records, meeting schedules, travel arrangements, and payroll."
131,TEMPORARY COVID-19 VACCINATION CALL CENTER REP - REMOTE / WO...,NAVIENT,$16 - $17 an hour,"Answer inbound calls from state consumers on the COVID-19 virus, register consumers for the vaccination and schedule appointments in the state provided system."
132,Seasonal Warehouse Team Member,Amazon HVH,,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own.Work a set, full-time schedule."
133,Server,McCormick & Schmick's Philadelphia,,Great training and development programs.Multiple benefit plans to suit your needs.Have 1+ year Bartender experience.
134,"Bus/Light Rail Operator, City/Suburban",SEPTA,,Valid driver’s license with no driving with a suspended/revoked license over the past 5 years.Collects tickets or cash fares from passengers.
135,Crew,AMC Theatres,,"Ability to effectively multitask as needed, including but not limited to greeting guests, tearing and scanning tickets, checking IDs, directing guests and…"
136,ADMINISTRATIVE SUPPORT ASSISTANT (OA),US Department of the Navy,"$47,484 - $61,732 a year","If you claim membership, license, certification, or credentials, you must submit a copy of said document in your application package.Must be a US Citizen."
137,"Customer Success Advocate, Cash App - Messaging",Cash App,$24 an hour,Collaborate with members of other teams to root out answers and be a resource to teammates.Effectively solve customer inquiries via in-app chat/messaging and…
138,Barista/Cafe Server - Part-Time,Barnes & Noble,,Ensure all customer transactions are processed accurately and in a timely manner.Protect Company assets by ensuring the accurate execution of loss prevention…
139,Warehouse Package Handler,FedEx Ground PH US,,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
140,Customer Service Agent,GAT Airline Ground Support,,"Handle credit cards, and personal check transactions with accuracy and properly account for all collections and conduct the appropriate airline closeout…"
141,ENG4,Comcast,,"Oversees the researching, writing and editing of documentation and technical requirements, including evaluation plans, test results, technical manuals and…"
142,Special Agent,Federal Bureau of Investigation,"$62,556 - $80,721 a year","Possess a valid driver’s license with at least six months driving experience.You will have an opportunity to work with federal, state and local law enforcement…"
143,Server,McCormick & Schmick's Philadelphia,,Great training and development programs.Multiple benefit plans to suit your needs.Have 1+ year Bartender experience.
144,Ramp Agent,GAT Airline Ground Support,,Communicate with managers and lead agents to manage daily schedules.Adhere to safety guidelines and maintain safe working conditions for yourself and others.
145,Bookseller - Part-Time,Barnes & Noble,,"Ensure all customer transactions are processed accurately and in a timely manner.Greet and establish rapport with customers, proactively engaging them in…"
146,Seasonal Warehouse Team Member,Amazon HVH,,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own.Work a set, full-time schedule."
147,LEGAL ASSISTANT (OA),US Department of the Treasury,"$35,585 - $56,114 a year","Specialized experience for this position includes experience receiving visitors and phone calls; receiving, opening, time stamping, reviewing, and distributing…"
148,Seasonal In-Store Shopper/Cashier--$15 starting pay--shift 4...,Whole Foods Market,,"Completion of certain milestones such as obtaining an advanced degree or certification, time in current position, or developing skills to perform at the higher…"
149,Part-Time Stocker,ALDI,$14 an hour,Ability to safely and properly operate powered industrial equipment.Our store employees work many roles - from store associate to cashier to stocker - while…
150,ADMINISTRATIVE SUPPORT ASSISTANT (OA),US Department of the Navy,"$47,484 - $61,732 a year","If you claim membership, license, certification, or credentials, you must submit a copy of said document in your application package.Must be a US Citizen."
151,Crew,AMC Theatres,,"Ability to effectively multitask as needed, including but not limited to greeting guests, tearing and scanning tickets, checking IDs, directing guests and…"
152,Tutor in Philadelphia – All Subjects Available,Grade Potential Tutoring,$18 - $30 an hour,Philadelphia families are in immediate need of part-time tutors for all subjects and grade levels.
153,"Customer Success Advocate, Cash App - Messaging",Cash App,$24 an hour,Collaborate with members of other teams to root out answers and be a resource to teammates.Effectively solve customer inquiries via in-app chat/messaging and…
154,Warehouse Package Handler,FedEx Ground PH US,,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
155,Special Agent,Federal Bureau of Investigation,"$62,556 - $80,721 a year","Possess a valid driver’s license with at least six months driving experience.You will have an opportunity to work with federal, state and local law enforcement…"
156,Barista/Cafe Server - Part-Time,Barnes & Noble,,Ensure all customer transactions are processed accurately and in a timely manner.Protect Company assets by ensuring the accurate execution of loss prevention…
157,Seasonal In-Store Shopper/Cashier--$15 starting pay--shift 4...,Whole Foods Market,,"Completion of certain milestones such as obtaining an advanced degree or certification, time in current position, or developing skills to perform at the higher…"
158,Customer Service Agent,GAT Airline Ground Support,,"Handle credit cards, and personal check transactions with accuracy and properly account for all collections and conduct the appropriate airline closeout…"
159,Seasonal Warehouse Team Member,Amazon HVH,,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own.Work a set, full-time schedule."
160,Ramp Agent,GAT Airline Ground Support,,Communicate with managers and lead agents to manage daily schedules.Adhere to safety guidelines and maintain safe working conditions for yourself and others.
161,Server,McCormick & Schmick's Philadelphia,,Great training and development programs.Multiple benefit plans to suit your needs.Have 1+ year Bartender experience.
162,ENG4,Comcast,,"Oversees the researching, writing and editing of documentation and technical requirements, including evaluation plans, test results, technical manuals and…"
163,Pat Registrar IV,"Jefferson - Center City, Philadelphia, PA",,"Interacts with co-workers, visitors, and other staff consistent with the core values of the University.Sends out any relevant paperwork to patients."
164,"Bus/Light Rail Operator, City/Suburban",SEPTA,,Valid driver’s license with no driving with a suspended/revoked license over the past 5 years.Collects tickets or cash fares from passengers.
165,ADMINISTRATIVE SUPPORT ASSISTANT (OA),US Department of the Navy,"$47,484 - $61,732 a year","If you claim membership, license, certification, or credentials, you must submit a copy of said document in your application package.Must be a US Citizen."
166,Crew,AMC Theatres,,"Ability to effectively multitask as needed, including but not limited to greeting guests, tearing and scanning tickets, checking IDs, directing guests and…"
167,"Customer Success Advocate, Cash App - Messaging",Cash App,$24 an hour,Collaborate with members of other teams to root out answers and be a resource to teammates.Effectively solve customer inquiries via in-app chat/messaging and…
168,Warehouse Package Handler,FedEx Ground PH US,,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
169,Special Agent,Federal Bureau of Investigation,"$62,556 - $80,721 a year","Possess a valid driver’s license with at least six months driving experience.You will have an opportunity to work with federal, state and local law enforcement…"
170,Barista/Cafe Server - Part-Time,Barnes & Noble,,Ensure all customer transactions are processed accurately and in a timely manner.Protect Company assets by ensuring the accurate execution of loss prevention…
171,Seasonal In-Store Shopper/Cashier--$15 starting pay--shift 4...,Whole Foods Market,,"Completion of certain milestones such as obtaining an advanced degree or certification, time in current position, or developing skills to perform at the higher…"
172,Customer Service Agent,GAT Airline Ground Support,,"Handle credit cards, and personal check transactions with accuracy and properly account for all collections and conduct the appropriate airline closeout…"
173,Seasonal Warehouse Team Member,Amazon HVH,,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own.Work a set, full-time schedule."
174,Ramp Agent,GAT Airline Ground Support,,Communicate with managers and lead agents to manage daily schedules.Adhere to safety guidelines and maintain safe working conditions for yourself and others.
175,Server,McCormick & Schmick's Philadelphia,,Great training and development programs.Multiple benefit plans to suit your needs.Have 1+ year Bartender experience.
176,ENG4,Comcast,,"Oversees the researching, writing and editing of documentation and technical requirements, including evaluation plans, test results, technical manuals and…"
177,Pat Registrar IV,"Jefferson - Center City, Philadelphia, PA",,"Interacts with co-workers, visitors, and other staff consistent with the core values of the University.Sends out any relevant paperwork to patients."
178,"Bus/Light Rail Operator, City/Suburban",SEPTA,,Valid driver’s license with no driving with a suspended/revoked license over the past 5 years.Collects tickets or cash fares from passengers.
179,LEGAL ASSISTANT (OA),US Department of the Treasury,"$35,585 - $56,114 a year","Specialized experience for this position includes experience receiving visitors and phone calls; receiving, opening, time stamping, reviewing, and distributing…"
