,title,company,salary,summary
49,Customer Service Representative,TransConnect Services,From $15.50 an hour,"We are open to entry level candidates for this role, as long as they are confident providing customer service over the phone and have a high school diploma,…"
50,United States Secret Service Criminal Investigator (Special...,United States Secret Service,"$49,016 - $139,916 a year","Show us you have the talent and background we need, and we will show you the rewards of joining the U.S. Secret Service as a Criminal Investigator (Special…"
51,Order Picker/Packer (Immediate Openings!) - Earn $15/hr or m...,Amazon,From $15 an hour,"Overnight, Early Morning, Day, Evening, Weekend.From flexible part-time roles to full-time set schedules with health care benefits, Amazon has a variety of…"
52,Server,Houston's Restaurant,$20 - $50 an hour,"Previous experience not required; In depth training provided from the outset.Competitive compensation, $100-$250/shift.Some weekend availability is required."
53,Social Media Specialist,Memphis Teacher Residency,"$34,234 - $93,438 a year","Passion for social media and proficiency with major social media platforms and management tools.Proficiency with video and photo editing tools, digital media…"
54,Leasing Consultant,The Estates at River Pointe,$15.50 - $17.50 an hour,Make follow-up calls and e-mail responses as necessary.Answer telephone and Internet inquires providing information in response to rental inquiries.
55,Shopper Team Member (Multiple Shifts Available) - Earn $15.0...,Amazon,From $15 an hour,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own.Work a set, full-time schedule."
56,Morning and Day Seasonal Warehouse Team Member,Amazon HVH,,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own.Work a set, full-time schedule."
57,Medical Office Assistant,Elite Medical,$12 - $20 an hour,\*APPLICANTS MUST COMPLETE SCREENING ASSESSMENTS ON INDEED FOR CONSIDERATION \*.Candidate must possess knowledge of:High school or equivalent (Preferred).
58,Aerie - Brand Ambassador (Sales Associate) - US,American Eagle Outfitters,,Making your guests' day is your priority and you're able to proactively resolve guest concerns while sticking to company policy.
59,Administrative Assistant,Contractors Inc.,$17 - $21 an hour,"Answer and direct phone calls.High School Diploma or GED, required; advanced education and/or related-certification(s), a plus.10 Key: 1 year (Preferred)."
60,Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
61,,FedEx Ground PH US,$16.00 - $19.50 an hour,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
62,Order Picker/Packer (Immediate Openings!) - Earn $15/hr or m...,Amazon,From $15 an hour,"Overnight, Early Morning, Day, Evening, Weekend.From flexible part-time roles to full-time set schedules with health care benefits, Amazon has a variety of…"
63,Amazon Warehouse Assistant (Multiple Shifts Available) - Ear...,Amazon,From $15 an hour,"Overnight, Early Morning, Day, Evening, Weekend.From flexible part-time roles to full-time set schedules with health care benefits, Amazon has a variety of…"
64,Server,Houston's Restaurant,$20 - $50 an hour,"Previous experience not required; In depth training provided from the outset.Competitive compensation, $100-$250/shift.Some weekend availability is required."
65,COVID-19 Vaccination Call Center Rep - Remote / Work from Ho...,Maximus,$16 - $17 an hour,Agents will answer incoming calls from the public related to COVID-19 vaccination scheduling.Strong data entry and telephone skills.
66,United States Secret Service Criminal Investigator (Special...,United States Secret Service,"$49,016 - $139,916 a year","Show us you have the talent and background we need, and we will show you the rewards of joining the U.S. Secret Service as a Criminal Investigator (Special…"
67,Furniture Mover with Bellhop,Bellhop,From $26 an hour,"Make Great Money- Make $26+ per hour as a Driver/Mover OR up to $21 per hour as a General Mover, including tips and bonuses."
68,Social Media Specialist,Memphis Teacher Residency,"$34,234 - $93,438 a year","Passion for social media and proficiency with major social media platforms and management tools.Proficiency with video and photo editing tools, digital media…"
69,Leasing Consultant,The Estates at River Pointe,$15.50 - $17.50 an hour,Make follow-up calls and e-mail responses as necessary.Answer telephone and Internet inquires providing information in response to rental inquiries.
70,Customer Service Representative,TransConnect Services,From $15.50 an hour,"We are open to entry level candidates for this role, as long as they are confident providing customer service over the phone and have a high school diploma,…"
71,K-5 PE Teacher (Immediate Hire),"Memphis Scholars, LLC","$45,100 - $66,300 a year",Must have active in-state teacher certification posted on TN Compass Public Site; K-12 Physical Education preferred.
72,Project Management Office Administrator (PMOA),"Allworld Project Management, LLC","$80,000 - $100,000 a year","Preferred: Project management certification e.g. PMP, CAPM, PRINCE 2.Experience with data management planning, data entry, and reporting."
73,"Kroger Retail Clerk- Memphis, TN",Polaris for Kroger (Kroger Recruiter Used Hosted Account),$12.20 - $14.40 an hour,"A job for which all ages, including older job seekers, are encouraged to apply.Assist customers at checkout and bag groceries."
74,Drivers Wanted (No Special License Required) Lots of Work &...,All My Sons Moving & Storage,$18 - $20 an hour ++,"Full, Part Time, Weekends only, or make your own schedule!$18 to $20 per hour (Based on Experience).Sign-on Bonus of $250 pending completion of Driver…"
75,Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
76,,Maximus,$16 - $17 an hour,Agents will answer incoming calls from the public related to COVID-19 vaccination scheduling.Strong data entry and telephone skills.
77,"Staff Nurse **$2,000-$3,000 Sign on**",Majestic Gardens at Memphis,$21 - $32 an hour,"Candidates must have current license.Majestic Gardens at Memphis, a skilled nursing facility under new ownership and management is looking for experienced…"
78,Order Picker/Packer (Immediate Openings!) - Earn $15/hr or m...,Amazon,From $15 an hour,"Overnight, Early Morning, Day, Evening, Weekend.From flexible part-time roles to full-time set schedules with health care benefits, Amazon has a variety of…"
79,"RN - $12,000 Sign-On Bonus - Home Health",Extendicare Home Health of West Tennessee - LHC Group,,"Provides clinical services within the scope of practice, as defined by the state laws governing the practice of nursing, in accordance with the plan of care,…"
80,Speech Language Pathologist,Power of Words Therapy Services,$45 - $50 an hour,Providing High Quality Speech Therapy Services to children from birth to age 21 (depending on the setting).Advocating for your Client’s Needs.
81,Shopper Team Member (Multiple Shifts Available) - Earn $15.0...,Amazon,From $15 an hour,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own.Work a set, full-time schedule."
82,COVID-19 Vaccination Call Center Rep (Part Time) - Remote /...,Maximus,,Agents will answer incoming calls from the public related to COVID-19 vaccination scheduling.Strong data entry and telephone skills.
83,Morning and Day Seasonal Warehouse Team Member,Amazon HVH,,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own.Work a set, full-time schedule."
84,Aerie - Brand Ambassador (Sales Associate) - US,American Eagle Outfitters,,Making your guests' day is your priority and you're able to proactively resolve guest concerns while sticking to company policy.
85,Administrative Officer,US Department of Veterans Affairs,"$53,433 - $69,462 a year","The incumbent's primary duty is to manage, plan, develop, and direct the total and complex administrative duties of the Service."
86,Customer Service Rep Entry Level,Submit Agency,"$44,000 - $78,000 a year",Ability to think strategically about the personal impact to the client's long-term business strategy.A good job for someone just entering the workforce or…
87,Office Automation Assistant,US Other Agencies and Independent Organizations,"$35,265 - $45,847 a year","Receives, refers and relays telephone messages to proper staff members for technical and professional advice.Veterans' Preference documentation, if applicable …"
88,Secretary (Office Automation),US Department of Veterans Affairs,"$48,378 - $62,894 a year",Reads all incoming correspondence to ensure appropriate destination and follows up on correspondence sent service chiefs for reply.
89,Sterile Processing Requisiter,Methodist hospital,$16 - $35 an hour,High school or equivalent (Preferred).
90,Park Ranger Naturalist,City of Germantown,"$42,723 - $53,414 a year",Must possess valid driver's license; a Certificate in CPR and First Responder First Aid or ability to obtain.Provide technical support to the Natural Resources…
91,Morning and Day Warehouse Team Member,Amazon HVH,,"Overnight, Early Morning, Day, Evening, Weekend.From flexible part-time roles to full-time set schedules with health care benefits, Amazon has a variety of…"
92,Amazon Warehouse Assistant (Multiple Shifts Available) - Ear...,Amazon,From $15 an hour,"Overnight, Early Morning, Day, Evening, Weekend.From flexible part-time roles to full-time set schedules with health care benefits, Amazon has a variety of…"
93,Find jobs with Flexible Hours!,Indeed Gigs,,"Search for flexible jobs that allow you to choose your own hours! Apply for now hiring, hiring immediately independent contractor jobs and gigs with companies…"
94,,Maximus,$16 - $17 an hour,The Vaccine Scheduler (Customer Service Representative III) at Maximus make an impact everyday by responding to inquiries resulting from COVID-19 vaccination…
95,Order Picker/Packer (Immediate Openings!) - Earn $15/hr or m...,Amazon,From $15 an hour,"Warehouse Team Members Shifts: Overnight, Early Morning, Day, Evening, Weekend Location: Memphis Job opportunities vary by location. We update postings…"
96,Amazon Warehouse Assistant (Multiple Shifts Available) - Ear...,Amazon,From $15 an hour,"Warehouse Team Members Shifts: Overnight, Early Morning, Day, Evening, Weekend Location: Memphis Job opportunities vary by location. We update postings…"
97,Transportation Security Officer (TSO),Transportation Security Administration,"$34,446 - $49,208 a year","Any offers of employment made pursuant to this announcement will be consistent with all applicable authorities concerning, including Presidential Memoranda,…"
98,Server,Houston's Restaurant,$20 - $50 an hour,"Houston's Memphis is currently seeking exceptional candidates to join our service team. We are searching for friendly, energetic, highly motivated…"
99,Customer Service Representative,TransConnect Services,From $15.50 an hour,Why Work for TransConnect? We’ve brought together leading experts from the fuel card industry with an average of 20+ years of experience each to build a world…
100,Shopper Team Member (Multiple Shifts Available) - Earn $15.0...,Amazon,From $15 an hour,"Warehouse and Shopper Team Members Shifts: Overnight, Early Morning, Day, Evening, Weekend Location: Memphis Job opportunities vary by location. We update…"
101,Drivers Wanted (No Special License Required) Lots of Work &...,All My Sons Moving & Storage,$18 - $20 an hour ++,Hiring Drivers We make it fast and easy to start working!! Pre-qualify within minutes!! Driver Pay: Paid Weekly • $18 to $20 per hour (Based on Experience…
102,United States Secret Service Criminal Investigator (Special...,United States Secret Service,"$49,016 - $139,916 a year","Show us you have the talent and background we need, and we will show you the rewards of joining the U.S. Secret Service as a Criminal Investigator (Special…"
103,Leasing Consultant,The Estates at River Pointe,$15.50 - $17.50 an hour,*LEASING CONSULTANT * Real Estate – Apartment Management - Leasing A National Property Management Company is seeking to hire a Leasing Consultant for \_\…
104,Furniture Mover with Bellhop,Bellhop,From $26 an hour,"Move with us. Every day, bellhops enter people's lives and handle the physical and emotional demands of moving in a way that makes us proud to work with them…"
105,Medical Office Assistant,Elite Medical,$12 - $20 an hour,\*Immediate hire\* \*APPLICANTS MUST COMPLETE SCREENING ASSESSMENTS ON INDEED FOR CONSIDERATION \* Busy and fast paced physical medicine clinic seeks…
106,Medical Office Assistant,Total Foot Care Inc. of Tennessee,$14 - $15 an hour,"Our podiatric medical practice has an interest in hiring an organized, professional and reliable medical office assistant. The successful candidate will be…"
107,Social Media Specialist,Memphis Teacher Residency,"$34,234 - $93,438 a year","Social Media Recruiter Memphis Teacher Residency (MTR) recruits, trains, and supports effective teachers within a Christian context. Our mission is to…"
108,Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
109,Order Picker/Packer (Immediate Openings!) - Earn $15/hr or m...,Amazon,From $15 an hour,"Overnight, Early Morning, Day, Evening, Weekend.From flexible part-time roles to full-time set schedules with health care benefits, Amazon has a variety of…"
110,,Maximus,$16 - $17 an hour,Agents will answer incoming calls from the public related to COVID-19 vaccination scheduling.Strong data entry and telephone skills.
111,Amazon Warehouse Assistant (Multiple Shifts Available) - Ear...,Amazon,From $15 an hour,"Overnight, Early Morning, Day, Evening, Weekend.From flexible part-time roles to full-time set schedules with health care benefits, Amazon has a variety of…"
112,Drivers Wanted (No Special License Required) Lots of Work &...,All My Sons Moving & Storage,$18 - $20 an hour ++,"Full, Part Time, Weekends only, or make your own schedule!$18 to $20 per hour (Based on Experience).Sign-on Bonus of $250 pending completion of Driver…"
113,Customer Service Representative,TransConnect Services,From $15.50 an hour,"We are open to entry level candidates for this role, as long as they are confident providing customer service over the phone and have a high school diploma,…"
114,United States Secret Service Criminal Investigator (Special...,United States Secret Service,"$49,016 - $139,916 a year","Show us you have the talent and background we need, and we will show you the rewards of joining the U.S. Secret Service as a Criminal Investigator (Special…"
115,Shopper Team Member (Multiple Shifts Available) - Earn $15.0...,Amazon,From $15 an hour,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own.Work a set, full-time schedule."
116,Server,Houston's Restaurant,$20 - $50 an hour,"Previous experience not required; In depth training provided from the outset.Competitive compensation, $100-$250/shift.Some weekend availability is required."
117,Amazon Order Filler (Multiple Shifts Available) - Earn $15.0...,Amazon,From $15 an hour,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own.Work a set, full-time schedule."
118,Social Media Specialist,Memphis Teacher Residency,"$34,234 - $93,438 a year","Passion for social media and proficiency with major social media platforms and management tools.Proficiency with video and photo editing tools, digital media…"
119,Warehouse Handler (Multiple Shifts Available) - Earn $15.00/...,Amazon,From $15 an hour,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own.Work a set, full-time schedule."
120,Leasing Consultant,The Estates at River Pointe,$15.50 - $17.50 an hour,Make follow-up calls and e-mail responses as necessary.Answer telephone and Internet inquires providing information in response to rental inquiries.
121,Morning and Day Seasonal Warehouse Team Member,Amazon HVH,,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own.Work a set, full-time schedule."
122,Aerie - Brand Ambassador (Sales Associate) - US,American Eagle Outfitters,,Making your guests' day is your priority and you're able to proactively resolve guest concerns while sticking to company policy.
123,Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
124,,Maximus,$16 - $17 an hour,Agents will answer incoming calls from the public related to COVID-19 vaccination scheduling.Strong data entry and telephone skills.
125,Order Picker/Packer (Immediate Openings!) - Earn $15/hr or m...,Amazon,From $15 an hour,"Overnight, Early Morning, Day, Evening, Weekend.From flexible part-time roles to full-time set schedules with health care benefits, Amazon has a variety of…"
126,Amazon Warehouse Assistant (Multiple Shifts Available) - Ear...,Amazon,From $15 an hour,"Overnight, Early Morning, Day, Evening, Weekend.From flexible part-time roles to full-time set schedules with health care benefits, Amazon has a variety of…"
127,Server,Houston's Restaurant,$20 - $50 an hour,"Previous experience not required; In depth training provided from the outset.Competitive compensation, $100-$250/shift.Some weekend availability is required."
128,Transportation Security Officer (TSO),Transportation Security Administration,"$34,446 - $49,208 a year","Per the President's 2014 Fair Employment memo, TSA policy is to not adversely consider a candidate based on unemployment or financial difficulty through no…"
129,Customer Service Representative,TransConnect Services,From $15.50 an hour,"We are open to entry level candidates for this role, as long as they are confident providing customer service over the phone and have a high school diploma,…"
130,Drivers Wanted (No Special License Required) Lots of Work &...,All My Sons Moving & Storage,$18 - $20 an hour ++,"Full, Part Time, Weekends only, or make your own schedule!$18 to $20 per hour (Based on Experience).Sign-on Bonus of $250 pending completion of Driver…"
131,United States Secret Service Criminal Investigator (Special...,United States Secret Service,"$49,016 - $139,916 a year","Show us you have the talent and background we need, and we will show you the rewards of joining the U.S. Secret Service as a Criminal Investigator (Special…"
132,K-5 PE Teacher (Immediate Hire),"Memphis Scholars, LLC","$45,100 - $66,300 a year",Must have active in-state teacher certification posted on TN Compass Public Site; K-12 Physical Education preferred.
133,Shopper Team Member (Multiple Shifts Available) - Earn $15.0...,Amazon,From $15 an hour,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own.Work a set, full-time schedule."
134,"Kroger Retail Clerk- Memphis, TN",Polaris for Kroger (Kroger Recruiter Used Hosted Account),$12.20 - $14.40 an hour,"A job for which all ages, including older job seekers, are encouraged to apply.Assist customers at checkout and bag groceries."
135,Furniture Mover with Bellhop,Bellhop,From $26 an hour,"Make Great Money- Make $26+ per hour as a Driver/Mover OR up to $21 per hour as a General Mover, including tips and bonuses."
136,Leasing Consultant,The Estates at River Pointe,$15.50 - $17.50 an hour,Make follow-up calls and e-mail responses as necessary.Answer telephone and Internet inquires providing information in response to rental inquiries.
137,Videographer and Editor,Crestview Collection,"$45,000 - $65,000 a year","Create videos for use on social media, websites, and other various marketing.Working knowledge of Canon camera system for video -a plus if it's."
138,Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
139,Amazon Warehouse Assistant (Multiple Shifts Available) - Ear...,Amazon,From $15 an hour,"Overnight, Early Morning, Day, Evening, Weekend.From flexible part-time roles to full-time set schedules with health care benefits, Amazon has a variety of…"
140,Order Picker/Packer (Immediate Openings!) - Earn $15/hr or m...,Amazon,From $15 an hour,"Overnight, Early Morning, Day, Evening, Weekend.From flexible part-time roles to full-time set schedules with health care benefits, Amazon has a variety of…"
141,Shopper Team Member (Multiple Shifts Available) - Earn $15.0...,Amazon,From $15 an hour,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own.Work a set, full-time schedule."
142,,Maximus,$16 - $17 an hour,Agents will answer incoming calls from the public related to COVID-19 vaccination scheduling.Strong data entry and telephone skills.
143,K-5 PE Teacher (Immediate Hire),"Memphis Scholars, LLC","$45,100 - $66,300 a year",Must have active in-state teacher certification posted on TN Compass Public Site; K-12 Physical Education preferred.
144,Server,Houston's Restaurant,$20 - $50 an hour,"Previous experience not required; In depth training provided from the outset.Competitive compensation, $100-$250/shift.Some weekend availability is required."
145,Transportation Security Officer (TSO),Transportation Security Administration,"$34,446 - $49,208 a year","Per the President's 2014 Fair Employment memo, TSA policy is to not adversely consider a candidate based on unemployment or financial difficulty through no…"
146,Customer Service Representative,TransConnect Services,From $15.50 an hour,"We are open to entry level candidates for this role, as long as they are confident providing customer service over the phone and have a high school diploma,…"
147,Drivers Wanted (No Special License Required) Lots of Work &...,All My Sons Moving & Storage,$18 - $20 an hour ++,"Full, Part Time, Weekends only, or make your own schedule!$18 to $20 per hour (Based on Experience).Sign-on Bonus of $250 pending completion of Driver…"
148,United States Secret Service Criminal Investigator (Special...,United States Secret Service,"$49,016 - $139,916 a year","Show us you have the talent and background we need, and we will show you the rewards of joining the U.S. Secret Service as a Criminal Investigator (Special…"
149,Warehouse Handler (Multiple Shifts Available) - Earn $15.00/...,Amazon,From $15 an hour,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own.Work a set, full-time schedule."
150,Amazon Order Filler (Multiple Shifts Available) - Earn $15.0...,Amazon,From $15 an hour,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own.Work a set, full-time schedule."
151,Furniture Mover with Bellhop,Bellhop,From $26 an hour,"Make Great Money- Make $26+ per hour as a Driver/Mover OR up to $21 per hour as a General Mover, including tips and bonuses."
152,Videographer and Editor,Crestview Collection,"$45,000 - $65,000 a year","Create videos for use on social media, websites, and other various marketing.Working knowledge of Canon camera system for video -a plus if it's."
153,Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
154,Order Picker/Packer (Immediate Openings!) - Earn $15/hr or m...,Amazon,From $15 an hour,"Overnight, Early Morning, Day, Evening, Weekend.From flexible part-time roles to full-time set schedules with health care benefits, Amazon has a variety of…"
155,Amazon Warehouse Assistant (Multiple Shifts Available) - Ear...,Amazon,From $15 an hour,"Overnight, Early Morning, Day, Evening, Weekend.From flexible part-time roles to full-time set schedules with health care benefits, Amazon has a variety of…"
156,Server,Houston's Restaurant,$20 - $50 an hour,"Previous experience not required; In depth training provided from the outset.Competitive compensation, $100-$250/shift.Some weekend availability is required."
157,,Maximus,$16 - $17 an hour,Agents will answer incoming calls from the public related to COVID-19 vaccination scheduling.Strong data entry and telephone skills.
