,title,company,salary,summary
25,Packing and Shipping,American Sign Letters,$11 - $13 an hour,"The primary focus of this job will be packing and shipping all of our engraved glasses, engraved cutting boards and other items."
26,Employment Specialist,"I Am Ministries, Inc. dba The Source",$15 - $16 an hour,"Resource development, including temporary community-based assessment sites.Provide professional assessment of participant’s skills, strengths and barriers as…"
27,Administrative Assistant,William E. Lewis Jr. & Associates,$12 - $13 an hour,"This position will involve answering phones, updating social media, dealing with credit repair clients, opening files, processing disputes with credit reporting…"
28,Administrative Assistant,Rytech Water Damage and Mold Specialists-Treasure Coast,$13 - $15 an hour,Answering and routing phone calls.High stress tolerance -- thrives in a high-pressure environment.Our ideal candidate is comfortable with phone conversations…
29,Body Shop/Collision Center Apprentice,Dyer Auto Group,"$21,000 - $28,000 a year","Must have a valid driver's license and pass a background check..If a candidate has a great attitude and a desire to learn, this 24-month program will turn an…"
30,Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
31,Endodontist,Riverwalk Dental Group,"$166,095 - $340,519 a year","Total clinical autonomy for your treatment plans, patients come first!Daily guarantee or percentage of Production (whichever is greater)."
32,,Chipotle,,"Free food (yes, really FREE).Tuition assistance (100% coverage for select degrees or up to $5,250/year).Medical, dental, and vision insurance."
33,Team Member,Chipotle,,"Free food (yes, really FREE).Tuition assistance (100% coverage for select degrees or up to $5,250/year).Medical, dental, and vision insurance."
34,Cashier,Chipotle,,"Free food (yes, really FREE).Tuition assistance (100% coverage for select degrees or up to $5,250/year).Medical, dental, and vision insurance."
35,Experienced Appliance Repair Technician,Jetson TV & Appliance,"$50,000 - $60,000 a year",Control. Appliance repair technicians must also have good customer service skills and a clean driver's license record.Repair Technician: 1 year (Required).
36,Warehouse Person (Loader)(Full-time/Evenings),PepsiCo,$19.40 an hour,"Driving a forklift (e.g., performing basic operations such as driving forwards, driving backwards, lifting and lowering boom, maneuvering in tight areas without…"
37,Guest Advocate (Cashier or Front of Store Attendant/ Cart At...,TARGET,,Make a connection with guests by engaging in friendly and genuine conversation throughout each transaction; asking open ended questions about the guest’s…
38,Real Estate Agent - New or Existing,Coldwell Banker Paradise,,"Real Estate agents must be willing to work flexible hours.Hundreds of custom marketing flyers, cards, and forms."
39,Crew Member,Tropical Smoothie Cafe,$8.65 - $9.50 an hour,Tropical Smoothie Cafe* is looking for day time crew members/shift leaders positions!Friendly individuals with a passion for customer service!
40,SALES ASSOCIATE,Dollar General,,Operate cash register and flatbed scanner to itemize and total customer's purchase; bag merchandise.Clean front end of store and help set up sidewalk displays…
41,Front Desk Receptionist,"Howard Tee, MD PLLC",Up to $15 an hour,"Duties include scheduling, answering phones, verifying insurances, collecting payments, etc.Answering and routing phone calls."
42,Customer Representative,SLSWAY Insurance Company,"$45,000 - $85,000 a year",Be willing to obtain your Property & Casualty license.Create client relationships with follow up phone calls.Maintain knowledge of new products.
43,Marine Mammal Stranding and Population Assessment Assistant,Florida Atlantic University,$16.76 - $21.07 an hour,Must have valid Florida driver’s license with acceptable driving record or the ability to obtain within 30 days of hire required.
44,Student Monitor (2 hours),School District of Indian River County,$180 a day,Support Staff/Student Monitor (2 hours).Ability to communicate orally and in writing.Ability to work independently and make decisions with minimum.
45,Administrative Assistant to the Principal,School District of Indian River County,,Ability to answer the telephone in a professional and courteous manner.Four (4) years successful secretarial/clerical or paraprofessional experience.
46,Driver,The Arc of Indian River County,$9 an hour,You are not required to have a CDL license.Preferred: Two years of experience in the field of developmental disabilities.Attend meetings/training as required.
47,Experienced Electricians,"Goldstar Electric, Inc.",$18 - $24 an hour,"Demonstrable ability to use electrical and hand tools (e.g. wire strippers, voltmeter etc.) and electrical drawings and blueprints."
48,Warehouse Person (Loader)(Full-time/Evenings),PepsiCo,$19.40 an hour,"Driving a forklift (e.g., performing basic operations such as driving forwards, driving backwards, lifting and lowering boom, maneuvering in tight areas without…"
49,Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
50,Executive Director/Administrator,Sunshine PT Clinic,"$60,000 - $85,000 a year","Planning and management of $2,000,000 annual budget.Benefit package available, including paid time off, medical insurance, SIMPLE IRA, paid Holidays,…"
51,,Chipotle,,"Free food (yes, really FREE).Tuition assistance (100% coverage for select degrees or up to $5,250/year).Medical, dental, and vision insurance."
52,Customer Representative,SLSWAY Insurance Company,"$45,000 - $85,000 a year",Be willing to obtain your Property & Casualty license.Create client relationships with follow up phone calls.Maintain knowledge of new products.
53,Team Member,Chipotle,,"Free food (yes, really FREE).Tuition assistance (100% coverage for select degrees or up to $5,250/year).Medical, dental, and vision insurance."
54,Guest Advocate (Cashier or Front of Store Attendant/ Cart At...,TARGET,,Make a connection with guests by engaging in friendly and genuine conversation throughout each transaction; asking open ended questions about the guest’s…
55,Employment Specialist,"I Am Ministries, Inc. dba The Source",$15 - $16 an hour,"Resource development, including temporary community-based assessment sites.Provide professional assessment of participant’s skills, strengths and barriers as…"
56,Director of Marketing,Graves Thomas Injury Law Group,,"_Graves Thomas Rotunda Injury Law Group, a Vero Beach–based law firm, is seeking entry level candidates with 0-2 years of experience for a position in marketing…"
57,Administrative Assistant,William E. Lewis Jr. & Associates,$12 - $13 an hour,"This position will involve answering phones, updating social media, dealing with credit repair clients, opening files, processing disputes with credit reporting…"
58,Administrative Assistant,Rytech Water Damage and Mold Specialists-Treasure Coast,$13 - $15 an hour,Answering and routing phone calls.High stress tolerance -- thrives in a high-pressure environment.Our ideal candidate is comfortable with phone conversations…
59,Real Estate Agent - New or Existing,Coldwell Banker Paradise,,"Real Estate agents must be willing to work flexible hours.Hundreds of custom marketing flyers, cards, and forms."
60,Crew,Chipotle,,"Free food (yes, really FREE).Tuition assistance (100% coverage for select degrees or up to $5,250/year).Medical, dental, and vision insurance."
61,Crew Member,Tropical Smoothie Cafe,$8.65 - $9.50 an hour,Tropical Smoothie Cafe* is looking for day time crew members/shift leaders positions!Friendly individuals with a passion for customer service!
62,Server,Chipotle,,"Free food (yes, really FREE).Tuition assistance (100% coverage for select degrees or up to $5,250/year).Medical, dental, and vision insurance."
63,Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
64,Warehouse Person (Loader)(Full-time/Evenings),PepsiCo,$19.40 an hour,"Driving a forklift (e.g., performing basic operations such as driving forwards, driving backwards, lifting and lowering boom, maneuvering in tight areas without…"
65,,Chipotle,,"Free food (yes, really FREE).Tuition assistance (100% coverage for select degrees or up to $5,250/year).Medical, dental, and vision insurance."
66,Executive Director/Administrator,Sunshine PT Clinic,"$60,000 - $85,000 a year","Planning and management of $2,000,000 annual budget.Benefit package available, including paid time off, medical insurance, SIMPLE IRA, paid Holidays,…"
67,Guest Advocate (Cashier or Front of Store Attendant/ Cart At...,TARGET,,Make a connection with guests by engaging in friendly and genuine conversation throughout each transaction; asking open ended questions about the guest’s…
68,Crew,Chipotle,,"Free food (yes, really FREE).Tuition assistance (100% coverage for select degrees or up to $5,250/year).Medical, dental, and vision insurance."
69,Team Member,Chipotle,,"Free food (yes, really FREE).Tuition assistance (100% coverage for select degrees or up to $5,250/year).Medical, dental, and vision insurance."
70,Customer Representative,SLSWAY Insurance Company,"$45,000 - $85,000 a year",Be willing to obtain your Property & Casualty license.Create client relationships with follow up phone calls.Maintain knowledge of new products.
71,Server,Chipotle,,"Free food (yes, really FREE).Tuition assistance (100% coverage for select degrees or up to $5,250/year).Medical, dental, and vision insurance."
72,Employment Specialist,"I Am Ministries, Inc. dba The Source",$15 - $16 an hour,"Resource development, including temporary community-based assessment sites.Provide professional assessment of participant’s skills, strengths and barriers as…"
73,Administrative Assistant,William E. Lewis Jr. & Associates,$12 - $13 an hour,"This position will involve answering phones, updating social media, dealing with credit repair clients, opening files, processing disputes with credit reporting…"
74,Border Patrol Agent,U.S. Customs and Border Protection,,"Search Terms: *airport customs, armed security, army, bike patrol, border patrol, border security, coast guard, customs and immigration, customs officer, dhs,…"
75,Administrative Assistant,Rytech Water Damage and Mold Specialists-Treasure Coast,$13 - $15 an hour,Answering and routing phone calls.High stress tolerance -- thrives in a high-pressure environment.Our ideal candidate is comfortable with phone conversations…
76,Real Estate Agent - New or Existing,Coldwell Banker Paradise,,"Real Estate agents must be willing to work flexible hours.Hundreds of custom marketing flyers, cards, and forms."
77,Crew Member,Tropical Smoothie Cafe,$8.65 - $9.50 an hour,Tropical Smoothie Cafe* is looking for day time crew members/shift leaders positions!Friendly individuals with a passion for customer service!
78,Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
79,,Chipotle,,"Free food (yes, really FREE).Tuition assistance (100% coverage for select degrees or up to $5,250/year).Medical, dental, and vision insurance."
80,Executive Director/Administrator,Sunshine PT Clinic,"$60,000 - $85,000 a year","Planning and management of $2,000,000 annual budget.Benefit package available, including paid time off, medical insurance, SIMPLE IRA, paid Holidays,…"
81,Crew,Chipotle,,"Free food (yes, really FREE).Tuition assistance (100% coverage for select degrees or up to $5,250/year).Medical, dental, and vision insurance."
82,Team Member,Chipotle,,"Free food (yes, really FREE).Tuition assistance (100% coverage for select degrees or up to $5,250/year).Medical, dental, and vision insurance."
83,Server,Chipotle,,"Free food (yes, really FREE).Tuition assistance (100% coverage for select degrees or up to $5,250/year).Medical, dental, and vision insurance."
84,Warehouse Person (Loader)(Full-time/Evenings),PepsiCo,$19.40 an hour,"Driving a forklift (e.g., performing basic operations such as driving forwards, driving backwards, lifting and lowering boom, maneuvering in tight areas without…"
85,Border Patrol Agent,U.S. Customs and Border Protection,,"Search Terms: *airport customs, armed security, army, bike patrol, border patrol, border security, coast guard, customs and immigration, customs officer, dhs,…"
86,Customer Representative,SLSWAY Insurance Company,"$45,000 - $85,000 a year",Be willing to obtain your Property & Casualty license.Create client relationships with follow up phone calls.Maintain knowledge of new products.
87,Packing and Shipping,American Sign Letters,$11 - $13 an hour,"The primary focus of this job will be packing and shipping all of our engraved glasses, engraved cutting boards and other items."
88,Employment Specialist,"I Am Ministries, Inc. dba The Source",$15 - $16 an hour,"Resource development, including temporary community-based assessment sites.Provide professional assessment of participant’s skills, strengths and barriers as…"
89,Administrative Assistant,William E. Lewis Jr. & Associates,$12 - $13 an hour,"This position will involve answering phones, updating social media, dealing with credit repair clients, opening files, processing disputes with credit reporting…"
90,Body Shop/Collision Center Apprentice,Dyer Auto Group,"$21,000 - $28,000 a year","Must have a valid driver's license and pass a background check..If a candidate has a great attitude and a desire to learn, this 24-month program will turn an…"
91,Light Fixture Assembly Technician,KLUS,From $14 an hour,"Tasks will include general assembly of Light fixtures, soldering, electrical and mechanical testing and inspection.Carpentry or electrical experience a plus."
92,Office Coord / CSR -Vero Beach,Gerber Collision & Glass,,"Build relationships with customers by effectively responding to calls, text messages, walk-in business, and written correspondence."
93,Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
94,Warehouse Person (Loader)(Full-time/Evenings),PepsiCo,$19.40 an hour,"Driving a forklift (e.g., performing basic operations such as driving forwards, driving backwards, lifting and lowering boom, maneuvering in tight areas without…"
95,,Chipotle,,"Free food (yes, really FREE).Tuition assistance (100% coverage for select degrees or up to $5,250/year).Medical, dental, and vision insurance."
96,Executive Director/Administrator,Sunshine PT Clinic,"$60,000 - $85,000 a year","Planning and management of $2,000,000 annual budget.Benefit package available, including paid time off, medical insurance, SIMPLE IRA, paid Holidays,…"
97,Crew,Chipotle,,"Free food (yes, really FREE).Tuition assistance (100% coverage for select degrees or up to $5,250/year).Medical, dental, and vision insurance."
98,Team Member,Chipotle,,"Free food (yes, really FREE).Tuition assistance (100% coverage for select degrees or up to $5,250/year).Medical, dental, and vision insurance."
99,Customer Representative,SLSWAY Insurance Company,"$45,000 - $85,000 a year",Be willing to obtain your Property & Casualty license.Create client relationships with follow up phone calls.Maintain knowledge of new products.
100,Server,Chipotle,,"Free food (yes, really FREE).Tuition assistance (100% coverage for select degrees or up to $5,250/year).Medical, dental, and vision insurance."
101,Employment Specialist,"I Am Ministries, Inc. dba The Source",$15 - $16 an hour,"Resource development, including temporary community-based assessment sites.Provide professional assessment of participant’s skills, strengths and barriers as…"
102,Border Patrol Agent,U.S. Customs and Border Protection,,"Search Terms: *airport customs, armed security, army, bike patrol, border patrol, border security, coast guard, customs and immigration, customs officer, dhs,…"
103,Administrative Assistant,William E. Lewis Jr. & Associates,$12 - $13 an hour,"This position will involve answering phones, updating social media, dealing with credit repair clients, opening files, processing disputes with credit reporting…"
104,Administrative Assistant,Rytech Water Damage and Mold Specialists-Treasure Coast,$13 - $15 an hour,Answering and routing phone calls.High stress tolerance -- thrives in a high-pressure environment.Our ideal candidate is comfortable with phone conversations…
105,Packing and Shipping,American Sign Letters,$11 - $13 an hour,"The primary focus of this job will be packing and shipping all of our engraved glasses, engraved cutting boards and other items."
106,Real Estate Agent - New or Existing,Coldwell Banker Paradise,,"Real Estate agents must be willing to work flexible hours.Hundreds of custom marketing flyers, cards, and forms."
107,Crew Member,Tropical Smoothie Cafe,$8.65 - $9.50 an hour,Tropical Smoothie Cafe* is looking for day time crew members/shift leaders positions!Friendly individuals with a passion for customer service!
108,Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
109,Warehouse Person (Loader)(Full-time/Evenings),PepsiCo,$19.40 an hour,"Driving a forklift (e.g., performing basic operations such as driving forwards, driving backwards, lifting and lowering boom, maneuvering in tight areas without…"
110,Executive Director/Administrator,Sunshine PT Clinic,"$60,000 - $85,000 a year","Planning and management of $2,000,000 annual budget.Benefit package available, including paid time off, medical insurance, SIMPLE IRA, paid Holidays,…"
111,,Chipotle,,"Free food (yes, really FREE).Tuition assistance (100% coverage for select degrees or up to $5,250/year).Medical, dental, and vision insurance."
112,Team Member,Chipotle,,"Free food (yes, really FREE).Tuition assistance (100% coverage for select degrees or up to $5,250/year).Medical, dental, and vision insurance."
113,Customer Representative,SLSWAY Insurance Company,"$45,000 - $85,000 a year",Be willing to obtain your Property & Casualty license.Create client relationships with follow up phone calls.Maintain knowledge of new products.
114,Employment Specialist,"I Am Ministries, Inc. dba The Source",$15 - $16 an hour,"Resource development, including temporary community-based assessment sites.Provide professional assessment of participant’s skills, strengths and barriers as…"
115,Director of Marketing,Graves Thomas Injury Law Group,,"_Graves Thomas Rotunda Injury Law Group, a Vero Beach–based law firm, is seeking entry level candidates with 0-2 years of experience for a position in marketing…"
116,Crew,Chipotle,,"Free food (yes, really FREE).Tuition assistance (100% coverage for select degrees or up to $5,250/year).Medical, dental, and vision insurance."
117,Administrative Assistant,William E. Lewis Jr. & Associates,$12 - $13 an hour,"This position will involve answering phones, updating social media, dealing with credit repair clients, opening files, processing disputes with credit reporting…"
118,Server,Chipotle,,"Free food (yes, really FREE).Tuition assistance (100% coverage for select degrees or up to $5,250/year).Medical, dental, and vision insurance."
119,Border Patrol Agent,U.S. Customs and Border Protection,,"Search Terms: *airport customs, armed security, army, bike patrol, border patrol, border security, coast guard, customs and immigration, customs officer, dhs,…"
120,Administrative Assistant,Rytech Water Damage and Mold Specialists-Treasure Coast,$13 - $15 an hour,Answering and routing phone calls.High stress tolerance -- thrives in a high-pressure environment.Our ideal candidate is comfortable with phone conversations…
121,Guest Advocate (Cashier or Front of Store Attendant/ Cart At...,TARGET,,Make a connection with guests by engaging in friendly and genuine conversation throughout each transaction; asking open ended questions about the guest’s…
122,Packing and Shipping,American Sign Letters,$11 - $13 an hour,"The primary focus of this job will be packing and shipping all of our engraved glasses, engraved cutting boards and other items."
123,Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
124,Medical Doctor,Treasure Coast Medical Health Care,"From $2,500 a week","Possess an active, clear physician license in the state of Florida.Prefer SAMSHA DATA2000 waiver for out-patient detox (Desire to obtain certification ASAP)."
125,Experienced Appliance Repair Technician,Jetson TV & Appliance,"$50,000 - $60,000 a year",Control. Appliance repair technicians must also have good customer service skills and a clean driver's license record.Repair Technician: 1 year (Required).
126,,U.S. Customs and Border Protection,,"Search Terms: *airport customs, armed security, army, bike patrol, border patrol, border security, coast guard, customs and immigration, customs officer, dhs,…"
127,Club Manager,Freedom Boat Club,$15 an hour,Mechanical and electrical aptitude is helpful for light repairs.Also the physical strength to work outside in inclement weather for extended periods of time.
128,Pool Service Technician,Clear Solutions Pool Service,$12 - $15 an hour,⦁ Assist in the installation of pool equipment.⦁ Answer customer questions regarding scope of work.⦁ Cleaning pools as needed.
129,Warehouse Person (Loader)(Full-time/Evenings),PepsiCo,$19.40 an hour,"Driving a forklift (e.g., performing basic operations such as driving forwards, driving backwards, lifting and lowering boom, maneuvering in tight areas without…"
130,Guest Advocate (Cashier or Front of Store Attendant/ Cart At...,TARGET,,Make a connection with guests by engaging in friendly and genuine conversation throughout each transaction; asking open ended questions about the guest’s…
131,Real Estate Agent - New or Existing,Coldwell Banker Paradise,,"Real Estate agents must be willing to work flexible hours.Hundreds of custom marketing flyers, cards, and forms."
132,Crew Member,Tropical Smoothie Cafe,$8.65 - $9.50 an hour,Tropical Smoothie Cafe* is looking for day time crew members/shift leaders positions!Friendly individuals with a passion for customer service!
133,Student Monitor (2 hours),School District of Indian River County,$180 a day,Support Staff/Student Monitor (2 hours).Ability to communicate orally and in writing.Ability to work independently and make decisions with minimum.
134,Customer Representative,SLSWAY Insurance Company,"$45,000 - $85,000 a year",Be willing to obtain your Property & Casualty license.Create client relationships with follow up phone calls.Maintain knowledge of new products.
135,Administrative Assistant to the Principal,School District of Indian River County,,Ability to answer the telephone in a professional and courteous manner.Four (4) years successful secretarial/clerical or paraprofessional experience.
136,Florida Full-Time Work-at-Home Customer Service Specialist,HSN,$13.25 an hour,"They do this by establishing meaningful connections and confidently driving accurate and appropriate resolutions to problems with customer orders, accounts or…"
137,Community Support Coordinator: Adoption,Humane Society of Vero Beach and Indian River Coun...,$11 - $14 an hour,"Assisting customers in the adoption lobby, answering phone calls.D. Cross train to the Admissions counter to assist with the admissions process as needed e.…"
138,Aqua Range Attendant,Grand Harbor,$13 - $15 an hour,Meet and greet members using their last name.Outgoing and enthusiastic personality as the job requires tremendous guest interaction.
139,Front Desk Receptionist,"Howard Tee, MD PLLC",Up to $15 an hour,"Duties include scheduling, answering phones, verifying insurances, collecting payments, etc.Answering and routing phone calls."
140,Lawn Maintenance Foreman,Palm Coast Lawn and Landscape,$13 - $17 an hour,Must have valid drivers license.Looking for experienced lawn maintenance Forman.Will be required to pass a background test.
141,Warehouse Person (Loader)(Full-time/Evenings),PepsiCo,$19.40 an hour,"Driving a forklift (e.g., performing basic operations such as driving forwards, driving backwards, lifting and lowering boom, maneuvering in tight areas without…"
142,Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
143,Guest Advocate (Cashier or Front of Store Attendant/ Cart At...,TARGET,,Make a connection with guests by engaging in friendly and genuine conversation throughout each transaction; asking open ended questions about the guest’s…
144,Customer Representative,SLSWAY Insurance Company,"$45,000 - $85,000 a year",Be willing to obtain your Property & Casualty license.Create client relationships with follow up phone calls.Maintain knowledge of new products.
145,Real Estate Agent - New or Existing,Coldwell Banker Paradise,,"Real Estate agents must be willing to work flexible hours.Hundreds of custom marketing flyers, cards, and forms."
146,Employment Specialist,"I Am Ministries, Inc. dba The Source",$15 - $16 an hour,"Resource development, including temporary community-based assessment sites.Provide professional assessment of participant’s skills, strengths and barriers as…"
147,Crew Member,Tropical Smoothie Cafe,$8.65 - $9.50 an hour,Tropical Smoothie Cafe* is looking for day time crew members/shift leaders positions!Friendly individuals with a passion for customer service!
148,Administrative Assistant,William E. Lewis Jr. & Associates,$12 - $13 an hour,"This position will involve answering phones, updating social media, dealing with credit repair clients, opening files, processing disputes with credit reporting…"
149,Front Desk Receptionist,"Howard Tee, MD PLLC",Up to $15 an hour,"Duties include scheduling, answering phones, verifying insurances, collecting payments, etc.Answering and routing phone calls."
150,SALES ASSOCIATE,Dollar General,,Operate cash register and flatbed scanner to itemize and total customer's purchase; bag merchandise.Clean front end of store and help set up sidewalk displays…
151,Administrative Assistant,Rytech Water Damage and Mold Specialists-Treasure Coast,$13 - $15 an hour,Answering and routing phone calls.High stress tolerance -- thrives in a high-pressure environment.Our ideal candidate is comfortable with phone conversations…
152,Marine Mammal Stranding and Population Assessment Assistant,Florida Atlantic University,$16.76 - $21.07 an hour,Must have valid Florida driver’s license with acceptable driving record or the ability to obtain within 30 days of hire required.
153,Administrative Assistant to the Principal,School District of Indian River County,,Ability to answer the telephone in a professional and courteous manner.Four (4) years successful secretarial/clerical or paraprofessional experience.
154,Student Monitor (2 hours),School District of Indian River County,$180 a day,Support Staff/Student Monitor (2 hours).Ability to communicate orally and in writing.Ability to work independently and make decisions with minimum.
155,Aqua Range Attendant,Grand Harbor,$13 - $15 an hour,Meet and greet members using their last name.Outgoing and enthusiastic personality as the job requires tremendous guest interaction.
156,Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
157,Warehouse Person (Loader)(Full-time/Evenings),PepsiCo,$19.40 an hour,"Driving a forklift (e.g., performing basic operations such as driving forwards, driving backwards, lifting and lowering boom, maneuvering in tight areas without…"
158,Front Desk Receptionist,"Howard Tee, MD PLLC",Up to $15 an hour,"Duties include scheduling, answering phones, verifying insurances, collecting payments, etc.Answering and routing phone calls."
159,Customer Representative,SLSWAY Insurance Company,"$45,000 - $85,000 a year",Be willing to obtain your Property & Casualty license.Create client relationships with follow up phone calls.Maintain knowledge of new products.
160,Guest Advocate (Cashier or Front of Store Attendant/ Cart At...,TARGET,,Make a connection with guests by engaging in friendly and genuine conversation throughout each transaction; asking open ended questions about the guest’s…
161,Employment Specialist,"I Am Ministries, Inc. dba The Source",$15 - $16 an hour,"Resource development, including temporary community-based assessment sites.Provide professional assessment of participant’s skills, strengths and barriers as…"
162,Administrative Assistant,William E. Lewis Jr. & Associates,$12 - $13 an hour,"This position will involve answering phones, updating social media, dealing with credit repair clients, opening files, processing disputes with credit reporting…"
163,Real Estate Agent - New or Existing,Coldwell Banker Paradise,,"Real Estate agents must be willing to work flexible hours.Hundreds of custom marketing flyers, cards, and forms."
164,Crew Member,Tropical Smoothie Cafe,$8.65 - $9.50 an hour,Tropical Smoothie Cafe* is looking for day time crew members/shift leaders positions!Friendly individuals with a passion for customer service!
165,Administrative Assistant,Rytech Water Damage and Mold Specialists-Treasure Coast,$13 - $15 an hour,Answering and routing phone calls.High stress tolerance -- thrives in a high-pressure environment.Our ideal candidate is comfortable with phone conversations…
166,,U.S. Customs and Border Protection,,"Search Terms: *airport customs, armed security, army, bike patrol, border patrol, border security, coast guard, customs and immigration, customs officer, dhs,…"
167,SALES ASSOCIATE,Dollar General,,Operate cash register and flatbed scanner to itemize and total customer's purchase; bag merchandise.Clean front end of store and help set up sidewalk displays…
168,Packing and Shipping,American Sign Letters,$11 - $13 an hour,"The primary focus of this job will be packing and shipping all of our engraved glasses, engraved cutting boards and other items."
169,Marine Mammal Stranding and Population Assessment Assistant,Florida Atlantic University,$16.76 - $21.07 an hour,Must have valid Florida driver’s license with acceptable driving record or the ability to obtain within 30 days of hire required.
170,Student Monitor (2 hours),School District of Indian River County,$180 a day,Support Staff/Student Monitor (2 hours).Ability to communicate orally and in writing.Ability to work independently and make decisions with minimum.
