,title,company,salary,summary
23,Information Security Intern (Summer 2021),"Alteryx, Inc.",$31.73 - $34.86 an hour,Risk and Compliance Security Engineer in the implementation of Alteryx’s GRC tool.Showcase impact by presenting intern projects at company/department-wide…
24,Administrative Intern,Los Angeles Community College District,"$58,216 - $72,120 a year","A valid Class ""C"" California driver's license may be required for some positions.A bachelor's degree from a recognized college or university."
25,Airport Operations Crew,JetBlue Airways Corporation,,"Depending upon location, may need to possess and maintain a valid Driver License and a driving record that meets JetBlue Airways’ insurance standards."
26,Receptionist,Molina Healthcare,,"Work may involve design and development of program components, coordination of work effort across third party vendors or internal staff to execute against…"
27,Pet Camp Counselor-Must Love Cats and Dogs!,Joyful Paws Pet Hotel & Daycare,$13 - $14 an hour,"Demonstrate genuine, enthusiastic and cheerful service as you interact with our pet parents and guests.Maintaining a safe play area for large groups of dogs."
28,Phone Sales Agent (Cannabis),KUSHAGRAM,"$30,000 - $90,000 a year",Handle a high volume of calls or texts during shift.Staff have their own devices to avoid sharing.Proficiency with tablets and phones are required as most…
29,Entry Level Management - Interview Today - Customer Service,THE WCP Group,"$800 - $1,200 a week","Must have a reliable vehicle and valid driver's license.Skills that work well with our company are: sales and marketing, hospitality, retail experience,…"
30,Crew,AMC Theatres,,"Ability to effectively multitask as needed, including but not limited to greeting guests, tearing and scanning tickets, checking IDs, directing guests and…"
31,Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
32,,KUSHAGRAM,"$30,000 - $90,000 a year","Must have clean driving record and pass background check.Follow all rules of the road while driving and doing deliveries.Job Types: Full-time, Part-time."
33,Looking to Work in Sustainability?,Farm Fresh to You,$20 - $40 an hour,"Employee discount of 40% off all organic fruits, vegetables & artisan farm products.Working knowledge of our food system, sustainability and environmental…"
34,Information Security Intern (Summer 2021),"Alteryx, Inc.",$31.73 - $34.86 an hour,Risk and Compliance Security Engineer in the implementation of Alteryx’s GRC tool.Showcase impact by presenting intern projects at company/department-wide…
35,Care Review Processor Utilization Management,Molina Healthcare,,"Provides telephone, clerical and data entry support for the Care Review team.HCS staff work to ensure that patients progress toward desired outcomes with…"
36,"Grocery, Food Service, and Kitchen Associate - Long Beach, C...",Amazon Retail LLC,$15.35 an hour,"During store operating hours, you deliver excellent customer service when answering customer questions.Obtain local food handling certification, if required."
37,Aerie - Brand Ambassador (Sales Associate) - US,American Eagle Outfitters,,Making your guests' day is your priority and you're able to proactively resolve guest concerns while sticking to company policy.
38,Warehouse Selector ($20.75 Hourly,UNFI,$20.75 an hour,"Shrink wraps and labels with correct truck, stop and other required information.Picks the correct item and quantity, checking UPC’s or item descriptions."
39,Warehouse Selector ($21.55 hourly 6:30 PM Start) Santa Fe Sp...,UNFI,$21.55 an hour,"Shrink wraps and labels with correct truck, stop and other required information.Picks the correct item and quantity, checking UPC’s or item descriptions."
40,Summer 2021 Environmental Justice Intern (Parks),"Natural Resources Defense Council, Inc.",$600 a week,"Demonstrated commitment to public service, equity, social justice, and/or environmental justice;The intern will be paid a stipend of: $600 per week for an…"
41,Cannabis Brand Sales Representative,Smashed Media,"$2,500 - $15,000 a month",Cannabis Sales: 2 years (Preferred).
42,Theatre Team Member,"Cinemark USA, Inc",,"Completes basic food handling training and obtains any local or state mandated certification, health card, or food handlers permit where required."
43,Pet Camp Counselor-Must Love Cats and Dogs!,Joyful Paws Pet Hotel & Daycare,$13 - $14 an hour,"Demonstrate genuine, enthusiastic and cheerful service as you interact with our pet parents and guests.Maintaining a safe play area for large groups of dogs."
44,Floor Staff,Regal,,Responding to phone calls and questions from guests in a manner that is consistent with our guest service philosophy.Compliance with our company dress code.
45,Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
46,Looking to Work in Sustainability?,Farm Fresh to You,$20 - $40 an hour,"Employee discount of 40% off all organic fruits, vegetables & artisan farm products.Working knowledge of our food system, sustainability and environmental…"
47,,KUSHAGRAM,"$30,000 - $90,000 a year","Must have clean driving record and pass background check.Follow all rules of the road while driving and doing deliveries.Job Types: Full-time, Part-time."
48,Care Review Processor Utilization Management,Molina Healthcare,,"Provides telephone, clerical and data entry support for the Care Review team.HCS staff work to ensure that patients progress toward desired outcomes with…"
49,"Grocery, Food Service, and Kitchen Associate - Long Beach, C...",Amazon Retail LLC,$15.35 an hour,"During store operating hours, you deliver excellent customer service when answering customer questions.Obtain local food handling certification, if required."
50,Crew,AMC Theatres,,"Ability to effectively multitask as needed, including but not limited to greeting guests, tearing and scanning tickets, checking IDs, directing guests and…"
51,Information Security Intern (Summer 2021),"Alteryx, Inc.",$31.73 - $34.86 an hour,Risk and Compliance Security Engineer in the implementation of Alteryx’s GRC tool.Showcase impact by presenting intern projects at company/department-wide…
52,Aerie - Brand Ambassador (Sales Associate) - US,American Eagle Outfitters,,Making your guests' day is your priority and you're able to proactively resolve guest concerns while sticking to company policy.
53,Theatre Team Member,"Cinemark USA, Inc",,"Completes basic food handling training and obtains any local or state mandated certification, health card, or food handlers permit where required."
54,Customer Assistance Representative,American Airlines,,Applicable valid driver’s license as required by local authorities.Processing and completing credit card baggage transactions at kiosks.
55,Phone Sales Agent (Cannabis),KUSHAGRAM,"$30,000 - $90,000 a year",Handle a high volume of calls or texts during shift.Staff have their own devices to avoid sharing.Proficiency with tablets and phones are required as most…
56,Airport Operations Crew,JetBlue Airways Corporation,,"Depending upon location, may need to possess and maintain a valid Driver License and a driving record that meets JetBlue Airways’ insurance standards."
57,Bike and Swan Boat Rental Staff,Wheel Fun Rentals,$14 an hour,\*Be mechanically inclined and comfortable with various types of specialty bike tools as well as other types of power and hand tools (bike/boat mechanic…
58,Receptionist,Molina Healthcare,,"Work may involve design and development of program components, coordination of work effort across third party vendors or internal staff to execute against…"
59,Pet Camp Counselor-Must Love Cats and Dogs!,Joyful Paws Pet Hotel & Daycare,$13 - $14 an hour,"Demonstrate genuine, enthusiastic and cheerful service as you interact with our pet parents and guests.Maintaining a safe play area for large groups of dogs."
60,Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
61,,KUSHAGRAM,"$30,000 - $90,000 a year","Must have clean driving record and pass background check.Follow all rules of the road while driving and doing deliveries.Job Types: Full-time, Part-time."
62,"Grocery, Food Service, and Kitchen Associate - Long Beach, C...",Amazon Retail LLC,$15.35 an hour,"During store operating hours, you deliver excellent customer service when answering customer questions.Obtain local food handling certification, if required."
63,Care Review Processor Utilization Management,Molina Healthcare,,"Provides telephone, clerical and data entry support for the Care Review team.HCS staff work to ensure that patients progress toward desired outcomes with…"
64,Looking to Work in Sustainability?,Farm Fresh to You,$20 - $40 an hour,"Employee discount of 40% off all organic fruits, vegetables & artisan farm products.Working knowledge of our food system, sustainability and environmental…"
65,Crew,AMC Theatres,,"Ability to effectively multitask as needed, including but not limited to greeting guests, tearing and scanning tickets, checking IDs, directing guests and…"
66,Information Security Intern (Summer 2021),"Alteryx, Inc.",$31.73 - $34.86 an hour,Risk and Compliance Security Engineer in the implementation of Alteryx’s GRC tool.Showcase impact by presenting intern projects at company/department-wide…
67,Phone Sales Agent (Cannabis),KUSHAGRAM,"$30,000 - $90,000 a year",Handle a high volume of calls or texts during shift.Staff have their own devices to avoid sharing.Proficiency with tablets and phones are required as most…
68,Medical Receptionist,Total Body Advanced Medicine,$16 - $17 an hour,"Duties include, but not limited to -- Scheduling patients appointments, checking in/out patients, communicating with medical staff, insurance verifcations,…"
69,Bike and Swan Boat Rental Staff,Wheel Fun Rentals,$14 an hour,\*Be mechanically inclined and comfortable with various types of specialty bike tools as well as other types of power and hand tools (bike/boat mechanic…
70,Customer Service Representative (CSR),Quality Carriers West Coast,From $21 an hour,High school or equivalent (Preferred).Customer Service: 3 years (Preferred).Record customer information within our customer service database.
71,Research Assistant,CNS Network,,"Responsibilities include, but not limited to collecting and distributing documents, preparing laboratory sample kits, entering information into subject charts,…"
72,Theatre Team Member,"Cinemark USA, Inc",,"Completes basic food handling training and obtains any local or state mandated certification, health card, or food handlers permit where required."
73,Cannabis Brand Sales Representative,Smashed Media,"$2,500 - $15,000 a month",Cannabis Sales: 2 years (Preferred).
74,Fueler,Signature Flight Support Corporation,,"Must possess a valid state Driver's License.Responsible for accurate accounting of fuel transactions.Use fuel trucks, hydrant carts, and stationary carts to…"
75,Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
76,Care Review Processor Utilization Management,Molina Healthcare,,"Provides telephone, clerical and data entry support for the Care Review team.HCS staff work to ensure that patients progress toward desired outcomes with…"
77,,KUSHAGRAM,"$30,000 - $90,000 a year","Must have clean driving record and pass background check.Follow all rules of the road while driving and doing deliveries.Job Types: Full-time, Part-time."
78,"Grocery, Food Service, and Kitchen Associate - Long Beach, C...",Amazon Retail LLC,$15.35 an hour,"During store operating hours, you deliver excellent customer service when answering customer questions.Obtain local food handling certification, if required."
79,Crew,AMC Theatres,,"Ability to effectively multitask as needed, including but not limited to greeting guests, tearing and scanning tickets, checking IDs, directing guests and…"
80,Looking to Work in Sustainability?,Farm Fresh to You,$20 - $40 an hour,"Employee discount of 40% off all organic fruits, vegetables & artisan farm products.Working knowledge of our food system, sustainability and environmental…"
81,Aerie - Brand Ambassador (Sales Associate) - US,American Eagle Outfitters,,Making your guests' day is your priority and you're able to proactively resolve guest concerns while sticking to company policy.
82,Customer Assistance Representative,American Airlines,,Applicable valid driver’s license as required by local authorities.Processing and completing credit card baggage transactions at kiosks.
83,Airport Operations Crew,JetBlue Airways Corporation,,"Depending upon location, may need to possess and maintain a valid Driver License and a driving record that meets JetBlue Airways’ insurance standards."
84,"Assistant, TV Production",Lionsgate,,"Provide administrative support including: rolling calls, maintaining calendar, scheduling meetings & conference calls, processing expense reports and preparing…"
85,Receptionist,Molina Healthcare,,"Work may involve design and development of program components, coordination of work effort across third party vendors or internal staff to execute against…"
86,Summer 2021 Environmental Justice Intern (Parks),"Natural Resources Defense Council, Inc.",$600 a week,"Demonstrated commitment to public service, equity, social justice, and/or environmental justice;The intern will be paid a stipend of: $600 per week for an…"
87,Warehouse Selector ($21.55 hourly 6:30 PM Start) Santa Fe Sp...,UNFI,$21.55 an hour,"Shrink wraps and labels with correct truck, stop and other required information.Picks the correct item and quantity, checking UPC’s or item descriptions."
88,Cannabis Brand Sales Representative,Smashed Media,"$2,500 - $15,000 a month",Cannabis Sales: 2 years (Preferred).
89,Warehouse/Office . We train 100%,GGIS,"$35,000 - $86,000 a year","Social distancing guidelines in place.Sanitizing, disinfecting, or cleaning procedures in place."
90,Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
91,Controller,Rare Collectibles TV,"$100,000 - $120,000 a year","\*Oversee multi-state Sales Tax collection and reporting.\*Evaluate, develop and improve department controls, systems and procedures to increase accuracy and…"
92,MDS Coordinator,Los Palos Post-Acute Care Center,,Check certification and recertification of residents upon admission.Responsible for the accurate completion and timely submission of the MDS.
93,Glazier Project Manager,"Broadway Glass & Mirror, Inc.","$70,000 - $100,000 a year","Manage all commercial field technicians and track labor hours, timecards, etc.Establish and maintain professional and effective relations with contractors…"
94,In Center Hemodialysis Nurse,Quality Dialysis Center,,Working in an independent Dialysis Center: 2 years (Preferred).Cleans and dresses permanent and temporary catheters.
95,Export Coordinator - Ocean Maritime Transportation,"Matus International, Inc.",From $17 an hour,"Having knowledge of international procedures for delivering goods, including the arrangement of shipments, preparing and confirming order approvals, handling…"
96,,ACCESS Specialty Animal Hospital - Los Angeles,,"As a technician in our neurology department, you'll have the unique opportunity to flex your skills assisting in brain and spinal cord imaging, intensive care,…"
97,Crew,AMC Theatres,,"Ability to effectively multitask as needed, including but not limited to greeting guests, tearing and scanning tickets, checking IDs, directing guests and…"
98,Looking to Work in Sustainability?,Farm Fresh to You,$20 - $40 an hour,"Employee discount of 40% off all organic fruits, vegetables & artisan farm products.Working knowledge of our food system, sustainability and environmental…"
99,Theatre Team Member,"Cinemark USA, Inc",,"Completes basic food handling training and obtains any local or state mandated certification, health card, or food handlers permit where required."
100,"Grocery, Food Service, and Kitchen Associate - Long Beach, C...",Amazon Retail LLC,$15.35 an hour,"During store operating hours, you deliver excellent customer service when answering customer questions.Obtain local food handling certification, if required."
101,Aerie - Brand Ambassador (Sales Associate) - US,American Eagle Outfitters,,Making your guests' day is your priority and you're able to proactively resolve guest concerns while sticking to company policy.
102,Warehouse Selector ($20.75 Hourly,UNFI,$20.75 an hour,"Shrink wraps and labels with correct truck, stop and other required information.Picks the correct item and quantity, checking UPC’s or item descriptions."
103,Warehouse Selector ($21.55 hourly 6:30 PM Start) Santa Fe Sp...,UNFI,$21.55 an hour,"Shrink wraps and labels with correct truck, stop and other required information.Picks the correct item and quantity, checking UPC’s or item descriptions."
104,Cannabis Brand Sales Representative,Smashed Media,"$2,500 - $15,000 a month",Cannabis Sales: 2 years (Preferred).
105,Pet Camp Counselor-Must Love Cats and Dogs!,Joyful Paws Pet Hotel & Daycare,$13 - $14 an hour,"Demonstrate genuine, enthusiastic and cheerful service as you interact with our pet parents and guests.Maintaining a safe play area for large groups of dogs."
106,Floor Staff,Regal,,Responding to phone calls and questions from guests in a manner that is consistent with our guest service philosophy.Compliance with our company dress code.
107,LCSW,Yehowa Medical Services,$30 - $50 an hour,"Conducts psycho-social and functional assessments to patients.Provide individual therapy using evidence based psychotherapy interventions, and case management…"
108,Associate Attorney (3-5 Yrs.),"Mahoney Law Group, APC","From $75,000 a year",Midsize Plaintiff’s firm seeks an associate attorney with 3-5 years of experience in wage and hour class action litigation and individual FEHA claims.
109,Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
110,Looking to Work in Sustainability?,Farm Fresh to You,$20 - $40 an hour,"Employee discount of 40% off all organic fruits, vegetables & artisan farm products.Working knowledge of our food system, sustainability and environmental…"
111,Crew,AMC Theatres,,"Ability to effectively multitask as needed, including but not limited to greeting guests, tearing and scanning tickets, checking IDs, directing guests and…"
112,,KUSHAGRAM,"$30,000 - $90,000 a year","Must have clean driving record and pass background check.Follow all rules of the road while driving and doing deliveries.Job Types: Full-time, Part-time."
113,Information Security Intern (Summer 2021),"Alteryx, Inc.",$31.73 - $34.86 an hour,Risk and Compliance Security Engineer in the implementation of Alteryx’s GRC tool.Showcase impact by presenting intern projects at company/department-wide…
114,Care Review Processor Utilization Management,Molina Healthcare,,"Provides telephone, clerical and data entry support for the Care Review team.HCS staff work to ensure that patients progress toward desired outcomes with…"
115,"Grocery, Food Service, and Kitchen Associate - Long Beach, C...",Amazon Retail LLC,$15.35 an hour,"During store operating hours, you deliver excellent customer service when answering customer questions.Obtain local food handling certification, if required."
116,Theatre Team Member,"Cinemark USA, Inc",,"Completes basic food handling training and obtains any local or state mandated certification, health card, or food handlers permit where required."
117,Aerie - Brand Ambassador (Sales Associate) - US,American Eagle Outfitters,,Making your guests' day is your priority and you're able to proactively resolve guest concerns while sticking to company policy.
118,Entry Level Management - Interview Today - Customer Service,THE WCP Group,"$800 - $1,200 a week","Must have a reliable vehicle and valid driver's license.Skills that work well with our company are: sales and marketing, hospitality, retail experience,…"
119,Bike and Swan Boat Rental Staff,Wheel Fun Rentals,$14 an hour,\*Be mechanically inclined and comfortable with various types of specialty bike tools as well as other types of power and hand tools (bike/boat mechanic…
120,Pet Camp Counselor-Must Love Cats and Dogs!,Joyful Paws Pet Hotel & Daycare,$13 - $14 an hour,"Demonstrate genuine, enthusiastic and cheerful service as you interact with our pet parents and guests.Maintaining a safe play area for large groups of dogs."
121,Customer Service Representative (CSR),Quality Carriers West Coast,From $21 an hour,High school or equivalent (Preferred).Customer Service: 3 years (Preferred).Record customer information within our customer service database.
122,Warehouse Selector ($21.55 hourly 6:30 PM Start) Santa Fe Sp...,UNFI,$21.55 an hour,"Shrink wraps and labels with correct truck, stop and other required information.Picks the correct item and quantity, checking UPC’s or item descriptions."
123,Warehouse Selector ($20.75 Hourly,UNFI,$20.75 an hour,"Shrink wraps and labels with correct truck, stop and other required information.Picks the correct item and quantity, checking UPC’s or item descriptions."
124,Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
125,Controller,Rare Collectibles TV,"$100,000 - $120,000 a year","\*Oversee multi-state Sales Tax collection and reporting.\*Evaluate, develop and improve department controls, systems and procedures to increase accuracy and…"
126,Registered Veterinary Technician,BOULEVARD ANIMAL HOSPITAL,Up to $26 an hour,"Communicate with clients about individualized pet health concerns and offer guidance on Optimum Wellness Plan options, medications, and additional treatments."
127,,"Patriot Environmental Laboratory Services, Inc.","$35,000 a year","Utilize CRM, phone calls, emails etc. to communicate successfully with prospects and customers.Maintain relationships and identify new opportunities with…"
128,"URGENT Weekend RN - Alt Weekends (8a-5p,12p-9p or 2p-11p) $2...",Healing Care Hospice,$38 - $50 an hour,Formal nurse training; certification as hospice nurse is a plus.Proven experience as hospice nurse or registered nurse.Emotional/mental stability and stamina.
129,BCBA/Master’s Level Position in ABA Program for Children wit...,Coyne & Associates Education Corp,,Current California driver's license.Willingness to submit driver's license and fingerprints for background check.Young children with autism spectrum disorder.
130,"Motor Coach Operator (Anaheim, CA)",Lux Bus America,,"Class A or B California driver’s license with a passenger endorsement and air brakes certification.Interact with clients, customers, sub-contracted drivers,…"
131,Looking to Work in Sustainability?,Farm Fresh to You,$20 - $40 an hour,"Employee discount of 40% off all organic fruits, vegetables & artisan farm products.Working knowledge of our food system, sustainability and environmental…"
132,"Grocery, Food Service, and Kitchen Associate - Long Beach, C...",Amazon Retail LLC,$15.35 an hour,"During store operating hours, you deliver excellent customer service when answering customer questions.Obtain local food handling certification, if required."
133,Crew,AMC Theatres,,"Ability to effectively multitask as needed, including but not limited to greeting guests, tearing and scanning tickets, checking IDs, directing guests and…"
134,Aerie - Brand Ambassador (Sales Associate) - US,American Eagle Outfitters,,Making your guests' day is your priority and you're able to proactively resolve guest concerns while sticking to company policy.
135,Theatre Team Member,"Cinemark USA, Inc",,"Completes basic food handling training and obtains any local or state mandated certification, health card, or food handlers permit where required."
136,Customer Assistance Representative,American Airlines,,Applicable valid driver’s license as required by local authorities.Processing and completing credit card baggage transactions at kiosks.
137,Airport Operations Crew,JetBlue Airways Corporation,,"Depending upon location, may need to possess and maintain a valid Driver License and a driving record that meets JetBlue Airways’ insurance standards."
138,Cannabis Delivery Driver,KUSHAGRAM,"$30,000 - $90,000 a year","Must have clean driving record and pass background check.Follow all rules of the road while driving and doing deliveries.Job Types: Full-time, Part-time."
139,Receptionist,Molina Healthcare,,"Work may involve design and development of program components, coordination of work effort across third party vendors or internal staff to execute against…"
140,Pet Camp Counselor-Must Love Cats and Dogs!,Joyful Paws Pet Hotel & Daycare,$13 - $14 an hour,"Demonstrate genuine, enthusiastic and cheerful service as you interact with our pet parents and guests.Maintaining a safe play area for large groups of dogs."
141,"LMFT, LPCC",Miramar Recovery,,"Conduct psychosocial and diagnostic assessments, and contribute to treatment planning and coordination, in collaboration with the client and their family, and…"
142,Escrow Officer / Escrow Manager Exp 5yrs,"Vision Escrow Group, Inc.","$60,000 - $120,000 a year","Excellent customer service skills and professional telephone etiquette.You must have the ability to effectively present information, in face to face and small…"
143,Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
144,Looking to Work in Sustainability?,Farm Fresh to You,$20 - $40 an hour,"Employee discount of 40% off all organic fruits, vegetables & artisan farm products.Working knowledge of our food system, sustainability and environmental…"
145,,KUSHAGRAM,"$30,000 - $90,000 a year","Must have clean driving record and pass background check.Follow all rules of the road while driving and doing deliveries.Job Types: Full-time, Part-time."
146,"Grocery, Food Service, and Kitchen Associate - Long Beach, C...",Amazon Retail LLC,$15.35 an hour,"During store operating hours, you deliver excellent customer service when answering customer questions.Obtain local food handling certification, if required."
147,Care Review Processor Utilization Management,Molina Healthcare,,"Provides telephone, clerical and data entry support for the Care Review team.HCS staff work to ensure that patients progress toward desired outcomes with…"
148,Crew,AMC Theatres,,"Ability to effectively multitask as needed, including but not limited to greeting guests, tearing and scanning tickets, checking IDs, directing guests and…"
149,Information Security Intern (Summer 2021),"Alteryx, Inc.",$31.73 - $34.86 an hour,Risk and Compliance Security Engineer in the implementation of Alteryx’s GRC tool.Showcase impact by presenting intern projects at company/department-wide…
150,Phone Sales Agent (Cannabis),KUSHAGRAM,"$30,000 - $90,000 a year",Handle a high volume of calls or texts during shift.Staff have their own devices to avoid sharing.Proficiency with tablets and phones are required as most…
151,Medical Receptionist,Total Body Advanced Medicine,$16 - $17 an hour,"Duties include, but not limited to -- Scheduling patients appointments, checking in/out patients, communicating with medical staff, insurance verifcations,…"
152,Bike and Swan Boat Rental Staff,Wheel Fun Rentals,$14 an hour,\*Be mechanically inclined and comfortable with various types of specialty bike tools as well as other types of power and hand tools (bike/boat mechanic…
153,Customer Service Representative (CSR),Quality Carriers West Coast,From $21 an hour,High school or equivalent (Preferred).Customer Service: 3 years (Preferred).Record customer information within our customer service database.
154,Entry Level Management - Interview Today - Customer Service,THE WCP Group,"$800 - $1,200 a week","Must have a reliable vehicle and valid driver's license.Skills that work well with our company are: sales and marketing, hospitality, retail experience,…"
155,Theatre Team Member,"Cinemark USA, Inc",,"Completes basic food handling training and obtains any local or state mandated certification, health card, or food handlers permit where required."
156,Research Assistant,CNS Network,,"Responsibilities include, but not limited to collecting and distributing documents, preparing laboratory sample kits, entering information into subject charts,…"
157,Pet Camp Counselor-Must Love Cats and Dogs!,Joyful Paws Pet Hotel & Daycare,$13 - $14 an hour,"Demonstrate genuine, enthusiastic and cheerful service as you interact with our pet parents and guests.Maintaining a safe play area for large groups of dogs."
158,Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
159,Looking to Work in Sustainability?,Farm Fresh to You,$20 - $40 an hour,"Employee discount of 40% off all organic fruits, vegetables & artisan farm products.Working knowledge of our food system, sustainability and environmental…"
160,,KUSHAGRAM,"$30,000 - $90,000 a year","Must have clean driving record and pass background check.Follow all rules of the road while driving and doing deliveries.Job Types: Full-time, Part-time."
161,Care Review Processor Utilization Management,Molina Healthcare,,"Provides telephone, clerical and data entry support for the Care Review team.HCS staff work to ensure that patients progress toward desired outcomes with…"
162,"Grocery, Food Service, and Kitchen Associate - Long Beach, C...",Amazon Retail LLC,$15.35 an hour,"During store operating hours, you deliver excellent customer service when answering customer questions.Obtain local food handling certification, if required."
163,Crew,AMC Theatres,,"Ability to effectively multitask as needed, including but not limited to greeting guests, tearing and scanning tickets, checking IDs, directing guests and…"
164,Aerie - Brand Ambassador (Sales Associate) - US,American Eagle Outfitters,,Making your guests' day is your priority and you're able to proactively resolve guest concerns while sticking to company policy.
165,Information Security Intern (Summer 2021),"Alteryx, Inc.",$31.73 - $34.86 an hour,Risk and Compliance Security Engineer in the implementation of Alteryx’s GRC tool.Showcase impact by presenting intern projects at company/department-wide…
166,Customer Assistance Representative,American Airlines,,Applicable valid driver’s license as required by local authorities.Processing and completing credit card baggage transactions at kiosks.
167,Airport Operations Crew,JetBlue Airways Corporation,,"Depending upon location, may need to possess and maintain a valid Driver License and a driving record that meets JetBlue Airways’ insurance standards."
168,Phone Sales Agent (Cannabis),KUSHAGRAM,"$30,000 - $90,000 a year",Handle a high volume of calls or texts during shift.Staff have their own devices to avoid sharing.Proficiency with tablets and phones are required as most…
169,Bike and Swan Boat Rental Staff,Wheel Fun Rentals,$14 an hour,\*Be mechanically inclined and comfortable with various types of specialty bike tools as well as other types of power and hand tools (bike/boat mechanic…
170,Receptionist,Molina Healthcare,,"Work may involve design and development of program components, coordination of work effort across third party vendors or internal staff to execute against…"
