,title,company,salary,summary
54,Crew Member,Dunkin | Quality Donuts,,"Anticipate and understand guests’ needs and exceed their expectations.Provide excellent guest satisfaction, service speed, and product quality."
55,Part-time Bank Teller,COMMUNITY NATIONAL BANK,$14 - $18 an hour,ESSENTIAL DUTIES AND RESPONSIBILITIES: Provides account services to customers such as receiving deposits and loan payments; cashing checks; issuing savings…
56,F&B Servers,Country Club of Vermont,$15 - $35 an hour,"Flexible hours and a guaranteed wage rate for this private Country Club experience.A job for which all ages, including older job seekers, are encouraged to…"
57,Retail Clerk,Shaw's,,"Required to use equipment properly, follow food safety standards and guidelines as well as ensure that company policies, procedures and any state/federal laws…"
58,In-Store Shopper (E-commerce),Shaw's,,"As a Personal Home Shopping Clerk, you will be responsible for filling grocery orders that customers have placed online."
59,Motor Vehicle Document Clerk II - Temporary,State of Vermont,$14.97 an hour,Candidates should have strong computer skill and experience in a clerical environment.High school diploma or equivalent AND two (2) years or more of clerical…
60,Dental Receptionist,All Smiles Family Dental Center,$15 - $20 an hour,"Answer incoming phone calls, texts, taking messages, and answering emails..We are looking for a part-time leading to full-time dental receptionist to help…"
61,Office Assistant,NICOM Coatings Corp,$20 - $22 an hour,Answering and routing phone calls.Sort and distribute communications in a timely manner.Organize office and assist associates in ways that optimize procedures…
62,Project Director,Green Mountain United Way,"$56,000 - $61,000 a year"," 5+ years’ experience managing complex projects, community/workforce development, human service and/or non-profit, community organizing, or a related field."
63,Retail Sales Associate,PK Management,$17 - $35 an hour,"A typical day will involve several interactions with guests, following up with customers and helping to maintain a safe environment."
64,Administrative Secretary,Office of the Defender General,$17.11 an hour,"Types correspondence to and handles telephone calls from clients, the public and officials.Assists with the screening and sorting of mail and telephone calls."
65,Bookkeeper/Receptionist,Allan Jones & Sons Inc,"$30,000 - $40,000 a year","Available immediately, full time position to include data entry, accounts payable and receivable, payroll, and answering customer telephone calls."
66,Customer Service Representative,ICC,From $15 an hour,The successful candidate for this full-time position must possess an exceptional attention to detail and have basic computer knowledge and typing skills with…
67,,American Meadows,$13 an hour,"Sign into Acumatica (our internal inventory management tool and customer database) and log into the VoIP phone system (some days you may take phone calls, other…"
68,COVID-19 Coordinator - WCUUSD,Washington Central Unified Union School District,,Washington Central Unified Union School District is seeking a COVID-19 Coordinator to oversee the development and implementation of health and safety protocols…
69,Human Resources Specialist,VSECU,$20.14 - $23.70 an hour,"This position will provide administrative support for employee benefits, employee relations, keep up to date on employment law compliance and provide general…"
70,Administrative Assistants - 2 positions,Washington Central Unified Union School District,,"Must be knowledgeable in the use of office equipment (copier, fax, phones etc.).One position (8 hrs./day) to provide administrative support to the Student…"
71,F&B Servers,Country Club of Vermont,$15 - $35 an hour,"Flexible hours and a guaranteed wage rate for this private Country Club experience.A job for which all ages, including older job seekers, are encouraged to…"
72,Part-time Bank Teller,COMMUNITY NATIONAL BANK,$14 - $18 an hour,ESSENTIAL DUTIES AND RESPONSIBILITIES: Provides account services to customers such as receiving deposits and loan payments; cashing checks; issuing savings…
73,Regional Manager for Vermont and New York Region,Lark Hotels,"$75,000 - $82,500 a year","Collaborate with General Managers and Director of HR on the hiring of each property’s crew members (assistant managers, front desk concierges, housekeepers,…"
74,Health Teacher,Montpelier Roxbury Public Schools,,Montpelier Roxbury Public Schools is looking for a dynamic educator to serve as a full-time health teacher splitting duties 0.5 FTE at Montpelier High School …
75,Dental Receptionist,All Smiles Family Dental Center,$15 - $20 an hour,"Answer incoming phone calls, texts, taking messages, and answering emails..We are looking for a part-time leading to full-time dental receptionist to help…"
76,Office Assistant,NICOM Coatings Corp,$20 - $22 an hour,Answering and routing phone calls.Sort and distribute communications in a timely manner.Organize office and assist associates in ways that optimize procedures…
77,,American Meadows,$13 an hour,"Sign into Acumatica (our internal inventory management tool and customer database) and log into the VoIP phone system (some days you may take phone calls, other…"
78,Bookkeeper/Receptionist,Allan Jones & Sons Inc,"$30,000 - $40,000 a year","Available immediately, full time position to include data entry, accounts payable and receivable, payroll, and answering customer telephone calls."
79,F&B Servers,Country Club of Vermont,$15 - $35 an hour,"Flexible hours and a guaranteed wage rate for this private Country Club experience.A job for which all ages, including older job seekers, are encouraged to…"
80,Administrative Secretary,Office of the Defender General,$17.11 an hour,"Types correspondence to and handles telephone calls from clients, the public and officials.Assists with the screening and sorting of mail and telephone calls."
81,COVID-19 Coordinator - WCUUSD,Washington Central Unified Union School District,,Washington Central Unified Union School District is seeking a COVID-19 Coordinator to oversee the development and implementation of health and safety protocols…
82,Administrative Assistants - 2 positions,Washington Central Unified Union School District,,"Must be knowledgeable in the use of office equipment (copier, fax, phones etc.).One position (8 hrs./day) to provide administrative support to the Student…"
83,Part-time Bank Teller,COMMUNITY NATIONAL BANK,$14 - $18 an hour,ESSENTIAL DUTIES AND RESPONSIBILITIES: Provides account services to customers such as receiving deposits and loan payments; cashing checks; issuing savings…
84,Regional Manager for Vermont and New York Region,Lark Hotels,"$75,000 - $82,500 a year","Collaborate with General Managers and Director of HR on the hiring of each property’s crew members (assistant managers, front desk concierges, housekeepers,…"
85,"$20.30/hr Pest Control Pro. Paid Training, Vehicle, Benefits",J P PEST SERVICES LLC,$18.70 - $20.30 an hour,Competent driver - you have a license and clean driving record so we can put you behind the wheel of a company vehicle.Company vehicle and fuel card.
86,CITY CARRIER ASSISTANT,United States Postal Service,$17.29 an hour,"DRIVING REQUIRED: Applicants must have a valid state driver’s license, a safe driving record, and at least two years of.Registered and certain insured mail."
87,Utility Pole Inspection Foreman,OSMOSE UTILITIES SERVICES INC,$20 - $23 an hour,"Possess a valid driver’s license, a good driving record with no DUI/DWIs within the past 5 years (possible exception with the completion of an approved safe…"
88,Administrative Secretary,State of Vermont,$17.11 an hour,"Types correspondence to and handles telephone calls from clients, the public and officials.Supervises and assists with the screening and sorting of mail and…"
89,Data Entry & Information Processor A,State of Vermont,$13.52 an hour,"The incumbent will work within various computer databases, like Phoenix, to enter and process information, including entering registration applications,…"
90,Dental Receptionist,All Smiles Family Dental Center,$15 - $20 an hour,"Answer incoming phone calls, texts, taking messages, and answering emails..We are looking for a part-time leading to full-time dental receptionist to help…"
91,Office Assistant,NICOM Coatings Corp,$20 - $22 an hour,Answering and routing phone calls.Sort and distribute communications in a timely manner.Organize office and assist associates in ways that optimize procedures…
92,COVID-19 Coordinator - WCUUSD,Washington Central Unified Union School District,,Washington Central Unified Union School District is seeking a COVID-19 Coordinator to oversee the development and implementation of health and safety protocols…
93,Administrative Secretary,Office of the Defender General,$17.11 an hour,"Types correspondence to and handles telephone calls from clients, the public and officials.Assists with the screening and sorting of mail and telephone calls."
94,Administrative Assistants - 2 positions,Washington Central Unified Union School District,,"Must be knowledgeable in the use of office equipment (copier, fax, phones etc.).One position (8 hrs./day) to provide administrative support to the Student…"
95,Bookkeeper/Receptionist,Allan Jones & Sons Inc,"$30,000 - $40,000 a year","Available immediately, full time position to include data entry, accounts payable and receivable, payroll, and answering customer telephone calls."
96,Human Resources Specialist,VSECU,$20.14 - $23.70 an hour,"This position will provide administrative support for employee benefits, employee relations, keep up to date on employment law compliance and provide general…"
97,Educational Opportunity Counselor,Vermont Student Assistance Corporation,,Our ideal candidate will have excellent communication and organizational skills; knowledge of adult and career development; awareness of postsecondary options…
98,Health Teacher,Montpelier Roxbury Public Schools,,Montpelier Roxbury Public Schools is looking for a dynamic educator to serve as a full-time health teacher splitting duties 0.5 FTE at Montpelier High School …
99,Crew Member,Dunkin | Quality Donuts,,"Anticipate and understand guests’ needs and exceed their expectations.Provide excellent guest satisfaction, service speed, and product quality."
100,Part-time Bank Teller,COMMUNITY NATIONAL BANK,$14 - $18 an hour,ESSENTIAL DUTIES AND RESPONSIBILITIES: Provides account services to customers such as receiving deposits and loan payments; cashing checks; issuing savings…
101,F&B Servers,Country Club of Vermont,$15 - $35 an hour,"Flexible hours and a guaranteed wage rate for this private Country Club experience.A job for which all ages, including older job seekers, are encouraged to…"
102,Retail Clerk,Shaw's,,"Required to use equipment properly, follow food safety standards and guidelines as well as ensure that company policies, procedures and any state/federal laws…"
103,In-Store Shopper (E-commerce),Shaw's,,"As a Personal Home Shopping Clerk, you will be responsible for filling grocery orders that customers have placed online."
104,Motor Vehicle Document Clerk II - Temporary,State of Vermont,$14.97 an hour,Candidates should have strong computer skill and experience in a clerical environment.High school diploma or equivalent AND two (2) years or more of clerical…
105,Dental Receptionist,All Smiles Family Dental Center,$15 - $20 an hour,"Answer incoming phone calls, texts, taking messages, and answering emails..We are looking for a part-time leading to full-time dental receptionist to help…"
106,Office Assistant,NICOM Coatings Corp,$20 - $22 an hour,Answering and routing phone calls.Sort and distribute communications in a timely manner.Organize office and assist associates in ways that optimize procedures…
107,Retail Sales Associate,PK Management,$17 - $35 an hour,"A typical day will involve several interactions with guests, following up with customers and helping to maintain a safe environment."
108,Bookkeeper/Receptionist,Allan Jones & Sons Inc,"$30,000 - $40,000 a year","Available immediately, full time position to include data entry, accounts payable and receivable, payroll, and answering customer telephone calls."
109,Administrative Secretary,Office of the Defender General,$17.11 an hour,"Types correspondence to and handles telephone calls from clients, the public and officials.Assists with the screening and sorting of mail and telephone calls."
110,,American Meadows,$13 an hour,"Sign into Acumatica (our internal inventory management tool and customer database) and log into the VoIP phone system (some days you may take phone calls, other…"
111,COVID-19 Coordinator - WCUUSD,Washington Central Unified Union School District,,Washington Central Unified Union School District is seeking a COVID-19 Coordinator to oversee the development and implementation of health and safety protocols…
112,Administrative Assistants - 2 positions,Washington Central Unified Union School District,,"Must be knowledgeable in the use of office equipment (copier, fax, phones etc.).One position (8 hrs./day) to provide administrative support to the Student…"
113,F&B Servers,Country Club of Vermont,$15 - $35 an hour,"Flexible hours and a guaranteed wage rate for this private Country Club experience.A job for which all ages, including older job seekers, are encouraged to…"
114,Infection Preventionist (CIC),Clinical Management Consultants,"$63,987 - $74,398 a year",The Infection Prevention Nurse will work a full-time Monday through Friday position with standard working hours and no weekend requirements.
115,Part-time Bank Teller,COMMUNITY NATIONAL BANK,$14 - $18 an hour,ESSENTIAL DUTIES AND RESPONSIBILITIES: Provides account services to customers such as receiving deposits and loan payments; cashing checks; issuing savings…
116,Regional Manager for Vermont and New York Region,Lark Hotels,"$75,000 - $82,500 a year","Collaborate with General Managers and Director of HR on the hiring of each property’s crew members (assistant managers, front desk concierges, housekeepers,…"
117,Health Teacher,Montpelier Roxbury Public Schools,,Montpelier Roxbury Public Schools is looking for a dynamic educator to serve as a full-time health teacher splitting duties 0.5 FTE at Montpelier High School …
118,Benefits Programs Specialist - Interim,State of Vermont,$22.36 an hour,"In accordance with AHS Policy 4.02, Hiring Standards, Vermont and/or national criminal record checks, as well as DMV and adult and child abuse registry checks,…"
119,Assembler,Manufacturing Solutions Inc,$17.00 - $18.50 an hour,"Manufacturing Solutions Inc. located in Morrisville, VT is currently looking for 1st and 2nd shift ASSEMBLER/PRODUCTION LINE WORKERS to join the team!*."
120,Dental Receptionist,All Smiles Family Dental Center,$15 - $20 an hour,"Answer incoming phone calls, texts, taking messages, and answering emails..We are looking for a part-time leading to full-time dental receptionist to help…"
121,Office Assistant,NICOM Coatings Corp,$20 - $22 an hour,Answering and routing phone calls.Sort and distribute communications in a timely manner.Organize office and assist associates in ways that optimize procedures…
122,,American Meadows,$13 an hour,"Sign into Acumatica (our internal inventory management tool and customer database) and log into the VoIP phone system (some days you may take phone calls, other…"
123,COVID-19 Coordinator - WCUUSD,Washington Central Unified Union School District,,Washington Central Unified Union School District is seeking a COVID-19 Coordinator to oversee the development and implementation of health and safety protocols…
124,Retail Sales Associate,PK Management,$17 - $35 an hour,"A typical day will involve several interactions with guests, following up with customers and helping to maintain a safe environment."
125,Administrative Secretary,Office of the Defender General,$17.11 an hour,"Types correspondence to and handles telephone calls from clients, the public and officials.Assists with the screening and sorting of mail and telephone calls."
126,Bookkeeper/Receptionist,Allan Jones & Sons Inc,"$30,000 - $40,000 a year","Available immediately, full time position to include data entry, accounts payable and receivable, payroll, and answering customer telephone calls."
127,Administrative Assistants - 2 positions,Washington Central Unified Union School District,,"Must be knowledgeable in the use of office equipment (copier, fax, phones etc.).One position (8 hrs./day) to provide administrative support to the Student…"
128,Project Director,Green Mountain United Way,"$56,000 - $61,000 a year"," 5+ years’ experience managing complex projects, community/workforce development, human service and/or non-profit, community organizing, or a related field."
129,F&B Servers,Country Club of Vermont,$15 - $35 an hour,"Flexible hours and a guaranteed wage rate for this private Country Club experience.A job for which all ages, including older job seekers, are encouraged to…"
130,Customer Service Representative,ICC,From $15 an hour,The successful candidate for this full-time position must possess an exceptional attention to detail and have basic computer knowledge and typing skills with…
131,Part-time Bank Teller,COMMUNITY NATIONAL BANK,$14 - $18 an hour,ESSENTIAL DUTIES AND RESPONSIBILITIES: Provides account services to customers such as receiving deposits and loan payments; cashing checks; issuing savings…
132,Regional Manager for Vermont and New York Region,Lark Hotels,"$75,000 - $82,500 a year","Collaborate with General Managers and Director of HR on the hiring of each property’s crew members (assistant managers, front desk concierges, housekeepers,…"
133,Health Teacher,Montpelier Roxbury Public Schools,,Montpelier Roxbury Public Schools is looking for a dynamic educator to serve as a full-time health teacher splitting duties 0.5 FTE at Montpelier High School …
134,Human Resources Specialist,VSECU,$20.14 - $23.70 an hour,"This position will provide administrative support for employee benefits, employee relations, keep up to date on employment law compliance and provide general…"
135,Dental Receptionist,All Smiles Family Dental Center,$15 - $20 an hour,"Answer incoming phone calls, texts, taking messages, and answering emails..We are looking for a part-time leading to full-time dental receptionist to help…"
136,Office Nurse - Family Medicine - RN/LPN,Community Health Services of Lamoille Valley,,"The health and wellbeing of our team members and patients is a priority and we have established COVID protocols, including health screenings, PPE, and air…"
137,Office Assistant,NICOM Coatings Corp,$20 - $22 an hour,Answering and routing phone calls.Sort and distribute communications in a timely manner.Organize office and assist associates in ways that optimize procedures…
138,Carpenters (Mainly Chittenden County),Construction and development,$20 - $26 an hour,"Driver's license and reliable transportation.Own hand tools, bags and drill.Helpful skills: Blueprint reading, framing, siding, trim (interior and exterior),…"
139,Service Technician,"Commercial Services, Inc",From $18 an hour,Gas license and/or refrigeration license preferred.Valid Drivers license is required.Gas equipment repair: 1 year (Preferred).
140,Customer Service Representative,ICC,From $15 an hour,The successful candidate for this full-time position must possess an exceptional attention to detail and have basic computer knowledge and typing skills with…
141,COVID-19 Coordinator - WCUUSD,Washington Central Unified Union School District,,Washington Central Unified Union School District is seeking a COVID-19 Coordinator to oversee the development and implementation of health and safety protocols…
142,Administrative Assistants - 2 positions,Washington Central Unified Union School District,,"Must be knowledgeable in the use of office equipment (copier, fax, phones etc.).One position (8 hrs./day) to provide administrative support to the Student…"
143,Health Teacher,Montpelier Roxbury Public Schools,,Montpelier Roxbury Public Schools is looking for a dynamic educator to serve as a full-time health teacher splitting duties 0.5 FTE at Montpelier High School …
144,Crew Member,Dunkin | Quality Donuts,,"Anticipate and understand guests’ needs and exceed their expectations.Provide excellent guest satisfaction, service speed, and product quality."
145,Part-time Bank Teller,COMMUNITY NATIONAL BANK,$14 - $18 an hour,ESSENTIAL DUTIES AND RESPONSIBILITIES: Provides account services to customers such as receiving deposits and loan payments; cashing checks; issuing savings…
146,F&B Servers,Country Club of Vermont,$15 - $35 an hour,"Flexible hours and a guaranteed wage rate for this private Country Club experience.A job for which all ages, including older job seekers, are encouraged to…"
147,Retail Clerk,Shaw's,,"Required to use equipment properly, follow food safety standards and guidelines as well as ensure that company policies, procedures and any state/federal laws…"
148,CITY CARRIER ASSISTANT,United States Postal Service,$17.29 an hour,"DRIVING REQUIRED: Applicants must have a valid state driver’s license, a safe driving record, and at least two years of.Registered and certain insured mail."
149,Sales Representative,AAA Northern New England,"$100,000 a year","Possess a valid driver’s license and an acceptable driving record.Our extensive training program prepares you to sell memberships, auto, homeowners, watercraft…"
150,Janitorial Custodian,"Ben Fitzgerald Real Estate Service, LLC dba Rosemark",$14.37 - $14.38 an hour,Rosemark is looking to hire a janitorial part time employee for a large multi-building / multi-city project.Minimum of 1 year experience with similar size and…
151,Dental Receptionist,All Smiles Family Dental Center,$15 - $20 an hour,"Answer incoming phone calls, texts, taking messages, and answering emails..We are looking for a part-time leading to full-time dental receptionist to help…"
152,Office Assistant,NICOM Coatings Corp,$20 - $22 an hour,Answering and routing phone calls.Sort and distribute communications in a timely manner.Organize office and assist associates in ways that optimize procedures…
153,COVID-19 Coordinator - WCUUSD,Washington Central Unified Union School District,,Washington Central Unified Union School District is seeking a COVID-19 Coordinator to oversee the development and implementation of health and safety protocols…
154,Administrative Assistants - 2 positions,Washington Central Unified Union School District,,"Must be knowledgeable in the use of office equipment (copier, fax, phones etc.).One position (8 hrs./day) to provide administrative support to the Student…"
155,Administrative Secretary,Office of the Defender General,$17.11 an hour,"Types correspondence to and handles telephone calls from clients, the public and officials.Assists with the screening and sorting of mail and telephone calls."
156,Bookkeeper/Receptionist,Allan Jones & Sons Inc,"$30,000 - $40,000 a year","Available immediately, full time position to include data entry, accounts payable and receivable, payroll, and answering customer telephone calls."
157,Human Resources Specialist,VSECU,$20.14 - $23.70 an hour,"This position will provide administrative support for employee benefits, employee relations, keep up to date on employment law compliance and provide general…"
158,Educational Opportunity Counselor,Vermont Student Assistance Corporation,,Our ideal candidate will have excellent communication and organizational skills; knowledge of adult and career development; awareness of postsecondary options…
159,Health Teacher,Montpelier Roxbury Public Schools,,Montpelier Roxbury Public Schools is looking for a dynamic educator to serve as a full-time health teacher splitting duties 0.5 FTE at Montpelier High School …
160,Crew Member,Dunkin | Quality Donuts,,"Anticipate and understand guests’ needs and exceed their expectations.Provide excellent guest satisfaction, service speed, and product quality."
161,Part-time Bank Teller,COMMUNITY NATIONAL BANK,$14 - $18 an hour,ESSENTIAL DUTIES AND RESPONSIBILITIES: Provides account services to customers such as receiving deposits and loan payments; cashing checks; issuing savings…
162,F&B Servers,Country Club of Vermont,$15 - $35 an hour,"Flexible hours and a guaranteed wage rate for this private Country Club experience.A job for which all ages, including older job seekers, are encouraged to…"
163,Retail Clerk,Shaw's,,"Required to use equipment properly, follow food safety standards and guidelines as well as ensure that company policies, procedures and any state/federal laws…"
164,In-Store Shopper (E-commerce),Shaw's,,"As a Personal Home Shopping Clerk, you will be responsible for filling grocery orders that customers have placed online."
165,Motor Vehicle Document Clerk II - Temporary,State of Vermont,$14.97 an hour,Candidates should have strong computer skill and experience in a clerical environment.High school diploma or equivalent AND two (2) years or more of clerical…
166,Dental Receptionist,All Smiles Family Dental Center,$15 - $20 an hour,"Answer incoming phone calls, texts, taking messages, and answering emails..We are looking for a part-time leading to full-time dental receptionist to help…"
167,Office Assistant,NICOM Coatings Corp,$20 - $22 an hour,Answering and routing phone calls.Sort and distribute communications in a timely manner.Organize office and assist associates in ways that optimize procedures…
