,title,company,salary,summary
181,,"Holler Law Firm, LLC.",,Current license to practice law and currently reside in Delaware or the ability to relocate to the state prior to starting work.
182,"Testing Site Specialists/Site Leads in Dover, DE",Curative Inc.,$20 an hour,"Understand and comply with applicable federal, state and local laws and company policies.Comply with all designated safety policies and procedures in the work…"
183,Guest Advocate (Cashier or Front of Store Attendant/ Cart At...,TARGET,,Make a connection with guests by engaging in friendly and genuine conversation throughout each transaction; asking open ended questions about the guest’s…
184,Full-Time Warehouse Associate NJ1 - Make up to $17.50!,Walmart,,"You could find yourself performing a number of different roles related to material handling; such as packing, order-filling, loading, and more; but no matter…"
185,Administrative Specialist II,State of Delaware,,"Obtains, organizes and drafts technical and administrative material necessary for public information or departmental use."
186,Cargo Handler,Forward Air,$14.05 an hour,Must be able to obtain certification and safely operate forklift and other machinery as required.Our Cargo Handlers are responsible for loading and unloading…
187,Summer Reading Tutor,Reading Assist,$15 - $30 an hour,"U.S. citizen or permanent resident alien.Reading Assist Summer Tutors serve in public schools throughout Delaware (New Castle, Kent, and Sussex Counties) for 6…"
188,Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
189,Pub & Grille/Beverage Cart Attendant - Golf Course,Jonathan's Landing Golf Club,From $11 an hour,"Ability to operate golf cart and driving range cart.Job Description: *Handles all golfer/banquet guest needs for JB's Pub, beverage cart and basic Pro Shop…"
190,Full time Medical Assistant(MA)/Front desk,"Family Allergy & Asthma Care Consultants, LLC",,"Job Types: Full-time, Part-time.Job Types: Full-time, Part-time."
191,Amazon Warehouse Attendant - Earn up to $700 a Week,Amazon,Up to $700 a week,Part-time and full-time hours are available.Shifts are 3-5 hours.Choose up to 10 shifts each week based on schedule and availability.
192,Human Resources Generalist,Middlesex Water Company,$22 - $26 an hour,Associate degree or HR Certification and minimum 5 years in a Human Resources Generalist/Recruiter role focused on recruitment of all levels of employees from…
193,Warehouse Employee,Kraft Heinz Company,$17.05 an hour,Accepts incoming telephone calls and schedules dock delivery times to outside carriers making live load deliveries utilizing EM Crystal system to determine pre…
194,Administrative Specialist II,State of Delaware,,"Obtains, organizes and drafts technical and administrative material necessary for public information or departmental use."
195,Judicial Case Processor I,State of Delaware,,This is the entry level of case processing work learning the legal processes and procedures and performing the full range of processing activities of limited…
196,Production Operator,Kraft Heinz Company,$16.63 an hour,"Accountable for the QRMP (Quality Risk Management Process) standards as outlined in the plant’s QRMP accountability document, including the implementation,…"
197,Plant Technician - Manufacturing,Procter & Gamble,,"Display strong technical, interpersonal and analytical skills.Use basic hand and power tools.Able to display skills in manufacturing processes, including…"
198,Human Resources Specialist I,State of Delaware,,"Monitors and ensures compliance with state and federal laws, rules, regulations, policies and procedures, requirements, guidelines, contract agreements and…"
199,"Fish & Wildlife Natural Resources Seasonal Officer (Sussex,...",State of Delaware,,"Possession of a valid driver's license (not suspended, revoked or cancelled, or disqualified from driving).Administration work - copying, filing, answering the…"
200,Paid Media Specialist (PPC) -Remote,Pearson,"$50,000 - $53,000 a year","The Paid Search Specialist is responsible for performing analysis of market opportunities, marketing, and analysis/optimization of the organization's services…"
201,Virtual Sleep Consultant - Infant/Baby,learnme live,"Up to $100,000 a year","Can set own appointment hours.Commission pay, providers set their own rate.We are looking for experienced individuals who can provide one-on-one virtual…"
202,Part-Time Store Associate,ALDI,$13.50 an hour,Meet any state and local requirements for handling and selling alcoholic beverages.Adheres to cash policies and procedures to minimize losses.
203,Correctional Officer,Delaware Department of Correction,"$44,000 - $90,000 a year","Conducts periodic shakedowns of inmates and searches inmates, visitors, employees, cell blocks and/or other structures for such prohibited items as tools,…"
204,Production Operator,Kraft Heinz Company,$16.63 an hour,"Accountable for the QRMP (Quality Risk Management Process) standards as outlined in the plant’s QRMP accountability document, including the implementation,…"
205,Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
206,Full time Medical Assistant(MA)/Front desk,"Family Allergy & Asthma Care Consultants, LLC",,"Job Types: Full-time, Part-time.Job Types: Full-time, Part-time."
207,Human Resources Generalist,Middlesex Water Company,$22 - $26 an hour,Associate degree or HR Certification and minimum 5 years in a Human Resources Generalist/Recruiter role focused on recruitment of all levels of employees from…
208,Warehouse Employee,Kraft Heinz Company,$17.05 an hour,Accepts incoming telephone calls and schedules dock delivery times to outside carriers making live load deliveries utilizing EM Crystal system to determine pre…
209,"Store Associate - Dover, DE",Lidl US,,"DailyPay, a voluntary benefit to offer employees access to their pay on their own schedule.More than just cashiers, however, they get involved in every part of…"
210,Administrative Specialist II,State of Delaware,,"Obtains, organizes and drafts technical and administrative material necessary for public information or departmental use."
