,title,company,salary,summary
1007,Library - Summer Outreach Temp Worker (Professional/Technica...,City of Lincoln & Lancaster County,$18.78 an hour,"Travel to scheduled sites, read books, conduct crafts, distribute Summer Reading Program materials, register youth for the Summer Reading Program, check out…"
1008,Drug Technician (Female Only),State of Nebraska,"$2,236 a month",Communicating on a regular basis with probation staff and documenting results of drug/alcohol testing for case files.
1009,Office Assistant,City of Lincoln & Lancaster County,$14.77 - $19.53 an hour,"Provides clerical support including typing, filing, word processing, data entry, answering phones, record keeping, and related duties."
1010,Housekeeper - 2021 Season,American Cruise Lines,$700 - $900 a week,Our Housekeepers have the cleanliness of our guests’ rooms and public areas as their top priority.You are an American citizen or valid Green Card holder.
1011,Cashier,Michaels,,Participate in the truck un-load and stocking processes to ensure truck standards are followed and completed within budget.Execute cash handling to standards.
1012,Customer Service Agent- LNK,SkyWest Airlines,,"Must possess a valid driver license.As a Customer Service Agent, you will provide excellent front-line service to our passengers."
1013,Community Activities & Service (Aging Services Supervisor),City of Lincoln & Lancaster County,$31.28 - $41.73 an hour,"QUALIFICATIONS: Graduation from an accredited four-year college or university with major coursework in public administration, marketing, human or behavioral…"
1014,Assistant Probation Officer-Juvenile,State of Nebraska,"$3,146 a month","PREFERRED: Bachelor's degree in the social sciences, criminal justice, or related fields.This person will be involved in supervising high-risk offenders under…"
1015,Bookseller - Part-Time,Barnes & Noble,,"Ensure all customer transactions are processed accurately and in a timely manner.Greet and establish rapport with customers, proactively engaging them in…"
1016,Warehouse Package Handler,FedEx Ground PH US,,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
1017,Barista/Cafe Server - Part-Time,Barnes & Noble,,Ensure all customer transactions are processed accurately and in a timely manner.Protect Company assets by ensuring the accurate execution of loss prevention…
1018,Police Records Technician,City of Lincoln & Lancaster County,$19.35 - $22.11 an hour,Necessary Special Requirement: Employees are required to obtain and maintain certification on the National Crime Information Center computer system.
1019,"Secretary 3, Counseling/School Social Work Support, 260Day,...",Lincoln Public Schools,$19.99 an hour,"This position is responsible for all administrative support and budget duties for school social workers, counselors, and Crisis Response Team."
1020,Cashier,Michaels,,Participate in the truck un-load and stocking processes to ensure truck standards are followed and completed within budget.Execute cash handling to standards.
1021,Library - Summer Outreach Temp Worker (Professional/Technica...,City of Lincoln & Lancaster County,$18.78 an hour,"Travel to scheduled sites, read books, conduct crafts, distribute Summer Reading Program materials, register youth for the Summer Reading Program, check out…"
1022,Administrative Assistant,Liberty Healthcare Corporation,$20 an hour,"This will include serving as receptionist, making outbound calls to stakeholders, scheduling, copying, scanning, filing, receiving and distributing office…"
1023,Office Assistant,City of Lincoln & Lancaster County,$14.77 - $19.53 an hour,"Provides clerical support including typing, filing, word processing, data entry, answering phones, record keeping, and related duties."
1024,Vaccine Clerk (Professional Technical Worker),City of Lincoln & Lancaster County,$16 - $25 an hour,Necessary specialist requirement: Valid driver's license (position requires travel to vaccine clinic/sites.Nature of Work/Examples of Work Performed: Provide…
1025,Correctional Officer,City of Lincoln & Lancaster County,$21.43 - $30.11 an hour,Possession of a valid driver's license when operating a vehicle is required in the performance of assigned duties.Knowledge of the criminal justice system.
1026,Housekeeper - 2021 Season,American Cruise Lines,$700 - $900 a week,Our Housekeepers have the cleanliness of our guests’ rooms and public areas as their top priority.You are an American citizen or valid Green Card holder.
1027,Drug Technician (Female Only),State of Nebraska,"$2,236 a month",Communicating on a regular basis with probation staff and documenting results of drug/alcohol testing for case files.
1028,Packaging Machine Operator,Conagra Brands,$19.30 an hour,"All procedures and practices used are grounded in standards, regulations and laws addressing occupational safety (OSHA), building and electrical codes, and food…"
1029,CITY CARRIER ASSISTANT,United States Postal Service,$17.29 an hour,"DRIVING REQUIRED: Applicants must have a valid state driver’s license, a safe driving record, and at least two years of.Registered and certain insured mail."
1030,Bookseller - Part-Time,Barnes & Noble,,"Ensure all customer transactions are processed accurately and in a timely manner.Greet and establish rapport with customers, proactively engaging them in…"
1031,Warehouse Package Handler,FedEx Ground PH US,,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
1032,Barista/Cafe Server - Part-Time,Barnes & Noble,,Ensure all customer transactions are processed accurately and in a timely manner.Protect Company assets by ensuring the accurate execution of loss prevention…
1033,Police Records Technician,City of Lincoln & Lancaster County,$19.35 - $22.11 an hour,Necessary Special Requirement: Employees are required to obtain and maintain certification on the National Crime Information Center computer system.
1034,"Secretary 3, Counseling/School Social Work Support, 260Day,...",Lincoln Public Schools,$19.99 an hour,"This position is responsible for all administrative support and budget duties for school social workers, counselors, and Crisis Response Team."
1035,Cashier,Michaels,,Participate in the truck un-load and stocking processes to ensure truck standards are followed and completed within budget.Execute cash handling to standards.
1036,Library - Summer Outreach Temp Worker (Professional/Technica...,City of Lincoln & Lancaster County,$18.78 an hour,"Travel to scheduled sites, read books, conduct crafts, distribute Summer Reading Program materials, register youth for the Summer Reading Program, check out…"
1037,Administrative Assistant,Liberty Healthcare Corporation,$20 an hour,"This will include serving as receptionist, making outbound calls to stakeholders, scheduling, copying, scanning, filing, receiving and distributing office…"
1038,Office Assistant,City of Lincoln & Lancaster County,$14.77 - $19.53 an hour,"Provides clerical support including typing, filing, word processing, data entry, answering phones, record keeping, and related duties."
1039,Vaccine Clerk (Professional Technical Worker),City of Lincoln & Lancaster County,$16 - $25 an hour,Necessary specialist requirement: Valid driver's license (position requires travel to vaccine clinic/sites.Nature of Work/Examples of Work Performed: Provide…
