,Unnamed: 0,City,title,company,salary,summary
50,50,"Buffalo, NY",Crew Member,Joe's Deli,$13 - $16 an hour,"Provide “guest-first” service by listening, responding and resolving all guests’ requests quickly through strong knowledge of all deli products."
51,51,"Buffalo, NY",Real Estate Title Examiner,Network Title Agency of NY LLC,$19 - $23 an hour,Participation in continuing education within real estate field.Travel to other county's clerk's offices is required from time to time.
52,52,"Buffalo, NY",,U.S. Customs and Border Protection,,"Search Terms: *airport customs, armed security, army, bike patrol, border patrol, border security, coast guard, customs and immigration, customs officer, dhs,…"
53,53,"Buffalo, NY",Administrative Assistant Virtual Hiring Event,Horizon Health Services,,"After signing up, you will be sent an email with instructions on how to connect.A plugged in ethernet cable or a strong WiFi network signal will help avoid…"
54,54,"Buffalo, NY",Airport Agent - Customer Service,Envoy Air Inc.,,"Possess a valid, unexpired and unsuspended driver’s license; some license restrictions may prohibit a candidate from qualifying for this position."
55,55,"Buffalo, NY",Special Agent,Federal Bureau of Investigation,"$62,556 - $80,721 a year","Possess a valid driver’s license with at least six months driving experience.You will have an opportunity to work with federal, state and local law enforcement…"
56,56,"Buffalo, NY",Appointment Setter - Interview This Week,The Williams Group of FL,"$800 - $1,200 a week","Own a reliable vehicle and have a driver's license.We fully train, so no experience is required for this position.Weekly pay and weekly bonuses."
57,57,"Buffalo, NY",Part-Time Stocker - Starting at $15.20,ALDI,$15.20 an hour,"When you join our team as a Stocker, you’ll be responsible for stocking, organizing new incoming inventory and safely operating machinery."
58,58,"Buffalo, NY",Entry Level Management - Interview Today - Customer Service,THE WCP Group,"$800 - $1,200 a week","Must have a reliable vehicle and valid driver's license.Skills that work well with our company are: sales and marketing, hospitality, retail experience,…"
59,59,"Buffalo, NY",Crew - Temporary,Trader Joe's,$16 - $19 an hour,Operating the cash register in a fun and efficient manner.Our Crew Members create a warm and friendly shopping experience in our stores.
60,60,"Buffalo, NY",Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
61,61,"Buffalo, NY",CITY CARRIER ASSISTANT,United States Postal Service,$17.29 an hour,"DRIVING REQUIRED: Applicants must have a valid state driver’s license, a safe driving record, and at least two years of.Registered and certain insured mail."
62,62,"Buffalo, NY",Crew,AMC Theatres,,"Ability to effectively multitask as needed, including but not limited to greeting guests, tearing and scanning tickets, checking IDs, directing guests and…"
63,63,"Buffalo, NY",Claims Processor,HealthNow Administrative Services,$20.15 an hour,Initiates correspondence and/or telephone contact incidental to general claims administration/adjustments and/or assignments.HS Diploma or GED required.
64,64,"Buffalo, NY",Crew Member,Joe's Deli,$13 - $16 an hour,"Provide “guest-first” service by listening, responding and resolving all guests’ requests quickly through strong knowledge of all deli products."
65,65,"Buffalo, NY",Airport Agent - Customer Service,Envoy Air Inc.,,"Possess a valid, unexpired and unsuspended driver’s license; some license restrictions may prohibit a candidate from qualifying for this position."
66,66,"Buffalo, NY",Claims Processor Blue Card,HealthNow Administrative Services,$20.15 an hour,Initiates correspondence and/or telephone contact incidental to general claims administration.Accesses corporate software and systems for data entry and…
67,67,"Buffalo, NY",Real Estate Title Examiner,Network Title Agency of NY LLC,$19 - $23 an hour,Participation in continuing education within real estate field.Travel to other county's clerk's offices is required from time to time.
68,68,"Buffalo, NY",Special Agent,Federal Bureau of Investigation,"$62,556 - $80,721 a year","Possess a valid driver’s license with at least six months driving experience.You will have an opportunity to work with federal, state and local law enforcement…"
69,69,"Buffalo, NY",Appointment Setter - Interview This Week,The Williams Group of FL,"$800 - $1,200 a week","Own a reliable vehicle and have a driver's license.We fully train, so no experience is required for this position.Weekly pay and weekly bonuses."
70,70,"Buffalo, NY",Part-Time Stocker - Starting at $15.20,ALDI,$15.20 an hour,"When you join our team as a Stocker, you’ll be responsible for stocking, organizing new incoming inventory and safely operating machinery."
71,71,"Buffalo, NY",Entry Level Management - Interview Today - Customer Service,THE WCP Group,"$800 - $1,200 a week","Must have a reliable vehicle and valid driver's license.Skills that work well with our company are: sales and marketing, hospitality, retail experience,…"
72,72,"Buffalo, NY",Crew - Temporary,Trader Joe's,$16 - $19 an hour,Operating the cash register in a fun and efficient manner.Our Crew Members create a warm and friendly shopping experience in our stores.
73,73,"Buffalo, NY",Transportation Security Officer (TSO),Transportation Security Administration,$17.11 - $24.44 an hour,"Per the President's 2014 Fair Employment memo, TSA policy is to not adversely consider a candidate based on unemployment or financial difficulty through no…"
74,74,"Buffalo, NY",Customer Service Representative (Seasonal),Internal Revenue Service,"$34,916 - $55,372 a year","Provide technical assistance to individuals and/or businesses primarily through telephone interaction in a dynamic call center environment, and/or face-to-face…"
75,75,"Buffalo, NY",Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
76,76,"Buffalo, NY",On-Site Administrator for 350 Slip Marina,Smith Boys Buffalo Harbor,,\* Perform and /or oversee the daily balancing of cash and the bank deposit for the accessory store and fuel dock.\* High level of detail organization.
77,77,"Buffalo, NY",Field Supervisor- Painters,Painters Buffalo,,Effectively run field operations for 30 man painting company.Manage field hours and time cards.-Qualified Candidate will be master painter in his/her own…
78,78,"Buffalo, NY",Check Control Representative,HealthNow Administrative Services,,"Reviews claims related to returned checks, for processing and data entry: • Performs on-line transactions and /or adjustments utilizing the corporate claims…"
79,79,"Buffalo, NY",,TRANSPO BUS SERVICES,,The bus monitor makes sure students are seated promptly and remain seated until the bus reaches its destination.
80,80,"Buffalo, NY",Warehouse Worker - Amazon,Amazon Workforce Staffing,,"As part of this team, you'll load conveyor belts and transport and stage deliveries to be picked up by drivers.High school or equivalent diploma."
81,81,"Buffalo, NY",Administrative Assistant Virtual Hiring Event,Horizon Health Services,,"After signing up, you will be sent an email with instructions on how to connect.A plugged in ethernet cable or a strong WiFi network signal will help avoid…"
82,82,"Buffalo, NY",CITY CARRIER ASSISTANT,United States Postal Service,,"DRIVING REQUIRED: Applicants must have a valid state driver’s license, a safe driving record, and at least two years of.Registered and certain insured mail."
83,83,"Buffalo, NY",Crew,AMC Theatres,,"Ability to effectively multitask as needed, including but not limited to greeting guests, tearing and scanning tickets, checking IDs, directing guests and…"
84,84,"Buffalo, NY",Part-Time Cashier - Starting at $15.20,ALDI,,Meet any state and local requirements for handling and selling alcoholic beverages.Adheres to cash policies and procedures to minimize losses.
85,85,"Buffalo, NY",Airport Agent - Customer Service,Envoy Air Inc.,,"Possess a valid, unexpired and unsuspended driver’s license; some license restrictions may prohibit a candidate from qualifying for this position."
86,86,"Buffalo, NY",Special Agent,Federal Bureau of Investigation,,"Possess a valid driver’s license with at least six months driving experience.You will have an opportunity to work with federal, state and local law enforcement…"
87,87,"Buffalo, NY",Appointment Setter - Interview This Week,The Williams Group of FL,,"Own a reliable vehicle and have a driver's license.We fully train, so no experience is required for this position.Weekly pay and weekly bonuses."
88,88,"Buffalo, NY",Part-Time Stocker - Starting at $15.20,ALDI,,"When you join our team as a Stocker, you’ll be responsible for stocking, organizing new incoming inventory and safely operating machinery."
89,89,"Buffalo, NY",Entry Level Management - Interview Today - Customer Service,THE WCP Group,,"Must have a reliable vehicle and valid driver's license.Skills that work well with our company are: sales and marketing, hospitality, retail experience,…"
90,90,"Buffalo, NY",Crew - Temporary,Trader Joe's,,Operating the cash register in a fun and efficient manner.Our Crew Members create a warm and friendly shopping experience in our stores.
91,91,"Buffalo, NY",Transportation Security Officer (TSO),Transportation Security Administration,,"Per the President's 2014 Fair Employment memo, TSA policy is to not adversely consider a candidate based on unemployment or financial difficulty through no…"
92,92,"Buffalo, NY",Border Patrol Agent,U.S. Customs and Border Protection,,"Search Terms: *airport customs, armed security, army, bike patrol, border patrol, border security, coast guard, customs and immigration, customs officer, dhs,…"
93,93,"Buffalo, NY",Warehouse Package Handler,FedEx Ground PH US,,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
94,94,"Buffalo, NY",,FedEx Ground PH US,Up to $18 an hour,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
95,95,"Buffalo, NY",Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
96,96,"Buffalo, NY",Claims Processor Blue Card,HealthNow Administrative Services,$20.15 an hour,Initiates correspondence and/or telephone contact incidental to general claims administration.Accesses corporate software and systems for data entry and…
97,97,"Buffalo, NY",Claims Processor,HealthNow Administrative Services,$20.15 an hour,Initiates correspondence and/or telephone contact incidental to general claims administration/adjustments and/or assignments.HS Diploma or GED required.
98,98,"Buffalo, NY",Crew Member,Joe's Deli,$13 - $16 an hour,"Provide “guest-first” service by listening, responding and resolving all guests’ requests quickly through strong knowledge of all deli products."
99,99,"Buffalo, NY",Crew,AMC Theatres,,"Ability to effectively multitask as needed, including but not limited to greeting guests, tearing and scanning tickets, checking IDs, directing guests and…"
100,100,"Buffalo, NY",Check Control Representative,HealthNow Administrative Services,$20.46 an hour,"Reviews claims related to returned checks, for processing and data entry: • Performs on-line transactions and /or adjustments utilizing the corporate claims…"
101,101,"Buffalo, NY",Delivery Driver,Amazon DSP,"$600 - $1,050 a week",Must be comfortable driving and working in varying weather conditions.- Able to get in and out of van and walk up and down stairs through your shift..
102,102,"Buffalo, NY",Transportation Security Specialist,Transportation Security Administration,"$63,979 - $99,140 a year",Basic Qualification Requirement: You must be a graduate from an accredited IED/bomb disposal course coupled with field experience as a military or civilian Bomb…
103,103,"Buffalo, NY",Part-Time Stocker - Starting at $15.20,ALDI,$15.20 an hour,"When you join our team as a Stocker, you’ll be responsible for stocking, organizing new incoming inventory and safely operating machinery."
104,104,"Buffalo, NY",Sonic Drive-In - Ice Cream Crew Member - $14.50,Sonic Drive-In,From $14.50 an hour,"Cleaning the drive-in -- including trash disposal, mopping, sweeping, washing dishes, wiping counter-tops and sanitizing food areas - Friendly and welcoming…"
105,105,"Buffalo, NY",Customer Service Representative (Seasonal),Internal Revenue Service,"$34,916 - $55,372 a year","Provide technical assistance to individuals and/or businesses primarily through telephone interaction in a dynamic call center environment, and/or face-to-face…"
106,106,"Buffalo, NY",Seasonal Package Sorter - Earn up to $16/hr!,Amazon Workforce Staffing,Up to $16 an hour,"As part of this team, you'll load conveyor belts and transport and stage deliveries to be picked up by drivers.High school or equivalent diploma."
107,107,"Buffalo, NY",Special Agent,Federal Bureau of Investigation,"$62,556 - $80,721 a year","Possess a valid driver’s license with at least six months driving experience.You will have an opportunity to work with federal, state and local law enforcement…"
108,108,"Buffalo, NY",HR Compliance and Audit Generalist,EBC Inc,"$45,000 - $50,000 a year","BS degree in Human Resources, Business, or related field.Complete employee life cycle templates from new hire paperwork, job descriptions, recruitment tools…"
109,109,"Buffalo, NY",,FedEx Ground PH US,Up to $18 an hour,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
110,110,"Buffalo, NY",Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
111,111,"Buffalo, NY",Crew Member,Joe's Deli,$13 - $16 an hour,"Provide “guest-first” service by listening, responding and resolving all guests’ requests quickly through strong knowledge of all deli products."
112,112,"Buffalo, NY",Claims Processor Blue Card,HealthNow Administrative Services,$20.15 an hour,Initiates correspondence and/or telephone contact incidental to general claims administration.Accesses corporate software and systems for data entry and…
113,113,"Buffalo, NY",Claims Processor,HealthNow Administrative Services,$20.15 an hour,Initiates correspondence and/or telephone contact incidental to general claims administration/adjustments and/or assignments.HS Diploma or GED required.
114,114,"Buffalo, NY",Crew,AMC Theatres,,"Ability to effectively multitask as needed, including but not limited to greeting guests, tearing and scanning tickets, checking IDs, directing guests and…"
115,115,"Buffalo, NY",Customer Service Representative (Seasonal),Internal Revenue Service,"$34,916 - $55,372 a year","Provide technical assistance to individuals and/or businesses primarily through telephone interaction in a dynamic call center environment, and/or face-to-face…"
116,116,"Buffalo, NY",HR Compliance and Audit Generalist,EBC Inc,"$45,000 - $50,000 a year","BS degree in Human Resources, Business, or related field.Complete employee life cycle templates from new hire paperwork, job descriptions, recruitment tools…"
117,117,"Buffalo, NY",Part-Time Stocker - Starting at $15.20,ALDI,$15.20 an hour,"When you join our team as a Stocker, you’ll be responsible for stocking, organizing new incoming inventory and safely operating machinery."
118,118,"Buffalo, NY",Entry Level Management - Interview Today - Customer Service,THE WCP Group,"$800 - $1,200 a week","Must have a reliable vehicle and valid driver's license.Skills that work well with our company are: sales and marketing, hospitality, retail experience,…"
119,119,"Buffalo, NY",Border Patrol Agent,U.S. Customs and Border Protection,,"Search Terms: *airport customs, armed security, army, bike patrol, border patrol, border security, coast guard, customs and immigration, customs officer, dhs,…"
120,120,"Buffalo, NY",Special Agent,Federal Bureau of Investigation,"$62,556 - $80,721 a year","Possess a valid driver’s license with at least six months driving experience.You will have an opportunity to work with federal, state and local law enforcement…"
121,121,"Buffalo, NY",Tesla Vehicle: Autopilot Feature-Data Labeler,Tesla,$18.70 an hour,"You will be expected to gain basic computer vision and machine learning knowledge to better understand how the labels are used by our learning algorithms, as…"
122,122,"Buffalo, NY",Apprentice Plumber,Roto-Rooter Plumbing & Drain Service,"$55,000 a year","A valid driver’s license.A mechanical aptitude is desirable, but prior plumbing experience is not necessary.Make the necessary repairs for the customer."
123,123,"Buffalo, NY",Data Annotation Specialist,Tesla,From $18.70 an hour,"You will be expected to gain basic computer vision and machine learning knowledge to better understand how the labels are used by our learning algorithms, as…"
124,124,"Buffalo, NY",,FedEx Ground PH US,Up to $18 an hour,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
125,125,"Buffalo, NY",Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
126,126,"Buffalo, NY",Claims Processor Blue Card,HealthNow Administrative Services,$20.15 an hour,Initiates correspondence and/or telephone contact incidental to general claims administration.Accesses corporate software and systems for data entry and…
127,127,"Buffalo, NY",Claims Processor,HealthNow Administrative Services,$20.15 an hour,Initiates correspondence and/or telephone contact incidental to general claims administration/adjustments and/or assignments.HS Diploma or GED required.
128,128,"Buffalo, NY",Crew Member,Joe's Deli,$13 - $16 an hour,"Provide “guest-first” service by listening, responding and resolving all guests’ requests quickly through strong knowledge of all deli products."
129,129,"Buffalo, NY",Crew,AMC Theatres,,"Ability to effectively multitask as needed, including but not limited to greeting guests, tearing and scanning tickets, checking IDs, directing guests and…"
130,130,"Buffalo, NY",Check Control Representative,HealthNow Administrative Services,$20.46 an hour,"Reviews claims related to returned checks, for processing and data entry: • Performs on-line transactions and /or adjustments utilizing the corporate claims…"
131,131,"Buffalo, NY",Delivery Driver,Amazon DSP,"$600 - $1,050 a week",Must be comfortable driving and working in varying weather conditions.- Able to get in and out of van and walk up and down stairs through your shift..
132,132,"Buffalo, NY",Transportation Security Specialist,Transportation Security Administration,"$63,979 - $99,140 a year",Basic Qualification Requirement: You must be a graduate from an accredited IED/bomb disposal course coupled with field experience as a military or civilian Bomb…
133,133,"Buffalo, NY",Part-Time Stocker - Starting at $15.20,ALDI,$15.20 an hour,"When you join our team as a Stocker, you’ll be responsible for stocking, organizing new incoming inventory and safely operating machinery."
134,134,"Buffalo, NY",Sonic Drive-In - Ice Cream Crew Member - $14.50,Sonic Drive-In,From $14.50 an hour,"Cleaning the drive-in -- including trash disposal, mopping, sweeping, washing dishes, wiping counter-tops and sanitizing food areas - Friendly and welcoming…"
135,135,"Buffalo, NY",Customer Service Representative (Seasonal),Internal Revenue Service,"$34,916 - $55,372 a year","Provide technical assistance to individuals and/or businesses primarily through telephone interaction in a dynamic call center environment, and/or face-to-face…"
136,136,"Buffalo, NY",Special Agent,Federal Bureau of Investigation,"$62,556 - $80,721 a year","Possess a valid driver’s license with at least six months driving experience.You will have an opportunity to work with federal, state and local law enforcement…"
137,137,"Buffalo, NY",AE - Brand Ambassador (Sales Associate) - US,American Eagle Outfitters,,Making your guests' day is your priority and you’re able to proactively resolve guest concerns while sticking to company policy.
138,138,"Buffalo, NY",Seasonal Package Sorter - Earn up to $16/hr!,Amazon Workforce Staffing,Up to $16 an hour,"As part of this team, you'll load conveyor belts and transport and stage deliveries to be picked up by drivers.High school or equivalent diploma."
139,139,"Buffalo, NY",Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
140,140,"Buffalo, NY",Locum Tenens Radiologist,Worldwide Travel Staffing,From $220 an hour,Initial assignment length of nine months.Corporate housing or lodging and relocation per diem allocations are offered.Flexible start dates are available.
141,141,"Buffalo, NY",Landscape Technician,"ABM Industries, Inc.",From $14 an hour,"A job for which all ages, including older job seekers, are encouraged to apply.Fisher Price landscaping currently 7:30 to 3:30 ot possibly available."
142,142,"Buffalo, NY",Veterinary Technician Part Time or Full Time Weekends,Veterinary Emergency Clinic,,"Responsibilities include: Providing nursing care to our stable hospitalized patients, triaging and stabilizing incoming emergencies, providing treatment to our…"
143,143,"Buffalo, NY",Seasonal Package Sorter - Earn up to $16/hr!,Amazon Workforce Staffing,Up to $16 an hour,"As part of this team, you'll load conveyor belts and transport and stage deliveries to be picked up by drivers.High school or equivalent diploma."
144,144,"Buffalo, NY",,U.S. Customs and Border Protection,,"Search Terms: *airport customs, armed security, army, bike patrol, border patrol, border security, coast guard, customs and immigration, customs officer, dhs,…"
145,145,"Buffalo, NY",Warehouse Worker - Amazon,Amazon Workforce Staffing,$15 - $16 an hour,"As part of this team, you'll load conveyor belts and transport and stage deliveries to be picked up by drivers.High school or equivalent diploma."
146,146,"Buffalo, NY",Crew,AMC Theatres,,"Ability to effectively multitask as needed, including but not limited to greeting guests, tearing and scanning tickets, checking IDs, directing guests and…"
147,147,"Buffalo, NY",Customer Service Representative (Seasonal),Internal Revenue Service,"$34,916 - $55,372 a year","Provide technical assistance to individuals and/or businesses primarily through telephone interaction in a dynamic call center environment, and/or face-to-face…"
148,148,"Buffalo, NY",Part-Time Cashier - Starting at $15.20,ALDI,$15.20 an hour,Meet any state and local requirements for handling and selling alcoholic beverages.Adheres to cash policies and procedures to minimize losses.
149,149,"Buffalo, NY",Part-Time Stocker - Starting at $15.20,ALDI,$15.20 an hour,"When you join our team as a Stocker, you’ll be responsible for stocking, organizing new incoming inventory and safely operating machinery."
150,150,"Buffalo, NY",Entry Level Management - Interview Today - Customer Service,THE WCP Group,"$800 - $1,200 a week","Must have a reliable vehicle and valid driver's license.Skills that work well with our company are: sales and marketing, hospitality, retail experience,…"
