,Unnamed: 0,City,title,company,salary,summary
54,54,"Austin, TX",Court CLerk I,Travis County,"$34,609 - $43,261 a year",Conducts cash transactions as payments for warrants including entering credit card transactions and mail payments.May provide notary services to public.
55,55,"Austin, TX","Military Service Members, Veterans, and Spouses - USA",Accenture,,"Security Clearance (or ability to obtain clearance).Information Technology - Network, Data Center, Programming, Systems Administration, Help and Service."
56,56,"Austin, TX",ADAS Test Operator - Austin,Tesla,,Clean driving record and safe driving habits.Must be comfortable driving prototype vehicles during testing that may lack safety features or contain safety…
57,57,"Austin, TX",Aerie - Brand Ambassador (Sales Associate) - US,American Eagle Outfitters,,Making your guests' day is your priority and you're able to proactively resolve guest concerns while sticking to company policy.
58,58,"Austin, TX","Associate Web Copywriter, Brand Systems",Indeed,"$67,000 - $83,000 a year","BA in English, journalism, advertising, marketing, or other relevant field or equivalent education and experience.Basic understanding of SEO principles."
59,59,"Austin, TX",Technical Specialist,Apple,,"Flexibility to regularly rotate through different technical specialties and skill sets.As a Technical Specialist, you help new owners get started and current…"
60,60,"Austin, TX",Ice Cream Scooper (SoCo),Jeni's Splendid Ice Creams,$10.50 an hour,"• Serve the ice cream Time magazine calls “the best in America” .• Provide consistent, world-class service to every single customer ."
61,61,"Austin, TX",Merchandiser (Full-time/Days),PepsiCo,$17.50 an hour,"This includes stocking shelves, rotating shelved product, setting up displays, stocking and rotating products in coolers, organizing and rotating products in…"
62,62,"Austin, TX",Austin 11 eStores - In Store Shopper - Part-Time,HEB,$14.50 an hour,Schedule Part-time Requested Availability (if applicable) Open Availability.
63,63,"Austin, TX",,Indeed,"$77,000 - $103,000 a year",ICF-accredited coaching certification or equivalent.Delivering a challenging and supportive coaching experience to leaders that both helps them make progress…
64,64,"Austin, TX",Juice & Smoothie Barista- $13/$15 hr,Daily Juice Cafe,$13 - $15 an hour,"We bring energy and enthusiasm to customers for juicing and authentic foods to create meaningful life changes, reversing the effects of processed factory foods."
65,65,"Austin, TX",Court CLerk I,Travis County,"$34,609 - $43,261 a year",Conducts cash transactions as payments for warrants including entering credit card transactions and mail payments.May provide notary services to public.
66,66,"Austin, TX","Military Service Members, Veterans, and Spouses - USA",Accenture,,"Security Clearance (or ability to obtain clearance).Information Technology - Network, Data Center, Programming, Systems Administration, Help and Service."
67,67,"Austin, TX",Canvasser (civil rights campaign),New Canvassing Experience,$20 an hour,On-going world-class training/Coaching.Health/Dental/Vision Insurance after 90 days of employment.Paid time off/Sick leave.Only full-time employees eligible.
68,68,"Austin, TX",Privacy Analyst,Indeed,"$50,000 - $64,000 a year",Ideal candidates will possess a strong technical aptitude and be able to effectively communicate with technology professionals; data analysis and/or coding…
69,69,"Austin, TX",ADAS Test Operator - Austin,Tesla,,Clean driving record and safe driving habits.Must be comfortable driving prototype vehicles during testing that may lack safety features or contain safety…
70,70,"Austin, TX",Aerie - Brand Ambassador (Sales Associate) - US,American Eagle Outfitters,,Making your guests' day is your priority and you're able to proactively resolve guest concerns while sticking to company policy.
71,71,"Austin, TX",Program Manager - Office of Strategic Operations,Indeed,"$96,000 - $127,000 a year",Successfully demonstrated ability to direct the work of workstream leads and remote cross-functional teams.Create Clarity and Solutions - Embrace and clarify…
72,72,"Austin, TX",Technical Specialist,Apple,,"Flexibility to regularly rotate through different technical specialties and skill sets.As a Technical Specialist, you help new owners get started and current…"
73,73,"Austin, TX",Airport Operations Crew,JetBlue Airways Corporation,,"Depending upon location, may need to possess and maintain a valid Driver License and a driving record that meets JetBlue Airways’ insurance standards."
74,74,"Austin, TX",Patient Guide,Remedy,From $17 an hour,Answer calls from prospective and current patients; answering or referring inquiries and scheduling appointments.
75,75,"Austin, TX",Ice Cream Scooper (SoCo),Jeni's Splendid Ice Creams,$10.50 an hour,"• Serve the ice cream Time magazine calls “the best in America” .• Provide consistent, world-class service to every single customer ."
76,76,"Austin, TX",Merchandiser (Full-time/Days),PepsiCo,$17.50 an hour,"This includes stocking shelves, rotating shelved product, setting up displays, stocking and rotating products in coolers, organizing and rotating products in…"
77,77,"Austin, TX",,Indeed,"$77,000 - $103,000 a year",ICF-accredited coaching certification or equivalent.Delivering a challenging and supportive coaching experience to leaders that both helps them make progress…
78,78,"Austin, TX",Aerie - Brand Ambassador (Sales Associate) - US,American Eagle Outfitters,,Making your guests' day is your priority and you're able to proactively resolve guest concerns while sticking to company policy.
79,79,"Austin, TX",Juice & Smoothie Barista- $13/$15 hr,Daily Juice Cafe,$13 - $15 an hour,"We bring energy and enthusiasm to customers for juicing and authentic foods to create meaningful life changes, reversing the effects of processed factory foods."
80,80,"Austin, TX",Privacy Analyst,Indeed,"$50,000 - $64,000 a year",Ideal candidates will possess a strong technical aptitude and be able to effectively communicate with technology professionals; data analysis and/or coding…
81,81,"Austin, TX",Technical Specialist,Apple,,"Flexibility to regularly rotate through different technical specialties and skill sets.As a Technical Specialist, you help new owners get started and current…"
82,82,"Austin, TX",Program Manager - Office of Strategic Operations,Indeed,"$96,000 - $127,000 a year",Successfully demonstrated ability to direct the work of workstream leads and remote cross-functional teams.Create Clarity and Solutions - Embrace and clarify…
83,83,"Austin, TX",Airport Operations Crew,JetBlue Airways Corporation,,"Depending upon location, may need to possess and maintain a valid Driver License and a driving record that meets JetBlue Airways’ insurance standards."
84,84,"Austin, TX",Canvasser (civil rights campaign),New Canvassing Experience,$20 an hour,On-going world-class training/Coaching.Health/Dental/Vision Insurance after 90 days of employment.Paid time off/Sick leave.Only full-time employees eligible.
85,85,"Austin, TX",Beer/Beverage Stocker,"Brown Distributing Company Austin, TX",From $13.50 an hour,"Adheres to the strict safety policies and practices set in place by Brown Distributing, the account, and state and federal law.Paid Vacation and Sick Days."
86,86,"Austin, TX",Delivery Associate,Amazon DSP,$16.50 - $17.50 an hour,"Delivery types: front porch, threshold, room of choice (assembly).Weekly Bonuses available for our drivers!.Contact with Customers on Delivery Time."
87,87,"Austin, TX",General Self Perform Construction,Tesla,,We are hiring both for seasonal and permanent positions for our construction team! We are currently looking for: - Carpenters - Laborers - Pipefitters -…
88,88,"Austin, TX","Associate Web Copywriter, Brand Systems",Indeed,"$67,000 - $83,000 a year","BA in English, journalism, advertising, marketing, or other relevant field or equivalent education and experience.Basic understanding of SEO principles."
89,89,"Austin, TX",Micro Influencer,Barrage.Online,$15 - $20 an hour,"Very flexible, part- time, work from home opportunity for everyday people interested in finding free/discounted products to build their influencer brand and…"
90,90,"Austin, TX",Cookie Decorators,Hayleycakes and Cookies,$15 - $20 an hour,"Intermediate level applicant should have prior cupcake, cake or cookie decorating experience.Advanced applicants should have heavy prior cookie decorating…"
91,91,"Austin, TX",,Indeed,"$50,000 - $65,000 a year","Proficient with Google office tools.Facilitate, maintain, and coordinate the About Indeed and Introduction to Indeed programs, which are designed educate…"
92,92,"Austin, TX",Ice Cream Scooper (SoCo),Jeni's Splendid Ice Creams,$10.50 an hour,"• Serve the ice cream Time magazine calls “the best in America” .• Provide consistent, world-class service to every single customer ."
93,93,"Austin, TX",Court CLerk I,Travis County,"$34,609 - $43,261 a year",Conducts cash transactions as payments for warrants including entering credit card transactions and mail payments.May provide notary services to public.
94,94,"Austin, TX","Military Service Members, Veterans, and Spouses - USA",Accenture,,"Security Clearance (or ability to obtain clearance).Information Technology - Network, Data Center, Programming, Systems Administration, Help and Service."
95,95,"Austin, TX",Leadership Effectiveness Coach,Indeed,"$77,000 - $103,000 a year",ICF-accredited coaching certification or equivalent.Delivering a challenging and supportive coaching experience to leaders that both helps them make progress…
96,96,"Austin, TX",ADAS Test Operator - Austin,Tesla,,Clean driving record and safe driving habits.Must be comfortable driving prototype vehicles during testing that may lack safety features or contain safety…
97,97,"Austin, TX",Aerie - Brand Ambassador (Sales Associate) - US,American Eagle Outfitters,,Making your guests' day is your priority and you're able to proactively resolve guest concerns while sticking to company policy.
98,98,"Austin, TX",Technical Specialist,Apple,,"Flexibility to regularly rotate through different technical specialties and skill sets.As a Technical Specialist, you help new owners get started and current…"
99,99,"Austin, TX",Airport Operations Crew,JetBlue Airways Corporation,,"Depending upon location, may need to possess and maintain a valid Driver License and a driving record that meets JetBlue Airways’ insurance standards."
100,100,"Austin, TX",Juice & Smoothie Barista- $13/$15 hr,Daily Juice Cafe,$13 - $15 an hour,"We bring energy and enthusiasm to customers for juicing and authentic foods to create meaningful life changes, reversing the effects of processed factory foods."
101,101,"Austin, TX",Canvasser (civil rights campaign),New Canvassing Experience,$20 an hour,On-going world-class training/Coaching.Health/Dental/Vision Insurance after 90 days of employment.Paid time off/Sick leave.Only full-time employees eligible.
102,102,"Austin, TX",Privacy Analyst,Indeed,"$50,000 - $64,000 a year",Ideal candidates will possess a strong technical aptitude and be able to effectively communicate with technology professionals; data analysis and/or coding…
103,103,"Austin, TX",Patient Guide,Remedy,From $17 an hour,Answer calls from prospective and current patients; answering or referring inquiries and scheduling appointments.
104,104,"Austin, TX",Program Manager - Office of Strategic Operations,Indeed,"$96,000 - $127,000 a year",Successfully demonstrated ability to direct the work of workstream leads and remote cross-functional teams.Create Clarity and Solutions - Embrace and clarify…
105,105,"Austin, TX",,Indeed,"$165,000 - $221,000 a year",Bachelor’s Degree in Accounting or related field.Perform monthly financial reporting and develop and maintain financial forecasts and budgets (monthly and…
106,106,"Austin, TX",Transportation Security Officer (TSO),Transportation Security Administration,"$35,106 - $50,150 a year","Per the President's 2014 Fair Employment memo, TSA policy is to not adversely consider a candidate based on unemployment or financial difficulty through no…"
107,107,"Austin, TX",Aerie - Brand Ambassador (Sales Associate) - US,American Eagle Outfitters,,Making your guests' day is your priority and you're able to proactively resolve guest concerns while sticking to company policy.
108,108,"Austin, TX",Entry Level Project Manager,"Truform Metalservice, Inc.",$25 - $37 an hour,"Experience with commercial HVAC is a plus and Computer skills are a must.We offer PTO, Dental, Vision and Health Insurance.We also offer matched 401K."
109,109,"Austin, TX",Privacy Analyst,Indeed,"$50,000 - $64,000 a year",Ideal candidates will possess a strong technical aptitude and be able to effectively communicate with technology professionals; data analysis and/or coding…
110,110,"Austin, TX",Austin 11 eStores - In Store Shopper - Part-Time,HEB,$14.50 an hour,Schedule Part-time Requested Availability (if applicable) Open Availability.
111,111,"Austin, TX",Director of Operations,Freebirds World Burrito,"$90,000 - $110,000 a year",Must have valid state driver’s license and insurance upon hire.Use data and tools to measure objective results with each region to help guide coaching and…
112,112,"Austin, TX",Airport Operations Crew,JetBlue Airways Corporation,,"Depending upon location, may need to possess and maintain a valid Driver License and a driving record that meets JetBlue Airways’ insurance standards."
113,113,"Austin, TX",Border Patrol Agent,U.S. Customs and Border Protection,,"Search Terms: *airport customs, armed security, army, bike patrol, border patrol, border security, coast guard, customs and immigration, customs officer, dhs,…"
114,114,"Austin, TX",Leadership Effectiveness Coach,Indeed,"$77,000 - $103,000 a year",ICF-accredited coaching certification or equivalent.Delivering a challenging and supportive coaching experience to leaders that both helps them make progress…
115,115,"Austin, TX",Sales Specialist - Work from Home,Progressive,$17.25 - $19.00 an hour,"Property & Casualty license; if not already licensed, license will need to be obtained during training (must remain compliant with licensing requirements)."
116,116,"Austin, TX",Music Research Agent,Accenture,,Use internal data management tools to maintain and update music asset database.Passion for ensuring a world class user support experience.
117,117,"Austin, TX",Administrative Assistant (AUD-991),Texas State Auditor's Office,"$3,520 - $5,747 a month","Receives, screens and routes external calls for information from the Legislature, agencies, citizens, and the media.Answering and routing phone calls."
118,118,"Austin, TX",Program & Events Specialists,City of Hutto,"$48,000 - $55,000 a year","Plans and coordinates with the Communications Department marketing programs, website information, social media, and related marketing activities for the…"
119,119,"Austin, TX",Employment Investigator,Facebook,,Help to develop long-term solutions for systemic issues.Experience as a licensed attorney with a background in employment law and/or employment investigations.
120,120,"Austin, TX","Military Service Members, Veterans, and Spouses - USA",Accenture,,"Security Clearance (or ability to obtain clearance).Information Technology - Network, Data Center, Programming, Systems Administration, Help and Service."
121,121,"Austin, TX",Aerie - Brand Ambassador (Sales Associate) - US,American Eagle Outfitters,,Making your guests' day is your priority and you're able to proactively resolve guest concerns while sticking to company policy.
122,122,"Austin, TX",,Indeed,"$165,000 - $221,000 a year",Bachelor’s Degree in Accounting or related field.Perform monthly financial reporting and develop and maintain financial forecasts and budgets (monthly and…
123,123,"Austin, TX",Privacy Analyst,Indeed,"$50,000 - $64,000 a year",Ideal candidates will possess a strong technical aptitude and be able to effectively communicate with technology professionals; data analysis and/or coding…
124,124,"Austin, TX",Music Research Agent,Accenture,,Use internal data management tools to maintain and update music asset database.Passion for ensuring a world class user support experience.
125,125,"Austin, TX",Austin 11 eStores - In Store Shopper - Part-Time,HEB,$14.50 an hour,Schedule Part-time Requested Availability (if applicable) Open Availability.
126,126,"Austin, TX",Sales Specialist - Work from Home,Progressive,$17.25 - $19.00 an hour,"Property & Casualty license; if not already licensed, license will need to be obtained during training (must remain compliant with licensing requirements)."
127,127,"Austin, TX",Airport Operations Crew,JetBlue Airways Corporation,,"Depending upon location, may need to possess and maintain a valid Driver License and a driving record that meets JetBlue Airways’ insurance standards."
128,128,"Austin, TX","Apple Technical Support Advisor - Austin, TX",Apple,,"Minimum 2 years professional technical troubleshooting expertise or proven technical ability.You can multitask across systems and applications, analyze,…"
129,129,"Austin, TX",Leadership Effectiveness Coach,Indeed,"$77,000 - $103,000 a year",ICF-accredited coaching certification or equivalent.Delivering a challenging and supportive coaching experience to leaders that both helps them make progress…
130,130,"Austin, TX",Administrative Assistant (AUD-991),Texas State Auditor's Office,"$3,520 - $5,747 a month","Receives, screens and routes external calls for information from the Legislature, agencies, citizens, and the media.Answering and routing phone calls."
131,131,"Austin, TX",Entry Level Management - Interview Today - Customer Service,THE WCP Group,"$800 - $1,200 a week","Must have a reliable vehicle and valid driver's license.Skills that work well with our company are: sales and marketing, hospitality, retail experience,…"
132,132,"Austin, TX",Program & Events Specialists,City of Hutto,"$48,000 - $55,000 a year","Plans and coordinates with the Communications Department marketing programs, website information, social media, and related marketing activities for the…"
133,133,"Austin, TX",Hard Money Loan Officer,"Park Place Finance, LLC","$75,000 - $125,000 a year","We offer a highly competitive compensation package, leads, as well as ability to work remote.This position will learn from an experienced, seasoned hard money…"
134,134,"Austin, TX",Court CLerk I,Travis County,"$34,609 - $43,261 a year",Conducts cash transactions as payments for warrants including entering credit card transactions and mail payments.May provide notary services to public.
135,135,"Austin, TX",Austin 24 eStores - In Store Shopper - Part-Time,HEB,$14.50 an hour,Schedule Part-time Requested Availability (if applicable) OPEN AVAILABILITY.
136,136,"Austin, TX",Merchandiser (Full-time/Days),PepsiCo,$17.50 an hour,"This includes stocking shelves, rotating shelved product, setting up displays, stocking and rotating products in coolers, organizing and rotating products in…"
137,137,"Austin, TX",,Indeed,"$77,000 - $103,000 a year",ICF-accredited coaching certification or equivalent.Delivering a challenging and supportive coaching experience to leaders that both helps them make progress…
138,138,"Austin, TX",Juice & Smoothie Barista- $13/$15 hr,Daily Juice Cafe,$13 - $15 an hour,"We bring energy and enthusiasm to customers for juicing and authentic foods to create meaningful life changes, reversing the effects of processed factory foods."
139,139,"Austin, TX",Aerie - Brand Ambassador (Sales Associate) - US,American Eagle Outfitters,,Making your guests' day is your priority and you're able to proactively resolve guest concerns while sticking to company policy.
140,140,"Austin, TX",Privacy Analyst,Indeed,"$50,000 - $64,000 a year",Ideal candidates will possess a strong technical aptitude and be able to effectively communicate with technology professionals; data analysis and/or coding…
141,141,"Austin, TX",ADAS Test Operator - Austin,Tesla,,Clean driving record and safe driving habits.Must be comfortable driving prototype vehicles during testing that may lack safety features or contain safety…
142,142,"Austin, TX",Technical Specialist,Apple,,"Flexibility to regularly rotate through different technical specialties and skill sets.As a Technical Specialist, you help new owners get started and current…"
143,143,"Austin, TX",Program Manager - Office of Strategic Operations,Indeed,"$96,000 - $127,000 a year",Successfully demonstrated ability to direct the work of workstream leads and remote cross-functional teams.Create Clarity and Solutions - Embrace and clarify…
144,144,"Austin, TX",Airport Operations Crew,JetBlue Airways Corporation,,"Depending upon location, may need to possess and maintain a valid Driver License and a driving record that meets JetBlue Airways’ insurance standards."
145,145,"Austin, TX",Canvasser (civil rights campaign),New Canvassing Experience,$20 an hour,On-going world-class training/Coaching.Health/Dental/Vision Insurance after 90 days of employment.Paid time off/Sick leave.Only full-time employees eligible.
146,146,"Austin, TX",Beer/Beverage Stocker,"Brown Distributing Company Austin, TX",From $13.50 an hour,"Adheres to the strict safety policies and practices set in place by Brown Distributing, the account, and state and federal law.Paid Vacation and Sick Days."
147,147,"Austin, TX",Delivery Associate,Amazon DSP,$16.50 - $17.50 an hour,"Delivery types: front porch, threshold, room of choice (assembly).Weekly Bonuses available for our drivers!.Contact with Customers on Delivery Time."
148,148,"Austin, TX",General Self Perform Construction,Tesla,,We are hiring both for seasonal and permanent positions for our construction team! We are currently looking for: - Carpenters - Laborers - Pipefitters -…
149,149,"Austin, TX","Associate Web Copywriter, Brand Systems",Indeed,"$67,000 - $83,000 a year","BA in English, journalism, advertising, marketing, or other relevant field or equivalent education and experience.Basic understanding of SEO principles."
150,150,"Austin, TX",,Indeed,"$77,000 - $103,000 a year",ICF-accredited coaching certification or equivalent.Delivering a challenging and supportive coaching experience to leaders that both helps them make progress…
151,151,"Austin, TX",Fulfillment Center Picker and Packer,Xdesk,$14 - $16 an hour,"We develop, design, manufacture and sell standing desks in all 50 states.Order accuracy and timely order fulfillment are keys to a successful customer…"
152,152,"Austin, TX",Merchandiser (Full-time/Days),PepsiCo,$17.50 an hour,"This includes stocking shelves, rotating shelved product, setting up displays, stocking and rotating products in coolers, organizing and rotating products in…"
153,153,"Austin, TX","Apple Technical Support Advisor - Austin, TX",Apple,,"Minimum 2 years professional technical troubleshooting expertise or proven technical ability.You can multitask across systems and applications, analyze,…"
