,Unnamed: 0,City,title,company,salary,summary
17,17,"Honolulu,Hawaii",Appointment Registration Clerk,Kaiser Permanente,,Receives incoming and intra-office calls; ascertains need; directs to proper individual or location; takes messages; provides limited non-confidential…
18,18,"Honolulu,Hawaii","Biologist, ZP-0401-4 (Direct Hire)",US Department of Commerce,"$94,071 - $144,510 a year","Oversee and direct work of junior biologists dealing with technical problems, planning and developing evaluations, providing guidance, recommending changes to…"
19,19,"Honolulu,Hawaii",Temporary Temperature Screener,The Queen's Medical Center,,"Operates computer, thermometer, calculator, telephone, fax and printer.Not substantially subjected to adverse environmental conditions."
20,20,"Honolulu,Hawaii",Travel Specialist,BN World Class Adventures,"$35,670 - $72,850 a year","Complete required certification within a timely manner.Prepare, plan, and sell travel (including but not limited to airline, car rental, cruises, hotels, and…"
21,21,"Honolulu,Hawaii",Hourly Warehouse Operations,TARGET,,"As a Warehouse Worker, you’ll work quickly, safely and efficiently to handle product within the warehouse to ensure the accurate processing of merchandise to…"
22,22,"Honolulu,Hawaii",Casual Hire,University of Hawaii,$26.50 an hour,Bachelor of Education or equivalent field and 3 years of work experience or a Master of Education or equivalent field.Experience in assessment and evaluation.
23,23,"Honolulu,Hawaii",Seamstress / Tailor,Four Seasons,,The Seamstress / Tailor reports to the Laundry Manager and is responsible for making alterations and repairing employee and guest garments.
24,24,"Honolulu,Hawaii",ADMINISTRATIVE SUPPORT ASSISTANT (OA),US Department of the Navy,"$40,534 - $52,694 a year","If you claim membership, license, certification, or credentials, you must submit a copy of said document in your application package.Must be a US Citizen."
25,25,"Honolulu,Hawaii",Armed Vault Worker,"Loomis Armored US, LLC",$16 - $17 an hour,Ability to meet State requirements for handgun license/permit or Security Officer Commission.Communicate verbally with co-workers and with customers via…
26,26,"Honolulu,Hawaii",SECURITY GUARD,US Department of the Navy,"$40,146 - $52,193 a year","You will be required to obtain and maintain a current valid United States driver?s license.If you claim membership, license, certification, or credentials, you…"
27,27,"Honolulu,Hawaii",Waithelp,Outrigger Hospitality Group,,"Ability to read, write, and speak English and communicate with guests to explain and record orders.Basic knowledge of food and beverage preparation, service…"
28,28,"Honolulu,Hawaii","School Administrative Services Assistant I, II, III, IV",Hawaii State Department of Education,"$3,290 a month","Successful completion of a two-year clerical or business curriculum, which included courses in English, arithmetic, general clerical procedures and typing,…"
29,29,"Honolulu,Hawaii",MATERIALS HANDLER,US Department of the Navy,$19.93 - $27.75 an hour,"If you claim membership, license, certification, or credentials, you must submit a copy of said document in your application package.Must be a US Citizen."
30,30,"Honolulu,Hawaii",Marketing and Social Media Internship,Happy Wahine,$13 - $18 an hour,Coordinate all social media content on our website and all social media channels.Establish and Maintain Happy Wahine's social media presence across all social…
31,31,"Honolulu,Hawaii",Appointment Registration Clerk,Kaiser Permanente,,Receives incoming and intra-office calls; ascertains need; directs to proper individual or location; takes messages; provides limited non-confidential…
32,32,"Honolulu,Hawaii","Biologist, ZP-0401-4 (Direct Hire)",US Department of Commerce,"$94,071 - $144,510 a year","Oversee and direct work of junior biologists dealing with technical problems, planning and developing evaluations, providing guidance, recommending changes to…"
33,33,"Honolulu,Hawaii",Temporary Temperature Screener,The Queen's Medical Center,,"Operates computer, thermometer, calculator, telephone, fax and printer.Not substantially subjected to adverse environmental conditions."
34,34,"Honolulu,Hawaii",Travel Specialist,BN World Class Adventures,"$35,670 - $72,850 a year","Complete required certification within a timely manner.Prepare, plan, and sell travel (including but not limited to airline, car rental, cruises, hotels, and…"
35,35,"Honolulu,Hawaii",Hourly Warehouse Operations,TARGET,,"As a Warehouse Worker, you’ll work quickly, safely and efficiently to handle product within the warehouse to ensure the accurate processing of merchandise to…"
36,36,"Honolulu,Hawaii",Guest Service Agent,The SurfJack Hotel & Swim Club,$17 - $20 an hour,Provide guests with service that anticipates their needs.Adaptable experience with travel industry reservations systems and hotel property management systems…
37,37,"Honolulu,Hawaii",Seamstress / Tailor,Four Seasons,,The Seamstress / Tailor reports to the Laundry Manager and is responsible for making alterations and repairing employee and guest garments.
38,38,"Honolulu,Hawaii",ADMINISTRATIVE SUPPORT ASSISTANT (OA),US Department of the Navy,"$40,534 - $52,694 a year","If you claim membership, license, certification, or credentials, you must submit a copy of said document in your application package.Must be a US Citizen."
39,39,"Honolulu,Hawaii",Armed Vault Worker,"Loomis Armored US, LLC",$16 - $17 an hour,Ability to meet State requirements for handgun license/permit or Security Officer Commission.Communicate verbally with co-workers and with customers via…
40,40,"Honolulu,Hawaii",Waithelp,Outrigger Hospitality Group,,"Ability to read, write, and speak English and communicate with guests to explain and record orders.Basic knowledge of food and beverage preparation, service…"
41,41,"Honolulu,Hawaii","School Administrative Services Assistant I, II, III, IV",Hawaii State Department of Education,"$3,290 a month","Successful completion of a two-year clerical or business curriculum, which included courses in English, arithmetic, general clerical procedures and typing,…"
42,42,"Honolulu,Hawaii",MATERIALS HANDLER,US Department of the Navy,$19.93 - $27.75 an hour,"If you claim membership, license, certification, or credentials, you must submit a copy of said document in your application package.Must be a US Citizen."
43,43,"Honolulu,Hawaii",SECURITY GUARD,US Department of the Navy,"$40,146 - $52,193 a year","You will be required to obtain and maintain a current valid United States driver?s license.If you claim membership, license, certification, or credentials, you…"
44,44,"Honolulu,Hawaii",Remote CSR Multiple Shifts - Work from Home MUST live in Haw...,ARO International,$11 - $12 an hour,Complete inbound and outbound calls with clients to obtain their medical history information for the life insurance application process.
45,45,"Honolulu,Hawaii",Appointment Registration Clerk,Kaiser Permanente,,Receives incoming and intra-office calls; ascertains need; directs to proper individual or location; takes messages; provides limited non-confidential…
46,46,"Honolulu,Hawaii","Biologist, ZP-0401-4 (Direct Hire)",US Department of Commerce,"$94,071 - $144,510 a year","Oversee and direct work of junior biologists dealing with technical problems, planning and developing evaluations, providing guidance, recommending changes to…"
47,47,"Honolulu,Hawaii",Temporary Temperature Screener,The Queen's Medical Center,,"Operates computer, thermometer, calculator, telephone, fax and printer.Not substantially subjected to adverse environmental conditions."
48,48,"Honolulu,Hawaii",Travel Specialist,BN World Class Adventures,"$35,670 - $72,850 a year","Complete required certification within a timely manner.Prepare, plan, and sell travel (including but not limited to airline, car rental, cruises, hotels, and…"
49,49,"Honolulu,Hawaii",Guest Service Agent,The SurfJack Hotel & Swim Club,$17 - $20 an hour,Provide guests with service that anticipates their needs.Adaptable experience with travel industry reservations systems and hotel property management systems…
50,50,"Honolulu,Hawaii",Seamstress / Tailor,Four Seasons,,The Seamstress / Tailor reports to the Laundry Manager and is responsible for making alterations and repairing employee and guest garments.
51,51,"Honolulu,Hawaii",ADMINISTRATIVE SUPPORT ASSISTANT (OA),US Department of the Navy,"$40,534 - $52,694 a year","If you claim membership, license, certification, or credentials, you must submit a copy of said document in your application package.Must be a US Citizen."
52,52,"Honolulu,Hawaii",Armed Vault Worker,"Loomis Armored US, LLC",$16 - $17 an hour,Ability to meet State requirements for handgun license/permit or Security Officer Commission.Communicate verbally with co-workers and with customers via…
53,53,"Honolulu,Hawaii",Waithelp,Outrigger Hospitality Group,,"Ability to read, write, and speak English and communicate with guests to explain and record orders.Basic knowledge of food and beverage preparation, service…"
54,54,"Honolulu,Hawaii","School Administrative Services Assistant I, II, III, IV",Hawaii State Department of Education,"$3,290 a month","Successful completion of a two-year clerical or business curriculum, which included courses in English, arithmetic, general clerical procedures and typing,…"
55,55,"Honolulu,Hawaii",SECURITY GUARD,US Department of the Navy,"$40,146 - $52,193 a year","You will be required to obtain and maintain a current valid United States driver?s license.If you claim membership, license, certification, or credentials, you…"
56,56,"Honolulu,Hawaii",Remote CSR Multiple Shifts - Work from Home MUST live in Haw...,ARO International,$11 - $12 an hour,Complete inbound and outbound calls with clients to obtain their medical history information for the life insurance application process.
57,57,"Honolulu,Hawaii",Front Desk Receptionist,"Hawaiian Properties, Ltd",$15 - $18 an hour,"Must be pleasant, courteous and responsible.Good working environment, vacation and medical benefits.Drug test and background check required."
58,58,"Honolulu,Hawaii",Floor Staff,Regal,,Responding to phone calls and questions from guests in a manner that is consistent with our guest service philosophy.Compliance with our company dress code.
59,59,"Honolulu,Hawaii",Front Office Manager (Manager on Duty),The Imperial Hawaii Resort,"$42,000 - $49,000 a year",Conduct inspections of Resort facilities and rooms to ensure Owner and guest satisfaction.Coordinate the direction of the Bell/Valet staff to ensure a positive…
60,60,"Honolulu,Hawaii",Front Office Manager (Manager on Duty),The Imperial Hawaii Resort,"$42,000 - $49,000 a year",Conduct inspections of Resort facilities and rooms to ensure Owner and guest satisfaction.Coordinate the direction of the Bell/Valet staff to ensure a positive…
61,61,"Honolulu,Hawaii",Sales Associate - Ala Moana - 0769,Pacsun,,"Adheres to federal, state and local labor laws.Ability to utilize power tools and navigate a ladder as needed.Ability to safely lift up to 50 pounds."
62,62,"Honolulu,Hawaii",Staff Nurse - Mass Vaccination,Kaiser Permanente,,Valid Hawaii RN license (must meet education requirement(s) for Hawaii State licensure).Current BLS for Healthcare Provider CPR or CPR/AED for the Professional…
63,63,"Honolulu,Hawaii",TRAINING INSTRUCTOR,US Department of Defense,"$95,012 - $123,516 a year","Teaching or instructing in an adult education program, secondary school, college, military installation, or industrial establishment in the appropriate field(s)…"
64,64,"Honolulu,Hawaii",Reservations Agent,Four Seasons,,"Reservations Sales Agents are responsible for selling the resort and providing information to prospective guests, to capture sales from the incoming calls and…"
65,65,"Honolulu,Hawaii",Guest Services Coordinator,"Marriott International, Inc",,Welcome and acknowledge all guests according to company standards; anticipate and address guests’ service needs; thank guests with genuine appreciation.
66,66,"Honolulu,Hawaii",Floor Staff,Regal,,Responding to phone calls and questions from guests in a manner that is consistent with our guest service philosophy.Compliance with our company dress code.
67,67,"Honolulu,Hawaii",Hourly Warehouse Operations,TARGET,,"As a Warehouse Worker, you’ll work quickly, safely and efficiently to handle product within the warehouse to ensure the accurate processing of merchandise to…"
68,68,"Honolulu,Hawaii","Biologist, ZP-0401-4 (Direct Hire)",US Department of Commerce,"$94,071 - $144,510 a year","Oversee and direct work of junior biologists dealing with technical problems, planning and developing evaluations, providing guidance, recommending changes to…"
69,69,"Honolulu,Hawaii",Travel Specialist,BN World Class Adventures,"$35,670 - $72,850 a year","Complete required certification within a timely manner.Prepare, plan, and sell travel (including but not limited to airline, car rental, cruises, hotels, and…"
70,70,"Honolulu,Hawaii","Test Administrator, Honolulu, HI",Pearson,$15 an hour,Troubleshoot with internal departments to fix technical issues.Make hand sanitizer available in the waiting area and prior to entering the testing room.
71,71,"Honolulu,Hawaii",Environmental Scientist,Commonwealth of the Northern Mariana Islands Gover...,"$44,500 - $60,000 a year",Provides technical expertise to assist with Floodplain and Wetland Issues to support documentation needed for Executive Order 11988 and Executive Order 11990.
72,72,"Honolulu,Hawaii",Seamstress / Tailor,Four Seasons,,The Seamstress / Tailor reports to the Laundry Manager and is responsible for making alterations and repairing employee and guest garments.
73,73,"Honolulu,Hawaii",Customer Service Associate,WALGREENS,,"Registers customer purchases on assigned cash register, collects cash and distributes change as requested; processes voids, returns, rain checks, refunds, and…"
74,74,"Honolulu,Hawaii","Administrative Services Assistant, Professional Worker III,...",Hawaii State Department of Education,"$4,600 - $5,385 a month",Applicants must possess a current valid passenger-type motor vehicle operator's license to drive in the State of Hawaii.
75,75,"Honolulu,Hawaii",Marketing and Social Media Internship,Happy Wahine,$13 - $18 an hour,Coordinate all social media content on our website and all social media channels.Establish and Maintain Happy Wahine's social media presence across all social…
76,76,"Honolulu,Hawaii",Appointment Registration Clerk,Kaiser Permanente,,Receives incoming and intra-office calls; ascertains need; directs to proper individual or location; takes messages; provides limited non-confidential…
77,77,"Honolulu,Hawaii","Biologist, ZP-0401-4 (Direct Hire)",US Department of Commerce,"$94,071 - $144,510 a year","Oversee and direct work of junior biologists dealing with technical problems, planning and developing evaluations, providing guidance, recommending changes to…"
78,78,"Honolulu,Hawaii",Temporary Temperature Screener,The Queen's Medical Center,,"Operates computer, thermometer, calculator, telephone, fax and printer.Not substantially subjected to adverse environmental conditions."
79,79,"Honolulu,Hawaii",Travel Specialist,BN World Class Adventures,"$35,670 - $72,850 a year","Complete required certification within a timely manner.Prepare, plan, and sell travel (including but not limited to airline, car rental, cruises, hotels, and…"
80,80,"Honolulu,Hawaii",Hourly Warehouse Operations,TARGET,,"As a Warehouse Worker, you’ll work quickly, safely and efficiently to handle product within the warehouse to ensure the accurate processing of merchandise to…"
81,81,"Honolulu,Hawaii",Guest Service Agent,The SurfJack Hotel & Swim Club,$17 - $20 an hour,Provide guests with service that anticipates their needs.Adaptable experience with travel industry reservations systems and hotel property management systems…
82,82,"Honolulu,Hawaii",Seamstress / Tailor,Four Seasons,,The Seamstress / Tailor reports to the Laundry Manager and is responsible for making alterations and repairing employee and guest garments.
83,83,"Honolulu,Hawaii",ADMINISTRATIVE SUPPORT ASSISTANT (OA),US Department of the Navy,"$40,534 - $52,694 a year","If you claim membership, license, certification, or credentials, you must submit a copy of said document in your application package.Must be a US Citizen."
84,84,"Honolulu,Hawaii",Armed Vault Worker,"Loomis Armored US, LLC",$16 - $17 an hour,Ability to meet State requirements for handgun license/permit or Security Officer Commission.Communicate verbally with co-workers and with customers via…
85,85,"Honolulu,Hawaii",Waithelp,Outrigger Hospitality Group,,"Ability to read, write, and speak English and communicate with guests to explain and record orders.Basic knowledge of food and beverage preparation, service…"
86,86,"Honolulu,Hawaii","School Administrative Services Assistant I, II, III, IV",Hawaii State Department of Education,"$3,290 a month","Successful completion of a two-year clerical or business curriculum, which included courses in English, arithmetic, general clerical procedures and typing,…"
87,87,"Honolulu,Hawaii",MATERIALS HANDLER,US Department of the Navy,$19.93 - $27.75 an hour,"If you claim membership, license, certification, or credentials, you must submit a copy of said document in your application package.Must be a US Citizen."
88,88,"Honolulu,Hawaii",SECURITY GUARD,US Department of the Navy,"$40,146 - $52,193 a year","You will be required to obtain and maintain a current valid United States driver?s license.If you claim membership, license, certification, or credentials, you…"
89,89,"Honolulu,Hawaii",Remote CSR Multiple Shifts - Work from Home MUST live in Haw...,ARO International,$11 - $12 an hour,Complete inbound and outbound calls with clients to obtain their medical history information for the life insurance application process.
90,90,"Honolulu,Hawaii",Front Office Manager (Manager on Duty),The Imperial Hawaii Resort,"$42,000 - $49,000 a year",Conduct inspections of Resort facilities and rooms to ensure Owner and guest satisfaction.Coordinate the direction of the Bell/Valet staff to ensure a positive…
91,91,"Honolulu,Hawaii",Guest Service Agent,The SurfJack Hotel & Swim Club,$17 - $20 an hour,Provide guests with service that anticipates their needs.Adaptable experience with travel industry reservations systems and hotel property management systems…
92,92,"Honolulu,Hawaii",Receiver/Retail Store Associate,Longs Drugs,$12 - $14 an hour,"This is an entry-level role with the potential to move up to management, or into different areas of the company, such as Pharmacy or Asset Protection."
93,93,"Honolulu,Hawaii",Sales Associate - Ala Moana - 0769,Pacsun,,"Adheres to federal, state and local labor laws.Ability to utilize power tools and navigate a ladder as needed.Ability to safely lift up to 50 pounds."
94,94,"Honolulu,Hawaii",Staff Nurse - Mass Vaccination,Kaiser Permanente,,Valid Hawaii RN license (must meet education requirement(s) for Hawaii State licensure).Current BLS for Healthcare Provider CPR or CPR/AED for the Professional…
95,95,"Honolulu,Hawaii",Guest Services Coordinator,"Marriott International, Inc",,Welcome and acknowledge all guests according to company standards; anticipate and address guests’ service needs; thank guests with genuine appreciation.
96,96,"Honolulu,Hawaii",Reservations Agent,Four Seasons,,"Reservations Sales Agents are responsible for selling the resort and providing information to prospective guests, to capture sales from the incoming calls and…"
97,97,"Honolulu,Hawaii",Customer Service Associate,WALGREENS,,"Registers customer purchases on assigned cash register, collects cash and distributes change as requested; processes voids, returns, rain checks, refunds, and…"
98,98,"Honolulu,Hawaii","Test Administrator, Honolulu, HI",Pearson,$15 an hour,Troubleshoot with internal departments to fix technical issues.Make hand sanitizer available in the waiting area and prior to entering the testing room.
99,99,"Honolulu,Hawaii",Floor Staff,Regal,,Responding to phone calls and questions from guests in a manner that is consistent with our guest service philosophy.Compliance with our company dress code.
100,100,"Honolulu,Hawaii",Environmental Scientist,Commonwealth of the Northern Mariana Islands Gover...,"$44,500 - $60,000 a year",Provides technical expertise to assist with Floodplain and Wetland Issues to support documentation needed for Executive Order 11988 and Executive Order 11990.
101,101,"Honolulu,Hawaii",Hourly Warehouse Operations,TARGET,,"As a Warehouse Worker, you’ll work quickly, safely and efficiently to handle product within the warehouse to ensure the accurate processing of merchandise to…"
102,102,"Honolulu,Hawaii","Biologist, ZP-0401-4 (Direct Hire)",US Department of Commerce,"$94,071 - $144,510 a year","Oversee and direct work of junior biologists dealing with technical problems, planning and developing evaluations, providing guidance, recommending changes to…"
103,103,"Honolulu,Hawaii",Travel Specialist,BN World Class Adventures,"$35,670 - $72,850 a year","Complete required certification within a timely manner.Prepare, plan, and sell travel (including but not limited to airline, car rental, cruises, hotels, and…"
104,104,"Honolulu,Hawaii","Part-time Tour Coordinator - Honolulu, HI",Redfin,,"As a Redfin Tour Coordinator, you’ll be on the front lines of customer service, coordinating with Redfin real estate agents and clients to schedule home…"
105,105,"Honolulu,Hawaii",Front Office Manager (Manager on Duty),The Imperial Hawaii Resort,"$42,000 - $49,000 a year",Conduct inspections of Resort facilities and rooms to ensure Owner and guest satisfaction.Coordinate the direction of the Bell/Valet staff to ensure a positive…
106,106,"Honolulu,Hawaii",Sales Associate - Ala Moana - 0769,Pacsun,,"Adheres to federal, state and local labor laws.Ability to utilize power tools and navigate a ladder as needed.Ability to safely lift up to 50 pounds."
107,107,"Honolulu,Hawaii",Staff Nurse - Mass Vaccination,Kaiser Permanente,,Valid Hawaii RN license (must meet education requirement(s) for Hawaii State licensure).Current BLS for Healthcare Provider CPR or CPR/AED for the Professional…
108,108,"Honolulu,Hawaii",TRAINING INSTRUCTOR,US Department of Defense,"$95,012 - $123,516 a year","Teaching or instructing in an adult education program, secondary school, college, military installation, or industrial establishment in the appropriate field(s)…"
109,109,"Honolulu,Hawaii",Reservations Agent,Four Seasons,,"Reservations Sales Agents are responsible for selling the resort and providing information to prospective guests, to capture sales from the incoming calls and…"
110,110,"Honolulu,Hawaii",Guest Services Coordinator,"Marriott International, Inc",,Welcome and acknowledge all guests according to company standards; anticipate and address guests’ service needs; thank guests with genuine appreciation.
111,111,"Honolulu,Hawaii",Floor Staff,Regal,,Responding to phone calls and questions from guests in a manner that is consistent with our guest service philosophy.Compliance with our company dress code.
112,112,"Honolulu,Hawaii",Hourly Warehouse Operations,TARGET,,"As a Warehouse Worker, you’ll work quickly, safely and efficiently to handle product within the warehouse to ensure the accurate processing of merchandise to…"
113,113,"Honolulu,Hawaii","Biologist, ZP-0401-4 (Direct Hire)",US Department of Commerce,"$94,071 - $144,510 a year","Oversee and direct work of junior biologists dealing with technical problems, planning and developing evaluations, providing guidance, recommending changes to…"
114,114,"Honolulu,Hawaii",Travel Specialist,BN World Class Adventures,"$35,670 - $72,850 a year","Complete required certification within a timely manner.Prepare, plan, and sell travel (including but not limited to airline, car rental, cruises, hotels, and…"
115,115,"Honolulu,Hawaii","Test Administrator, Honolulu, HI",Pearson,$15 an hour,Troubleshoot with internal departments to fix technical issues.Make hand sanitizer available in the waiting area and prior to entering the testing room.
116,116,"Honolulu,Hawaii",Environmental Scientist,Commonwealth of the Northern Mariana Islands Gover...,"$44,500 - $60,000 a year",Provides technical expertise to assist with Floodplain and Wetland Issues to support documentation needed for Executive Order 11988 and Executive Order 11990.
117,117,"Honolulu,Hawaii",Seamstress / Tailor,Four Seasons,,The Seamstress / Tailor reports to the Laundry Manager and is responsible for making alterations and repairing employee and guest garments.
118,118,"Honolulu,Hawaii",Customer Service Associate,WALGREENS,,"Registers customer purchases on assigned cash register, collects cash and distributes change as requested; processes voids, returns, rain checks, refunds, and…"
119,119,"Honolulu,Hawaii","Administrative Services Assistant, Professional Worker III,...",Hawaii State Department of Education,"$4,600 - $5,385 a month",Applicants must possess a current valid passenger-type motor vehicle operator's license to drive in the State of Hawaii.
120,120,"Honolulu,Hawaii",Marketing and Social Media Internship,Happy Wahine,$13 - $18 an hour,Coordinate all social media content on our website and all social media channels.Establish and Maintain Happy Wahine's social media presence across all social…
121,121,"Honolulu,Hawaii",Appointment Registration Clerk,Kaiser Permanente,,Receives incoming and intra-office calls; ascertains need; directs to proper individual or location; takes messages; provides limited non-confidential…
122,122,"Honolulu,Hawaii","Biologist, ZP-0401-4 (Direct Hire)",US Department of Commerce,"$94,071 - $144,510 a year","Oversee and direct work of junior biologists dealing with technical problems, planning and developing evaluations, providing guidance, recommending changes to…"
123,123,"Honolulu,Hawaii",Temporary Temperature Screener,The Queen's Medical Center,,"Operates computer, thermometer, calculator, telephone, fax and printer.Not substantially subjected to adverse environmental conditions."
124,124,"Honolulu,Hawaii",Travel Specialist,BN World Class Adventures,"$35,670 - $72,850 a year","Complete required certification within a timely manner.Prepare, plan, and sell travel (including but not limited to airline, car rental, cruises, hotels, and…"
125,125,"Honolulu,Hawaii",Hourly Warehouse Operations,TARGET,,"As a Warehouse Worker, you’ll work quickly, safely and efficiently to handle product within the warehouse to ensure the accurate processing of merchandise to…"
126,126,"Honolulu,Hawaii",Guest Service Agent,The SurfJack Hotel & Swim Club,$17 - $20 an hour,Provide guests with service that anticipates their needs.Adaptable experience with travel industry reservations systems and hotel property management systems…
127,127,"Honolulu,Hawaii",Seamstress / Tailor,Four Seasons,,The Seamstress / Tailor reports to the Laundry Manager and is responsible for making alterations and repairing employee and guest garments.
128,128,"Honolulu,Hawaii",ADMINISTRATIVE SUPPORT ASSISTANT (OA),US Department of the Navy,"$40,534 - $52,694 a year","If you claim membership, license, certification, or credentials, you must submit a copy of said document in your application package.Must be a US Citizen."
129,129,"Honolulu,Hawaii",Armed Vault Worker,"Loomis Armored US, LLC",$16 - $17 an hour,Ability to meet State requirements for handgun license/permit or Security Officer Commission.Communicate verbally with co-workers and with customers via…
130,130,"Honolulu,Hawaii",Waithelp,Outrigger Hospitality Group,,"Ability to read, write, and speak English and communicate with guests to explain and record orders.Basic knowledge of food and beverage preparation, service…"
131,131,"Honolulu,Hawaii","School Administrative Services Assistant I, II, III, IV",Hawaii State Department of Education,"$3,290 a month","Successful completion of a two-year clerical or business curriculum, which included courses in English, arithmetic, general clerical procedures and typing,…"
132,132,"Honolulu,Hawaii",MATERIALS HANDLER,US Department of the Navy,$19.93 - $27.75 an hour,"If you claim membership, license, certification, or credentials, you must submit a copy of said document in your application package.Must be a US Citizen."
133,133,"Honolulu,Hawaii",SECURITY GUARD,US Department of the Navy,"$40,146 - $52,193 a year","You will be required to obtain and maintain a current valid United States driver?s license.If you claim membership, license, certification, or credentials, you…"
134,134,"Honolulu,Hawaii",Remote CSR Multiple Shifts - Work from Home MUST live in Haw...,ARO International,$11 - $12 an hour,Complete inbound and outbound calls with clients to obtain their medical history information for the life insurance application process.
135,135,"Honolulu,Hawaii",AC Refrigeration Technician,Rutan Refrigeration,,Valid driver's license and good driving record.Ability to explain technical information to non-technical customers.EPA Type I & II required.
136,136,"Honolulu,Hawaii",Litigation Associate,Ekimoto & Morris LLLC,"$65,000 - $95,000 a year","Applicants should be licensed in Hawaii._*.The position involves all aspects of the litigation process, case management and also direct client communication."
137,137,"Honolulu,Hawaii",Surveillance Investigator,"DigiStream Investigations, Inc.","$38,000 - $45,000 a year","Company Equipment including: video cameras, laptops, tripod, fuel & maintenance card.Timely submission of completed reports and video evidence."
138,138,"Honolulu,Hawaii",,Hmart,$12 - $13 an hour,"Sweep, mop, and vacuum all area floors, rest rooms and break areas.Regularly patrol parking lot for loose grocery carts and return them to the appropriate bays…"
139,139,"Honolulu,Hawaii",Crew Member,McDonald's,,"Recognition program and cash incentives.We offer college tuition assistance, free high school completion programs, free English language classes, and even…"
140,140,"Honolulu,Hawaii",Regional Ed & Dev Manager,FCH Enterprises Inc,,Effectively partners with the Operations Directors to analyze operational and developmental opportunities and creates strategic regional solutions that support…
141,141,"Honolulu,Hawaii",Customer Service Associate,WALGREENS,,"Registers customer purchases on assigned cash register, collects cash and distributes change as requested; processes voids, returns, rain checks, refunds, and…"
142,142,"Honolulu,Hawaii",Apprentice Aquarist (HI009) - 320,Palace Entertainment,,"Responsible for Marine Animal Care and Husbandry, Exhibit Maintenance and Construction, Animal Collections, and Water Testing."
143,143,"Honolulu,Hawaii",Front Counter Team Member,Oahu Mexican Grill,$17 - $20 an hour,"OMG is searching for full and part time front counter help - various shifts available between the hours of 10:00am and 9:30pm.Job Types: Full-time, Part-time."
