,Unnamed: 0,City,title,company,salary,summary
10,10,"Juneau, Alaska",Online Academic Lecturer (US History/Travel Experts),Context Learning,,We love it when applicants hold a higher degree (MA or PhD) in any of the above disciplines or an equivalent credential.Fluency in English is a must.
11,11,"Juneau, Alaska",Chambers Judicial Assistant I (1016),State of Alaska,$22.75 an hour,"As a Chambers Judicial Assistant, you will compose and perform the judge's edits on correspondence, orders, and documents, generate simple orders for the judge…"
12,12,"Juneau, Alaska",Office Assistant I (PCN 9057),State of Alaska,$16.82 an hour,This position requires a valid Alaska driver's license or the ability to obtain a valid Alaska driver's license (Please note: It is NOT required to attach or…
13,13,"Juneau, Alaska",Harbor Host,"Goldbelt, Inc.",,"Maintain an excellent customer service level to all incoming and outgoing cruise ship, special group or local passengers, meets and greets all potential tramway…"
14,14,"Juneau, Alaska",Constituent Relations Assistant I,State of Alaska,$21.60 an hour,"Reception desk duties, including answering phone calls, receiving visitors, assisting the public, transferring callers to the appropriate staff person or agency…"
15,15,"Juneau, Alaska",RURAL CARR ASSOC/SRV REG RTE,United States Postal Service,$19.06 an hour,"DRIVING REQUIRED: Applicants must have a valid state driver’s license, a safe driving record, and at least two years of.Loads mail in vehicle."
16,16,"Juneau, Alaska",HR Specialist,"Goldbelt, Inc.",,"AA Degree in business, psychology, human resource management, or related field.Performs customer service functions by answering questions from job applicants."
17,17,"Juneau, Alaska",Play Center Attendant,The Alaska Club,$10.34 an hour,Applicant must be able to maintain the cleanliness of the entire play center.The qualified applicant should have child care experience and strong customer…
18,18,"Juneau, Alaska",Communications Specialist,"Goldbelt, Inc.",,"A valid driver’s license with an acceptable driving record.Work with Shareholder Services to layout and design the annual report, shareholder services will…"
19,19,"Juneau, Alaska",Server - Summer Season in Denali,Northern Hospitality Group,$10.34 an hour,"Promotions range from concerts, club nights, and festivals to drink specials, late night food deals, craft beer releases, and rewards programs."
20,20,"Juneau, Alaska",Unemployment Insurance Technician II (PCN 5838),State of Alaska,$25.95 an hour,If utilizing this education you must show that the education credentials have been submitted to a private organization that specializes in interpretation of…
21,21,"Juneau, Alaska",Case Manager I/II in Juneau AK (2 positions),JAMHI Health & Wellness Inc.,$21.16 - $31.77 an hour,Must have valid Alaska driver’s license and be able to clear the JAMHI auto insurance screening through the independent insurance carrier and/or if driving own…
22,22,"Juneau, Alaska",Community Planner (Transportation) (Open to both U.S. Citize...,US Department of Transportation,"$86,657 - $133,961 a year","A. Degree: community planning; or related field such as urban affairs, architecture, landscape architecture, engineering, sociology, geography, economics,…"
23,23,"Juneau, Alaska",Barista,"Goldbelt, Inc.",,"Ability/willingness to learn and pass on to guests those areas of interest to visitors such as local history, people, culture, geography, etc."
24,24,"Juneau, Alaska",Correctional Officer I (5200DF),State of Alaska,$24.65 an hour,At the time of employment: be 21 years of age and a United States citizen; have a high school or home school diploma recognized or certified by a state or a…
25,25,"Juneau, Alaska",Online Academic Lecturer (US History/Travel Experts),Context Learning,,We love it when applicants hold a higher degree (MA or PhD) in any of the above disciplines or an equivalent credential.Fluency in English is a must.
26,26,"Juneau, Alaska",Office Assistant I (PCN 9057),State of Alaska,$16.82 an hour,This position requires a valid Alaska driver's license or the ability to obtain a valid Alaska driver's license (Please note: It is NOT required to attach or…
27,27,"Juneau, Alaska",Constituent Relations Assistant I,State of Alaska,$21.60 an hour,"Reception desk duties, including answering phone calls, receiving visitors, assisting the public, transferring callers to the appropriate staff person or agency…"
28,28,"Juneau, Alaska",Harbor Host,"Goldbelt, Inc.",,"Maintain an excellent customer service level to all incoming and outgoing cruise ship, special group or local passengers, meets and greets all potential tramway…"
29,29,"Juneau, Alaska",Chambers Judicial Assistant I (1016),State of Alaska,$22.75 an hour,"As a Chambers Judicial Assistant, you will compose and perform the judge's edits on correspondence, orders, and documents, generate simple orders for the judge…"
30,30,"Juneau, Alaska",RURAL CARR ASSOC/SRV REG RTE,United States Postal Service,$19.06 an hour,"DRIVING REQUIRED: Applicants must have a valid state driver’s license, a safe driving record, and at least two years of.Loads mail in vehicle."
31,31,"Juneau, Alaska",Help Desk Technician,"Goldbelt, Inc.",,"Bachelor’s degree in computer science, Management Information Systems, or related field.Ability to diagnose and resolve basic computer technical issues."
32,32,"Juneau, Alaska",Harbor Host,"Goldbelt, Inc.",,"Maintain an excellent customer service level to all incoming and outgoing cruise ship, special group or local passengers, meets and greets all potential tramway…"
33,33,"Juneau, Alaska",Fred Meyer Retail Clerk (Juneau),Fred Meyer,,Assist customers at checkout and bag groceries.Build attractive displays and stock shelves.Select and gather products to fulfill customer’s online orders.
34,34,"Juneau, Alaska",Unemployment Insurance Technician II (PCN 5838),State of Alaska,$25.95 an hour,If utilizing this education you must show that the education credentials have been submitted to a private organization that specializes in interpretation of…
35,35,"Juneau, Alaska",LABORATORY PROCESSOR - COVID,SouthEast Alaska Regional Health Consortium,,"Answers incoming phone calls and routes callers to appropriate department or personnel.Under close supervision, provides clerical and technical support to…"
36,36,"Juneau, Alaska",Office Assistant I (PCN 9057),State of Alaska,$16.82 an hour,This position requires a valid Alaska driver's license or the ability to obtain a valid Alaska driver's license (Please note: It is NOT required to attach or…
37,37,"Juneau, Alaska",Correctional Officer I (5200DF),State of Alaska,$24.65 an hour,At the time of employment: be 21 years of age and a United States citizen; have a high school or home school diploma recognized or certified by a state or a…
38,38,"Juneau, Alaska","Victim Advocate Program Specialist, GS-0101-9/11",US Department of Homeland Security,"$55,097 - $102,526 a year",Combination of education and experience that provided the applicant with knowledge of one or more of the behavioral or social sciences equivalent to a major in…
39,39,"Juneau, Alaska",Member Support Team,The Alaska Club,,"Are you an outgoing, upbeat person who looks forward to helping others? As part of the Member Support Team you must be energetic, able to multi-task, and…"
40,40,"Juneau, Alaska","Associate Software Quality Analyst, Temporary",Pearson,$20 - $23 an hour,The Software Quality Support Analyst executes user-based test cases to ensure that software products meet design specifications.
41,41,"Juneau, Alaska",Research Analyst IV (PCN 1607),State of Alaska,"$6,301 a month",If utilizing this education you must show that the education credentials have been submitted to a private organization that specializes in interpretation of…
42,42,"Juneau, Alaska",Administrative Assistant,Bartlett Regional Hospital Foundation,$16 an hour,"Answering and routing phone calls.Administrative duties such as filing, reorganizing, and mainting the office space.Social Media Involvement and Updates."
43,43,"Juneau, Alaska",Project Administrator/Office Assistant,Dawson Construction LLC,$19 - $21 an hour,"Support Project Manager with change management process including distributing change requests to subcontractors, receiving subcontractor price proposals,…"
44,44,"Juneau, Alaska",HR Specialist,"Goldbelt, Inc.",,"AA Degree in business, psychology, human resource management, or related field.Performs customer service functions by answering questions from job applicants."
45,45,"Juneau, Alaska",Help Desk Technician,"Goldbelt, Inc.",,"Bachelor’s degree in computer science, Management Information Systems, or related field.Ability to diagnose and resolve basic computer technical issues."
46,46,"Juneau, Alaska",LABORATORY PROCESSOR - COVID,SouthEast Alaska Regional Health Consortium,,"Answers incoming phone calls and routes callers to appropriate department or personnel.Under close supervision, provides clerical and technical support to…"
47,47,"Juneau, Alaska",Unemployment Insurance Technician II (PCN 5838),State of Alaska,$25.95 an hour,If utilizing this education you must show that the education credentials have been submitted to a private organization that specializes in interpretation of…
48,48,"Juneau, Alaska",Harbor Host,"Goldbelt, Inc.",,"Maintain an excellent customer service level to all incoming and outgoing cruise ship, special group or local passengers, meets and greets all potential tramway…"
49,49,"Juneau, Alaska",Administrative Assistant I (PCN 7406),State of Alaska,$21.36 an hour,If utilizing this education you must show that the education credentials have been submitted to a private organization that specializes in interpretation of…
50,50,"Juneau, Alaska",RURAL CARR ASSOC/SRV REG RTE,United States Postal Service,$19.06 an hour,"DRIVING REQUIRED: Applicants must have a valid state driver’s license, a safe driving record, and at least two years of.Loads mail in vehicle."
51,51,"Juneau, Alaska",Community Planner (Transportation) (Open to both U.S. Citize...,US Department of Transportation,"$86,657 - $133,961 a year","A. Degree: community planning; or related field such as urban affairs, architecture, landscape architecture, engineering, sociology, geography, economics,…"
52,52,"Juneau, Alaska",Office Assistant I (PCN 9057),State of Alaska,$16.82 an hour,This position requires a valid Alaska driver's license or the ability to obtain a valid Alaska driver's license (Please note: It is NOT required to attach or…
53,53,"Juneau, Alaska","Victim Advocate Program Specialist, GS-0101-9/11",US Department of Homeland Security,"$55,097 - $102,526 a year",Combination of education and experience that provided the applicant with knowledge of one or more of the behavioral or social sciences equivalent to a major in…
54,54,"Juneau, Alaska",Administrative Assistant,Bartlett Regional Hospital Foundation,$16 an hour,"Answering and routing phone calls.Administrative duties such as filing, reorganizing, and mainting the office space.Social Media Involvement and Updates."
55,55,"Juneau, Alaska","Associate Software Quality Analyst, Temporary",Pearson,$20 - $23 an hour,The Software Quality Support Analyst executes user-based test cases to ensure that software products meet design specifications.
56,56,"Juneau, Alaska",Project Administrator/Office Assistant,Dawson Construction LLC,$19 - $21 an hour,"Support Project Manager with change management process including distributing change requests to subcontractors, receiving subcontractor price proposals,…"
57,57,"Juneau, Alaska",Correctional Officer I (5200DF),State of Alaska,$24.65 an hour,At the time of employment: be 21 years of age and a United States citizen; have a high school or home school diploma recognized or certified by a state or a…
58,58,"Juneau, Alaska",Member Support Team,The Alaska Club,,"Are you an outgoing, upbeat person who looks forward to helping others? As part of the Member Support Team you must be energetic, able to multi-task, and…"
59,59,"Juneau, Alaska",Retail Stock Clerk I and II,"Goldbelt, Inc.",,Twelve (12) months of Retail experience in the field of receiving and/or stocking.Make and record cash receipt transactions.Retail Stock Clerk I and II.
60,60,"Juneau, Alaska",Administrative Specialist - Part-Time,BAUER/CLIFTON INTERIORS,$17 - $20 an hour,"Undertake tasks of receiving calls, relaying messages, and routing correspondence.Associate or Bachelor’s Degree in Business, Management, or related field of…"
61,61,"Juneau, Alaska",Optometric Technician and Patient Care Coordinator,Dr. Forrest Messerschmidt,$19 - $24 an hour,"Secondary duties include, but are not limited to, answering phone, scheduling appointments, and verifying insurance.Full-time: 37.5 hours per week."
62,62,"Juneau, Alaska",,The Home Depot,,"These associates learn about products using our tools, and provide information to customers in order to sell an entire project."
63,63,"Juneau, Alaska",Cashier,The Home Depot,,"They provide first level escalation for customer issues and assist in the supervision, coaching and training of other Front End Associates by participating in…"
64,64,"Juneau, Alaska",Special Missions Aviator,US Air Force,,These highly trained Airmen cover everything from preflight inspections to the placement and delivery of all cargo on board.
65,65,"Juneau, Alaska",Help Desk Technician,"Goldbelt, Inc.",,"Bachelor’s degree in computer science, Management Information Systems, or related field.Ability to diagnose and resolve basic computer technical issues."
66,66,"Juneau, Alaska",Barista,"Goldbelt, Inc.",,"Ability/willingness to learn and pass on to guests those areas of interest to visitors such as local history, people, culture, geography, etc."
67,67,"Juneau, Alaska",Fred Meyer Retail Clerk (Juneau),Fred Meyer,,Assist customers at checkout and bag groceries.Build attractive displays and stock shelves.Select and gather products to fulfill customer’s online orders.
68,68,"Juneau, Alaska",Case Manager I/II in Juneau AK (2 positions),JAMHI Health & Wellness Inc.,$21.16 - $31.77 an hour,Must have valid Alaska driver’s license and be able to clear the JAMHI auto insurance screening through the independent insurance carrier and/or if driving own…
69,69,"Juneau, Alaska",Office Assistant I (PCN 9057),State of Alaska,$16.82 an hour,This position requires a valid Alaska driver's license or the ability to obtain a valid Alaska driver's license (Please note: It is NOT required to attach or…
70,70,"Juneau, Alaska",Server - Summer Season in Denali,Northern Hospitality Group,$10.34 an hour,"Promotions range from concerts, club nights, and festivals to drink specials, late night food deals, craft beer releases, and rewards programs."
71,71,"Juneau, Alaska",LABORATORY PROCESSOR - COVID,SouthEast Alaska Regional Health Consortium,,"Answers incoming phone calls and routes callers to appropriate department or personnel.Under close supervision, provides clerical and technical support to…"
72,72,"Juneau, Alaska",Unemployment Insurance Technician II (PCN 5838),State of Alaska,$25.95 an hour,If utilizing this education you must show that the education credentials have been submitted to a private organization that specializes in interpretation of…
73,73,"Juneau, Alaska",Research Analyst IV (PCN 1607),State of Alaska,"$6,301 a month",If utilizing this education you must show that the education credentials have been submitted to a private organization that specializes in interpretation of…
74,74,"Juneau, Alaska",Administrative Assistant I (PCN 7406),State of Alaska,$21.36 an hour,If utilizing this education you must show that the education credentials have been submitted to a private organization that specializes in interpretation of…
75,75,"Juneau, Alaska",Pastry Chef - Cruise Vessel,UnCruise Adventures,,Guest Interaction: Interact with guests in a friendly and courteous manner at all times.Escort guests to stateroom at start of cruise and assist in the…
76,76,"Juneau, Alaska",Child Care Assistant Teacher,Gold Creek Child Development Center,From $13 an hour,"*Assist in preparing and implementing developmentally appropriate curriculum (social studies, science, math & logical thinking, nutrition & health, music and…"
77,77,"Juneau, Alaska",Administrative Specialist - Part-Time,BAUER/CLIFTON INTERIORS,$17 - $20 an hour,"Undertake tasks of receiving calls, relaying messages, and routing correspondence.Associate or Bachelor’s Degree in Business, Management, or related field of…"
78,78,"Juneau, Alaska",Optometric Technician and Patient Care Coordinator,Dr. Forrest Messerschmidt,$19 - $24 an hour,"Secondary duties include, but are not limited to, answering phone, scheduling appointments, and verifying insurance.Full-time: 37.5 hours per week."
79,79,"Juneau, Alaska",Sales Associate,Harri Plumbing & Heating,$11 - $17 an hour,"They should expect to welcome customers, answer questions, and guide them through our products.Customer service, operating registers, accepting and processing…"
80,80,"Juneau, Alaska",,The Home Depot,,"These associates learn about products using our tools, and provide information to customers in order to sell an entire project."
81,81,"Juneau, Alaska","Community Health Aide Trainee, I, II, III, IV, Practitioner-...",Southcentral Foundation,$15.24 - $19.05 an hour,"Will apply for certification after completing required field training for this level.Involves direct onsite observation, Medical Traffic Evaluation [three (3)…"
82,82,"Juneau, Alaska",Special Missions Aviator,US Air Force,,These highly trained Airmen cover everything from preflight inspections to the placement and delivery of all cargo on board.
83,83,"Juneau, Alaska",Play Center Attendant,The Alaska Club,$10.34 an hour,Applicant must be able to maintain the cleanliness of the entire play center.The qualified applicant should have child care experience and strong customer…
84,84,"Juneau, Alaska",Communications Specialist,"Goldbelt, Inc.",,"A valid driver’s license with an acceptable driving record.Work with Shareholder Services to layout and design the annual report, shareholder services will…"
85,85,"Juneau, Alaska",Server - Summer Season in Denali,Northern Hospitality Group,$10.34 an hour,"Promotions range from concerts, club nights, and festivals to drink specials, late night food deals, craft beer releases, and rewards programs."
86,86,"Juneau, Alaska",Unemployment Insurance Technician II (PCN 5838),State of Alaska,$25.95 an hour,If utilizing this education you must show that the education credentials have been submitted to a private organization that specializes in interpretation of…
87,87,"Juneau, Alaska",Case Manager I/II in Juneau AK (2 positions),JAMHI Health & Wellness Inc.,$21.16 - $31.77 an hour,Must have valid Alaska driver’s license and be able to clear the JAMHI auto insurance screening through the independent insurance carrier and/or if driving own…
88,88,"Juneau, Alaska",Retail Sales Consultant,AT&T,"$55,965 a year",You’ll deliver excellent customer service while being courteous and knowledgeable of the full suite of AT&T products and services.
89,89,"Juneau, Alaska",Community Planner (Transportation) (Open to both U.S. Citize...,US Department of Transportation,"$86,657 - $133,961 a year","A. Degree: community planning; or related field such as urban affairs, architecture, landscape architecture, engineering, sociology, geography, economics,…"
90,90,"Juneau, Alaska",Barista,"Goldbelt, Inc.",,"Ability/willingness to learn and pass on to guests those areas of interest to visitors such as local history, people, culture, geography, etc."
91,91,"Juneau, Alaska",Correctional Officer I (5200DF),State of Alaska,$24.65 an hour,At the time of employment: be 21 years of age and a United States citizen; have a high school or home school diploma recognized or certified by a state or a…
92,92,"Juneau, Alaska",Online Academic Lecturer (US History/Travel Experts),Context Learning,,We love it when applicants hold a higher degree (MA or PhD) in any of the above disciplines or an equivalent credential.Fluency in English is a must.
93,93,"Juneau, Alaska",Cashier,The Home Depot,,"They provide first level escalation for customer issues and assist in the supervision, coaching and training of other Front End Associates by participating in…"
94,94,"Juneau, Alaska",Assistant Director,Gold Creek Child Development Center,From $17.88 an hour,"Be at least 21 years of age and have a valid driver’s license and satisfactory driving record.Think creatively – Collaborate with staff to develop, design, or…"
95,95,"Juneau, Alaska",Case Manager I/II in Juneau AK (2 positions),JAMHI Health & Wellness Inc.,$21.16 - $31.77 an hour,Must have valid Alaska driver’s license and be able to clear the JAMHI auto insurance screening through the independent insurance carrier and/or if driving own…
96,96,"Juneau, Alaska",RURAL CARR ASSOC/SRV REG RTE,United States Postal Service,$19.06 an hour,"DRIVING REQUIRED: Applicants must have a valid state driver’s license, a safe driving record, and at least two years of.Loads mail in vehicle."
97,97,"Juneau, Alaska",Help Desk Technician,"Goldbelt, Inc.",,"Bachelor’s degree in computer science, Management Information Systems, or related field.Ability to diagnose and resolve basic computer technical issues."
98,98,"Juneau, Alaska",Harbor Host,"Goldbelt, Inc.",,"Maintain an excellent customer service level to all incoming and outgoing cruise ship, special group or local passengers, meets and greets all potential tramway…"
99,99,"Juneau, Alaska",Fred Meyer Retail Clerk (Juneau),Fred Meyer,,Assist customers at checkout and bag groceries.Build attractive displays and stock shelves.Select and gather products to fulfill customer’s online orders.
100,100,"Juneau, Alaska",Unemployment Insurance Technician II (PCN 5838),State of Alaska,$25.95 an hour,If utilizing this education you must show that the education credentials have been submitted to a private organization that specializes in interpretation of…
101,101,"Juneau, Alaska",LABORATORY PROCESSOR - COVID,SouthEast Alaska Regional Health Consortium,,"Answers incoming phone calls and routes callers to appropriate department or personnel.Under close supervision, provides clerical and technical support to…"
102,102,"Juneau, Alaska",Office Assistant I (PCN 9057),State of Alaska,$16.82 an hour,This position requires a valid Alaska driver's license or the ability to obtain a valid Alaska driver's license (Please note: It is NOT required to attach or…
103,103,"Juneau, Alaska",Correctional Officer I (5200DF),State of Alaska,$24.65 an hour,At the time of employment: be 21 years of age and a United States citizen; have a high school or home school diploma recognized or certified by a state or a…
104,104,"Juneau, Alaska","Victim Advocate Program Specialist, GS-0101-9/11",US Department of Homeland Security,"$55,097 - $102,526 a year",Combination of education and experience that provided the applicant with knowledge of one or more of the behavioral or social sciences equivalent to a major in…
105,105,"Juneau, Alaska",Member Support Team,The Alaska Club,,"Are you an outgoing, upbeat person who looks forward to helping others? As part of the Member Support Team you must be energetic, able to multi-task, and…"
106,106,"Juneau, Alaska","Associate Software Quality Analyst, Temporary",Pearson,$20 - $23 an hour,The Software Quality Support Analyst executes user-based test cases to ensure that software products meet design specifications.
107,107,"Juneau, Alaska",Research Analyst IV (PCN 1607),State of Alaska,"$6,301 a month",If utilizing this education you must show that the education credentials have been submitted to a private organization that specializes in interpretation of…
108,108,"Juneau, Alaska",Administrative Assistant,Bartlett Regional Hospital Foundation,$16 an hour,"Answering and routing phone calls.Administrative duties such as filing, reorganizing, and mainting the office space.Social Media Involvement and Updates."
109,109,"Juneau, Alaska",Project Administrator/Office Assistant,Dawson Construction LLC,$19 - $21 an hour,"Support Project Manager with change management process including distributing change requests to subcontractors, receiving subcontractor price proposals,…"
110,110,"Juneau, Alaska",LABORATORY PROCESSOR - COVID,SouthEast Alaska Regional Health Consortium,,"Answers incoming phone calls and routes callers to appropriate department or personnel.Under close supervision, provides clerical and technical support to…"
111,111,"Juneau, Alaska",Unemployment Insurance Technician II (PCN 5838),State of Alaska,$25.95 an hour,If utilizing this education you must show that the education credentials have been submitted to a private organization that specializes in interpretation of…
112,112,"Juneau, Alaska",Harbor Host,"Goldbelt, Inc.",,"Maintain an excellent customer service level to all incoming and outgoing cruise ship, special group or local passengers, meets and greets all potential tramway…"
113,113,"Juneau, Alaska",Administrative Assistant I (PCN 7406),State of Alaska,$21.36 an hour,If utilizing this education you must show that the education credentials have been submitted to a private organization that specializes in interpretation of…
114,114,"Juneau, Alaska",RURAL CARR ASSOC/SRV REG RTE,United States Postal Service,$19.06 an hour,"DRIVING REQUIRED: Applicants must have a valid state driver’s license, a safe driving record, and at least two years of.Loads mail in vehicle."
115,115,"Juneau, Alaska",Community Planner (Transportation) (Open to both U.S. Citize...,US Department of Transportation,"$86,657 - $133,961 a year","A. Degree: community planning; or related field such as urban affairs, architecture, landscape architecture, engineering, sociology, geography, economics,…"
116,116,"Juneau, Alaska",Office Assistant I (PCN 9057),State of Alaska,$16.82 an hour,This position requires a valid Alaska driver's license or the ability to obtain a valid Alaska driver's license (Please note: It is NOT required to attach or…
117,117,"Juneau, Alaska","Victim Advocate Program Specialist, GS-0101-9/11",US Department of Homeland Security,"$55,097 - $102,526 a year",Combination of education and experience that provided the applicant with knowledge of one or more of the behavioral or social sciences equivalent to a major in…
118,118,"Juneau, Alaska",Administrative Assistant,Bartlett Regional Hospital Foundation,$16 an hour,"Answering and routing phone calls.Administrative duties such as filing, reorganizing, and mainting the office space.Social Media Involvement and Updates."
119,119,"Juneau, Alaska","Associate Software Quality Analyst, Temporary",Pearson,$20 - $23 an hour,The Software Quality Support Analyst executes user-based test cases to ensure that software products meet design specifications.
120,120,"Juneau, Alaska",Project Administrator/Office Assistant,Dawson Construction LLC,$19 - $21 an hour,"Support Project Manager with change management process including distributing change requests to subcontractors, receiving subcontractor price proposals,…"
121,121,"Juneau, Alaska",Correctional Officer I (5200DF),State of Alaska,$24.65 an hour,At the time of employment: be 21 years of age and a United States citizen; have a high school or home school diploma recognized or certified by a state or a…
122,122,"Juneau, Alaska",Member Support Team,The Alaska Club,,"Are you an outgoing, upbeat person who looks forward to helping others? As part of the Member Support Team you must be energetic, able to multi-task, and…"
123,123,"Juneau, Alaska",Retail Stock Clerk I and II,"Goldbelt, Inc.",,Twelve (12) months of Retail experience in the field of receiving and/or stocking.Make and record cash receipt transactions.Retail Stock Clerk I and II.
124,124,"Juneau, Alaska",HR Specialist,"Goldbelt, Inc.",,"AA Degree in business, psychology, human resource management, or related field.Performs customer service functions by answering questions from job applicants."
125,125,"Juneau, Alaska",HR Specialist,"Goldbelt, Inc.",,"AA Degree in business, psychology, human resource management, or related field.Performs customer service functions by answering questions from job applicants."
126,126,"Juneau, Alaska",Play Center Attendant,The Alaska Club,$10.34 an hour,Applicant must be able to maintain the cleanliness of the entire play center.The qualified applicant should have child care experience and strong customer…
127,127,"Juneau, Alaska",Communications Specialist,"Goldbelt, Inc.",,"A valid driver’s license with an acceptable driving record.Work with Shareholder Services to layout and design the annual report, shareholder services will…"
128,128,"Juneau, Alaska",Server - Summer Season in Denali,Northern Hospitality Group,$10.34 an hour,"Promotions range from concerts, club nights, and festivals to drink specials, late night food deals, craft beer releases, and rewards programs."
129,129,"Juneau, Alaska",Unemployment Insurance Technician II (PCN 5838),State of Alaska,$25.95 an hour,If utilizing this education you must show that the education credentials have been submitted to a private organization that specializes in interpretation of…
130,130,"Juneau, Alaska",Case Manager I/II in Juneau AK (2 positions),JAMHI Health & Wellness Inc.,$21.16 - $31.77 an hour,Must have valid Alaska driver’s license and be able to clear the JAMHI auto insurance screening through the independent insurance carrier and/or if driving own…
131,131,"Juneau, Alaska",Retail Sales Consultant,AT&T,"$55,965 a year",You’ll deliver excellent customer service while being courteous and knowledgeable of the full suite of AT&T products and services.
132,132,"Juneau, Alaska",Community Planner (Transportation) (Open to both U.S. Citize...,US Department of Transportation,"$86,657 - $133,961 a year","A. Degree: community planning; or related field such as urban affairs, architecture, landscape architecture, engineering, sociology, geography, economics,…"
133,133,"Juneau, Alaska",Barista,"Goldbelt, Inc.",,"Ability/willingness to learn and pass on to guests those areas of interest to visitors such as local history, people, culture, geography, etc."
134,134,"Juneau, Alaska",Correctional Officer I (5200DF),State of Alaska,$24.65 an hour,At the time of employment: be 21 years of age and a United States citizen; have a high school or home school diploma recognized or certified by a state or a…
135,135,"Juneau, Alaska",Online Academic Lecturer (US History/Travel Experts),Context Learning,,We love it when applicants hold a higher degree (MA or PhD) in any of the above disciplines or an equivalent credential.Fluency in English is a must.
136,136,"Juneau, Alaska",Office Assistant I (PCN 9057),State of Alaska,$16.82 an hour,This position requires a valid Alaska driver's license or the ability to obtain a valid Alaska driver's license (Please note: It is NOT required to attach or…
137,137,"Juneau, Alaska",Constituent Relations Assistant I,State of Alaska,$21.60 an hour,"Reception desk duties, including answering phone calls, receiving visitors, assisting the public, transferring callers to the appropriate staff person or agency…"
138,138,"Juneau, Alaska",Harbor Host,"Goldbelt, Inc.",,"Maintain an excellent customer service level to all incoming and outgoing cruise ship, special group or local passengers, meets and greets all potential tramway…"
139,139,"Juneau, Alaska",Chambers Judicial Assistant I (1016),State of Alaska,$22.75 an hour,"As a Chambers Judicial Assistant, you will compose and perform the judge's edits on correspondence, orders, and documents, generate simple orders for the judge…"
140,140,"Juneau, Alaska",Health Screener/Swabber,Capstone Clinic,From $20 an hour,Individuals with underlying health conditions who contract COVID-19 have greater risk for morbidity and mortality as defined by the Centers for Disease Control …
141,141,"Juneau, Alaska",Case Manager I/II in Juneau AK (2 positions),JAMHI Health & Wellness Inc.,$21.16 - $31.77 an hour,Must have valid Alaska driver’s license and be able to clear the JAMHI auto insurance screening through the independent insurance carrier and/or if driving own…
142,142,"Juneau, Alaska",RURAL CARR ASSOC/SRV REG RTE,United States Postal Service,$19.06 an hour,"DRIVING REQUIRED: Applicants must have a valid state driver’s license, a safe driving record, and at least two years of.Loads mail in vehicle."
143,143,"Juneau, Alaska",HR Specialist,"Goldbelt, Inc.",,"AA Degree in business, psychology, human resource management, or related field.Performs customer service functions by answering questions from job applicants."
144,144,"Juneau, Alaska",Community Planner (Transportation) (Open to both U.S. Citize...,US Department of Transportation,"$86,657 - $133,961 a year","A. Degree: community planning; or related field such as urban affairs, architecture, landscape architecture, engineering, sociology, geography, economics,…"
145,145,"Juneau, Alaska",Communications Specialist,"Goldbelt, Inc.",,"A valid driver’s license with an acceptable driving record.Work with Shareholder Services to layout and design the annual report, shareholder services will…"
146,146,"Juneau, Alaska",Server - Summer Season in Denali,Northern Hospitality Group,$10.34 an hour,"Promotions range from concerts, club nights, and festivals to drink specials, late night food deals, craft beer releases, and rewards programs."
147,147,"Juneau, Alaska",Unemployment Insurance Technician II (PCN 5838),State of Alaska,$25.95 an hour,If utilizing this education you must show that the education credentials have been submitted to a private organization that specializes in interpretation of…
